iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.48944257214665415,-1.0,-1.0,0.68555751741755,100.0,0.0014220480304465374,0.00408587459991395,0.20464274287223816,1.8893625736236572,0.22265184303084412,0.22056253254413605,0.27868046909570693,0.3632918745279312,0.45327354967594147,0.5731028765439987,0.6864869236946106,0.8238156676292419,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4523745603725282,1.3745408592048682,0.14017832243159795,0.46964085035845177,0.5278126294626077,0.6027367905316241,0.6732559307457069,0.7570347251252445,0.8285440297972392,0.9076372454328463,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.0028683800010185223,0.00986223899963079,0.0011944203782389895,0.0029261780029628424,0.0030222578996472295,0.003281446747678274,0.0037301795000530547,0.004599206752573082,0.005569893999563647,0.005798205949577095
1,49.5,0.48063468098640444,-1.0,-1.0,0.680821648392408,100.0,0.0014220480304465374,0.014335925950108503,0.1887357085943222,1.4789177179336548,0.19652386376430572,0.2248633548617363,0.28170818388462066,0.36594365537166595,0.45173658430576324,0.5751792788505554,0.6682141304016114,0.8494439661502838,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.434437232053518,1.216107609520496,0.13148938608564756,0.47419183276567844,0.5307180890462706,0.6049072343336055,0.6721115477985565,0.7584038121772722,0.8174436253437131,0.921652839120611,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.011217749000934418,0.02405818799888948,0.002288019708504506,0.012001847001010901,0.012167559902081848,0.01292268149973097,0.013728799000091385,0.01491251649986225,0.017828283899507368,0.018731492450024236
2,49.5,0.46969488874077797,-1.0,-1.0,0.673150235431995,100.0,0.0014220480304465374,0.017395584140067512,0.18288245797157288,1.3220397233963013,0.19017891911089088,0.22362391501665116,0.26720984280109406,0.35069385915994644,0.4393216371536255,0.5571929812431335,0.6594440460205079,0.8153226345777509,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42764758618700616,1.1497998623222658,0.12934820782407694,0.4728877891636507,0.5169090348993779,0.5921933863542752,0.6628086799009927,0.7464536020729489,0.8120610608159782,0.9029048109032249,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.014057939002668718,0.03146461799769895,0.0026430467961395445,0.01480847600105335,0.014972828100871994,0.015862945500884962,0.01669948850030778,0.017990998748246056,0.021087036999233536,0.02192566750127298
3,49.5,0.46153457432985306,-1.0,-1.0,0.667579550298307,100.0,0.0014220480304465374,0.020473219500054256,0.18894818425178528,1.2371479272842407,0.18205330299499972,0.21777984574437143,0.2647042453289032,0.33768802136182785,0.4295043647289276,0.5518668293952942,0.6493130922317506,0.7961835950613022,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43468170452848054,1.1122715168897568,0.12661928281733,0.46666759394346213,0.514476136560947,0.5811063662982341,0.6553646299060012,0.7428773609006509,0.8057982038716418,0.892290265482181,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.016814138998597628,0.034454876997187966,0.003092712079729923,0.017459107550530463,0.017767446999641834,0.01861841800109687,0.019647617998998612,0.020956777999344922,0.024437091001527734,0.0270223290019203
4,49.5,0.4433715733885765,-1.0,-1.0,0.6548760234797397,100.0,0.0014220480304465374,0.023397192739939784,0.15996728837490082,0.9855682253837585,0.16585668768466466,0.2194025345146656,0.2518780559301376,0.3321704789996147,0.41945964097976685,0.5322646498680115,0.637405788898468,0.7808194398880005,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39995910837847015,0.992757888603137,0.12105999539396856,0.46838804723099264,0.5018736967211204,0.5763368607811764,0.647652335522607,0.7295525504315493,0.798376957983026,0.8836398796316335,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.01966616800200427,0.043188566000026185,0.0034795872207554843,0.02013914200142608,0.020504312999764806,0.021404013000392297,0.022501203000501846,0.024061602247456904,0.027466046998961248,0.02989066499922046
5,49.5,0.44298300832509996,-1.0,-1.0,0.6538651179125771,100.0,0.0014220480304465374,0.026185267539876805,0.1942719668149948,1.363268256187439,0.1813557694363047,0.21804262325167656,0.25983151197433474,0.32632478326559067,0.40938836336135864,0.5281166881322861,0.6297684431076049,0.7652897775173186,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44076293720660636,1.1675907914108603,0.12489759806455299,0.46694986223706203,0.5097324563816553,0.5712415993063616,0.6398330164837749,0.7267093556505767,0.793579512240788,0.8747934659381608,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.021730758002377115,0.04668437599684694,0.003587359582036362,0.022949949001849747,0.023069912999199006,0.024193833001845633,0.02535266749873699,0.026738539748293988,0.03017014500037477,0.03185401994978747
6,49.5,0.4299147675931454,-1.0,-1.0,0.6446079439645264,100.0,0.0014220480304465374,0.028987839060064288,0.16693775355815887,1.118046522140503,0.16783406731407347,0.20762273967266082,0.24967601001262665,0.31906282901763916,0.39832112193107605,0.5091821998357773,0.6092884421348572,0.7488770633935928,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40858016784733797,1.0573771900984543,0.12058513138058112,0.45565637411003024,0.4996494555441354,0.5648531139779479,0.6311232940898792,0.7135698587260558,0.7805679001060056,0.8653747822214468,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.02362593699945137,0.05567596499895444,0.004093148577452204,0.02557509555208526,0.025689145001888392,0.026841227750992402,0.028057216999513912,0.029705089497838344,0.03268230600115204,0.03480353104951064
7,49.5,0.4233347272872925,-1.0,-1.0,0.6397997642408325,100.0,0.0014220480304465374,0.0317053505799413,0.17744898796081543,1.0564979314804077,0.1615372241672613,0.21344145983457566,0.22543353140354155,0.31146755814552307,0.39290376007556915,0.5042680352926254,0.6035073280334473,0.7378623902797699,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42124694415605607,1.0278608521976151,0.11887940143491155,0.4619820569679536,0.47479825299636064,0.5580923044729301,0.6268162119595664,0.7101164901474255,0.7768572285067048,0.8589891632903096,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.025484227000561077,0.05929224499777774,0.004207080576631529,0.028128963948802266,0.028361551000125475,0.029413429499072663,0.03073842200137733,0.032504107000022486,0.035691642897654675,0.03700407599844766
8,49.5,0.4163483352959156,-1.0,-1.0,0.633980877054979,100.0,0.0014220480304465374,0.03432208104986785,0.15988370776176453,1.1320732831954956,0.16712138504192742,0.20275574401021004,0.24181212335824967,0.3100210577249527,0.38878925144672394,0.4858432188630104,0.5930805504322053,0.7090426266193389,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3998546082787649,1.0639893247563603,0.12067396104068101,0.45028405080445894,0.49174367306721245,0.5567875795845043,0.6235276604586698,0.6970149443063405,0.7701159928332689,0.8420447902282427,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.02737459700074396,0.0676574939971033,0.004652026451330474,0.030631713500406478,0.030901753999569338,0.0318479745019431,0.033534552001583506,0.03526274599971657,0.03800919400127896,0.03997238994834333
9,49.5,0.4046159414947033,-1.0,-1.0,0.6257686167459209,100.0,0.0014220480304465374,0.03671775016009633,0.1607549786567688,1.05344557762146,0.15564818712165424,0.20992521420121193,0.23634323477745056,0.30132657289505005,0.3763226419687271,0.470418781042099,0.5758081078529358,0.7072730660438538,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4009426126726477,1.026374969307738,0.11472223719783739,0.45817063930206575,0.4861379152760587,0.548931704458464,0.6134496539058609,0.6858696867072901,0.7588194925746966,0.8409948226579808,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.2540586781923216e-06,0.08170555654198232,0.00824238184393244,5.4811852692504125e-06,1.3266401986281078e-05,5.709085801635126e-05,0.00015521281295352514,0.00037846666393858016,0.0014393591061987092,0.0030353627156729634,0.029182147001847625,0.07084590299928095,0.004744519085442176,0.032685785952526206,0.03344461099804903,0.03426982424753078,0.03576616650025244,0.037947598498249135,0.0407088419986394,0.042618195999602905
