M,N,repetition,iter,loss,med_percentage_error
100,2,0,6600,0.009681865489346155,0.002514273
100,2,0,6700,0.00524641629970657,0.0022174716
100,2,0,6800,0.007096980786373022,0.0023623407
100,2,0,6900,0.009271669770261174,0.002269715
100,2,0,7000,0.005058371642453369,0.002165556
100,2,0,7100,0.010095232890895962,0.002139151
100,2,0,7200,0.010008388081408208,0.0023623407
100,2,0,7300,0.009990047231559282,0.002101183
100,2,0,7400,0.010956343489092893,0.0021343231
100,2,0,7500,0.004388321771124976,0.0020065308
100,2,0,7600,0.01646369424101548,0.0020577312
100,2,0,7700,0.013015718001660782,0.002088368
100,2,0,7800,0.007974724767823129,0.0020463467
100,2,0,7900,0.005748882937622014,0.0023748279
100,2,0,8000,0.01567828324541547,0.0021223426
100,2,0,8100,0.0034615209134961212,0.0019145012
100,2,0,8200,0.011454372238929157,0.0019954443
100,2,0,8300,0.003982208912009797,0.0020054877
100,2,0,8400,0.012745312887113785,0.0021084547
100,2,0,8500,0.01150323905430843,0.001983136
100,2,0,8600,0.01399954917427447,0.0019367039
100,2,0,8700,0.001871792302012425,0.0019800365
100,2,0,8800,0.016276032527285236,0.0022778213
100,2,0,8900,0.010404529274170493,0.0022676885
100,2,0,9000,0.01637717289370558,0.0021675825
100,2,0,9100,0.008980286341004567,0.002123624
100,2,0,9200,0.00469589272134192,0.0020563304
100,2,0,9300,0.006486555077802354,0.0019685924
100,2,0,9400,0.008087353883931019,0.0019516349
100,2,0,9500,0.009679058967809285,0.00193578
100,2,0,9600,0.00505371267956782,0.0019113123
100,2,0,9700,0.009189555040142988,0.0022330284
100,2,0,9800,0.002063497362018473,0.0020581484
100,2,0,9900,0.01511875940684203,0.001924932
100,2,0,0,0.15574201620689063,0.014052033
100,2,0,100,0.03278819266647726,0.012153655
100,2,0,200,0.025259751246805212,0.011279672
100,2,0,300,0.01803381580375672,0.00782308
100,2,0,400,0.014631881895071423,0.0062656105
100,2,0,500,0.017868015931042855,0.005368799
100,2,0,600,0.003748919574975544,0.0046962798
100,2,0,700,0.0044296084951259,0.0041432977
100,2,0,800,0.010171601809795348,0.0038850307
100,2,0,900,0.010374790712920341,0.003633082
100,2,0,1000,0.01334835779843207,0.0032284856
100,2,0,1100,0.006405835707518736,0.0034438968
100,2,0,1200,0.001578940248020122,0.00323686
100,2,0,1300,0.011343858461093013,0.0032030046
100,2,0,1400,0.011197653802477404,0.003061533
100,2,0,1500,0.015754968488492557,0.0030673146
100,2,0,1600,0.004147363051076614,0.0030715764
100,2,0,1700,0.012748245125465577,0.0029127598
100,2,0,1800,0.01567693457464889,0.0029423237
100,2,0,1900,0.00841434583138753,0.0028972626
100,2,0,2000,0.014360278262178604,0.003012836
100,2,0,2100,0.004579921787863484,0.0029615462
100,2,0,2200,0.00960824559400625,0.0029028654
100,2,0,2300,0.006185637775160654,0.0026555657
100,2,0,2400,0.01098204337118149,0.002740264
100,2,0,2500,0.009069310176293581,0.0025796294
100,2,0,2600,0.010576689309361379,0.0028202534
100,2,0,2700,0.013950671264472355,0.002665341
100,2,0,2800,0.006935552912942852,0.002641499
100,2,0,2900,0.013464248925701411,0.0025888681
100,2,0,3000,0.009857966034254843,0.002684474
100,2,0,3100,0.01409881248796932,0.0024411082
100,2,0,3200,0.013086103102006261,0.002626717
100,2,0,3300,0.012696709120479517,0.0023822784
100,2,0,3400,0.012623749714400495,0.0024616122
100,2,0,3500,0.004100328019111338,0.0026312172
100,2,0,3600,0.0060201727414419814,0.0024760365
100,2,0,3700,0.004393911359365701,0.0025972128
100,2,0,3800,0.01271821212539204,0.002505064
100,2,0,3900,0.008432716832624183,0.0026239455
100,2,0,4000,0.0018905544011364437,0.0025529265
100,2,0,4100,0.0034841344881603523,0.002389431
100,2,0,4200,0.008412572559450108,0.0022578537
100,2,0,4300,0.013214237970181404,0.0023270845
100,2,0,4400,0.0055928737448793795,0.0022585094
100,2,0,4500,0.009347592044468144,0.0022278726
100,2,0,4600,0.005377322548934179,0.0024844408
100,2,0,4700,0.01419875776085001,0.0023490787
100,2,0,4800,0.011786848505249617,0.002188325
100,2,0,4900,0.008018747719497163,0.002319634
100,2,0,5000,0.006736827733308964,0.0023062825
100,2,0,5100,0.0072012669419864546,0.002370596
100,2,0,5200,0.017062884592561858,0.0024095774
100,2,0,5300,0.01002288930617838,0.0022019446
100,2,0,5400,0.0014155437704809583,0.0022663474
100,2,0,5500,0.0010288006181784302,0.0020276308
100,2,0,5600,0.011456430776869649,0.0022530556
100,2,0,5700,0.011564803861517233,0.0023932457
100,2,0,5800,0.014603023863366076,0.0024277866
100,2,0,5900,0.006219419646578044,0.002403736
100,2,0,6000,0.007940637121474907,0.0022192597
100,2,0,6100,0.007301657668373116,0.0021979809
100,2,0,6200,0.010886147165225693,0.002329141
100,2,0,6300,0.007158278402505788,0.002141416
100,2,0,6400,0.009632280933649122,0.0021483004
100,2,0,6500,0.011341600506264876,0.0022934377
100,2,0,6600,0.009681865489346155,0.002514273
100,2,0,6700,0.00524641629970657,0.0022174716
100,2,0,6800,0.007096980786373022,0.0023623407
100,2,0,6900,0.009271669770261174,0.002269715
100,2,0,7000,0.005058371642453369,0.002165556
100,2,0,7100,0.010095232890895962,0.002139151
100,2,0,7200,0.010008388081408208,0.0023623407
100,2,0,7300,0.009990047231559282,0.002101183
100,2,0,7400,0.010956343489092893,0.0021343231
100,2,0,7500,0.004388321771124976,0.0020065308
100,2,0,7600,0.01646369424101548,0.0020577312
100,2,0,7700,0.013015718001660782,0.002088368
100,2,0,7800,0.007974724767823129,0.0020463467
100,2,0,7900,0.005748882937622014,0.0023748279
100,2,0,8000,0.01567828324541547,0.0021223426
100,2,0,8100,0.0034615209134961212,0.0019145012
100,2,0,8200,0.011454372238929157,0.0019954443
100,2,0,8300,0.003982208912009797,0.0020054877
100,2,0,8400,0.012745312887113785,0.0021084547
100,2,0,8500,0.01150323905430843,0.001983136
100,2,0,8600,0.01399954917427447,0.0019367039
100,2,0,8700,0.001871792302012425,0.0019800365
100,2,0,8800,0.016276032527285236,0.0022778213
100,2,0,8900,0.010404529274170493,0.0022676885
100,2,0,9000,0.01637717289370558,0.0021675825
100,2,0,9100,0.008980286341004567,0.002123624
100,2,0,9200,0.00469589272134192,0.0020563304
100,2,0,9300,0.006486555077802354,0.0019685924
100,2,0,9400,0.008087353883931019,0.0019516349
100,2,0,9500,0.009679058967809285,0.00193578
100,2,0,9600,0.00505371267956782,0.0019113123
100,2,0,9700,0.009189555040142988,0.0022330284
100,2,0,9800,0.002063497362018473,0.0020581484
100,2,0,9900,0.01511875940684203,0.001924932
100,2,1,0,0.14729588473452387,0.014054239
100,2,1,100,0.040925676625868,0.012267649
100,2,1,200,0.02802527105163815,0.011877209
100,2,1,300,0.021884379281357894,0.008298695
100,2,1,400,0.011568452965526707,0.006430924
100,2,1,500,0.014250606702535055,0.005524069
100,2,1,600,0.010870114232103075,0.004592389
100,2,1,700,0.007881743381215809,0.0042645335
100,2,1,800,0.011426644695089833,0.0038063526
100,2,1,900,0.010228110404452893,0.0036911964
100,2,1,1000,0.016741641122201677,0.003600657
100,2,1,1100,0.007846172974538903,0.0034458637
100,2,1,1200,0.005148426850655936,0.0032648146
100,2,1,1300,0.009523274256514488,0.0031235516
100,2,1,1400,0.012843182121015404,0.0031771362
100,2,1,1500,0.010788769132135776,0.0029728413
100,2,1,1600,0.013123298224962984,0.0029247701
100,2,1,1700,0.0024658894027576885,0.0030971766
100,2,1,1800,0.01214709049355081,0.0029527545
100,2,1,1900,0.009346524438424608,0.0027438402
100,2,1,2000,0.002880253219126519,0.0027962625
100,2,1,2100,0.015069017500204663,0.0027172565
100,2,1,2200,0.011564413154847379,0.0026606321
100,2,1,2300,0.011314452538357757,0.0024955869
100,2,1,2400,0.006972757400185064,0.0026308894
100,2,1,2500,0.010945604599342703,0.002650559
100,2,1,2600,0.009308455010538582,0.0027173162
100,2,1,2700,0.0045961706153455515,0.0025593638
100,2,1,2800,0.003225739620111582,0.0024620295
100,2,1,2900,0.011112916991561134,0.0025144815
100,2,1,3000,0.009905747870366327,0.002375126
100,2,1,3100,0.014823335861123943,0.0025987923
100,2,1,3200,0.009119483611122884,0.0027591586
100,2,1,3300,0.008258312112841842,0.0025795698
100,2,1,3400,0.005093034627442084,0.0026555061
100,2,1,3500,0.010423505839523879,0.0025443435
100,2,1,3600,0.004767959958429847,0.0024504066
100,2,1,3700,0.01472512773365949,0.0023081899
100,2,1,3800,0.012819536913651057,0.0023495555
100,2,1,3900,0.009845402936321601,0.002216816
100,2,1,4000,0.017464842285040152,0.002503097
100,2,1,4100,0.0071131856032793294,0.0022036433
100,2,1,4200,0.011034899538248594,0.0024496317
100,2,1,4300,0.012909919056502503,0.0029147565
100,2,1,4400,0.008729783628397318,0.0027778447
100,2,1,4500,0.011126674169715071,0.0024002194
100,2,1,4600,0.0053948603350530075,0.0022297502
100,2,1,4700,0.005920545340498903,0.0021509528
100,2,1,4800,0.006554767238061745,0.0024617612
100,2,1,4900,0.009195521419300204,0.002280116
100,2,1,5000,0.014357119825354281,0.0022851229
100,2,1,5100,0.009989445984776347,0.0023857355
100,2,1,5200,0.006190066009199294,0.0028159618
100,2,1,5300,0.0064238626990623104,0.0024051964
100,2,1,5400,0.01094505318541076,0.0023135245
100,2,1,5500,0.012159122390158632,0.0021392703
100,2,1,5600,0.014055873651591088,0.002207458
100,2,1,5700,0.0044481921899793345,0.0021565557
100,2,1,5800,0.006151476121929734,0.0023233294
100,2,1,5900,0.01519523737651034,0.002040267
100,2,1,6000,0.010950021888093077,0.0020182729
100,2,1,6100,0.007032116604339188,0.0021366477
100,2,1,6200,0.011046328548847666,0.0022690892
100,2,1,6300,0.004697809749813963,0.002043128
100,2,1,6400,0.002870281180624503,0.0022046864
100,2,1,6500,0.01073669603445458,0.002061963
100,2,1,6600,0.0027798844027659576,0.002121538
100,2,1,6700,0.005743973678313849,0.0021252036
100,2,1,6800,0.008521478715138869,0.001995504
100,2,1,6900,0.008083768800112008,0.0020832717
100,2,1,7000,0.0056598654459884285,0.0020098686
100,2,1,7100,0.011001881543895366,0.0022687018
100,2,1,7200,0.006784456782281732,0.0021332502
100,2,1,7300,0.012483759850587603,0.001947999
100,2,1,7400,0.017306735387690564,0.0024458766
100,2,1,7500,0.005040124822621737,0.0023115277
100,2,1,7600,0.005094940928625747,0.0020658076
100,2,1,7700,0.010479458373087816,0.002118647
100,2,1,7800,0.00577425125376163,0.001957953
100,2,1,7900,0.0069260154532299716,0.002368629
100,2,1,8000,0.008670853036941435,0.0019856095
100,2,1,8100,0.017873680078726324,0.001922965
100,2,1,8200,0.010096408696716012,0.0022800863
100,2,1,8300,0.0019922364893390425,0.0020714104
100,2,1,8400,0.003995634994580717,0.0021287203
100,2,1,8500,0.002850893207754188,0.002480328
100,2,1,8600,0.01238316189298579,0.0023119748
100,2,1,8700,0.006713784553279394,0.00215891
100,2,1,8800,0.0034721745627558846,0.002018869
100,2,1,8900,0.014046751333276833,0.0020448565
100,2,1,9000,0.01287544078222119,0.0020596683
100,2,1,9100,0.009661092308561636,0.0027310252
100,2,1,9200,0.012337433365056534,0.0027359426
100,2,1,9300,0.009972521938748619,0.0021995902
100,2,1,9400,0.0022493912402144433,0.002437979
100,2,1,9500,0.0133999493707961,0.0022154152
100,2,1,9600,0.005046585693413779,0.0018754601
100,2,1,9700,0.004588476499562589,0.0021188855
100,2,1,9800,0.014799138568284286,0.0022043884
100,2,1,9900,0.01321032086512529,0.0019611418
100,2,2,0,0.15491579962440405,0.01406312
100,2,2,100,0.03960638787877062,0.012245834
100,2,2,200,0.03174739486719472,0.011586785
100,2,2,300,0.01504026046694243,0.0072966814
100,2,2,400,0.015410817485512143,0.0059592426
100,2,2,500,0.009089572721001332,0.0052437484
100,2,2,600,0.010803373182185593,0.0045984983
100,2,2,700,0.009652237966541367,0.0041770637
100,2,2,800,0.014547273874000089,0.0038882196
100,2,2,900,0.012339580445078213,0.0035578012
100,2,2,1000,0.007087760900454508,0.0036009848
100,2,2,1100,0.011917573380265369,0.0034794807
100,2,2,1200,0.004154054693288283,0.003173232
100,2,2,1300,0.0026417191705330693,0.0034430027
100,2,2,1400,0.016730385482090118,0.003592044
100,2,2,1500,0.003912328204491162,0.0032390356
100,2,2,1600,0.01004702188284709,0.0030507147
100,2,2,1700,0.015255935402103113,0.0030758083
100,2,2,1800,0.015097347227212001,0.0030753016
100,2,2,1900,0.008474232992446191,0.0027917624
100,2,2,2000,0.00937452015480744,0.0029622316
100,2,2,2100,0.009571977757552454,0.0027046502
100,2,2,2200,0.013141808141849474,0.003063351
100,2,2,2300,0.005784294723239995,0.0028290153
100,2,2,2400,0.0038348215475545845,0.0028674304
100,2,2,2500,0.019275616589697404,0.0026808977
100,2,2,2600,0.006467271059927405,0.0029248595
100,2,2,2700,0.0113332395938722,0.002985835
100,2,2,2800,0.011857145033238765,0.0026332438
100,2,2,2900,0.015776163771087426,0.0026771724
100,2,2,3000,0.009772006572362794,0.0026881397
100,2,2,3100,0.011362817172405455,0.0027620494
100,2,2,3200,0.014608233135173539,0.0025878549
100,2,2,3300,0.014709121454565337,0.0024651587
100,2,2,3400,0.013700123962329665,0.0025255978
100,2,2,3500,0.005336699611531583,0.0022290647
100,2,2,3600,0.005207893109591892,0.002405703
100,2,2,3700,0.01525237950174056,0.0027118921
100,2,2,3800,0.01179361889954375,0.002400905
100,2,2,3900,0.01275021232100662,0.002366364
100,2,2,4000,0.005213190321804251,0.0023183525
100,2,2,4100,0.011420633433041238,0.0024008453
100,2,2,4200,0.010333613207992096,0.0023123026
100,2,2,4300,0.004335180437131628,0.0022559762
100,2,2,4400,0.01134166401738807,0.0023067296
100,2,2,4500,0.0032977525586520545,0.0023868084
100,2,2,4600,0.012129417083682106,0.0023688078
100,2,2,4700,0.00637598319512687,0.0022023618
100,2,2,4800,0.005995104724475255,0.0022891164
100,2,2,4900,0.012510682222450267,0.002435267
100,2,2,5000,0.0115183133667622,0.0023134947
100,2,2,5100,0.013164168192583493,0.0021859705
100,2,2,5200,0.010574501140969982,0.002189815
100,2,2,5300,0.01592605727585535,0.002251625
100,2,2,5400,0.008671709744547767,0.002056837
100,2,2,5500,0.006530717154377559,0.0021799505
100,2,2,5600,0.013682765008296564,0.0019569397
100,2,2,5700,0.012657085623095162,0.002182871
100,2,2,5800,0.008914243958460497,0.0019565523
100,2,2,5900,0.005727585971620668,0.0020333529
100,2,2,6000,0.0029064277413937425,0.0020036697
100,2,2,6100,0.00983560640620149,0.002145648
100,2,2,6200,0.009440918342993793,0.0020078719
100,2,2,6300,0.005281589226516355,0.0021549761
100,2,2,6400,0.004781137163496781,0.0021876395
100,2,2,6500,0.005516699038108388,0.0022206306
100,2,2,6600,0.010974583043229624,0.0019763112
100,2,2,6700,0.010432277827245566,0.0019350648
100,2,2,6800,0.0059938681912256484,0.0021891892
100,2,2,6900,0.008440453685124806,0.0020747185
100,2,2,7000,0.011928377189761091,0.0020941496
100,2,2,7100,0.00613713067643312,0.001916945
100,2,2,7200,0.00921179529862352,0.0019946098
100,2,2,7300,0.014144642836862233,0.0018879771
100,2,2,7400,0.010451946114288504,0.0019487143
100,2,2,7500,0.014862808095159278,0.0018947124
100,2,2,7600,0.011833653911335461,0.0018977523
100,2,2,7700,0.006688869604883089,0.002033621
100,2,2,7800,0.01224151509001836,0.0020372272
100,2,2,7900,0.00796304965339954,0.0018584132
100,2,2,8000,0.004084693418335243,0.002001226
100,2,2,8100,0.016535444111991454,0.0021452308
100,2,2,8200,0.006366997719456624,0.0021086931
100,2,2,8300,0.01703030996643004,0.0022554994
100,2,2,8400,0.008957829095108163,0.0019261539
100,2,2,8500,0.00696620098017726,0.0019580722
100,2,2,8600,0.006456348638888747,0.0019688904
100,2,2,8700,0.015461087079346214,0.0018802881
100,2,2,8800,0.009326160531386622,0.0018584728
100,2,2,8900,0.002714646798550172,0.001927346
100,2,2,9000,0.007763591708213241,0.0018448234
100,2,2,9100,0.00786387651392027,0.0018314123
100,2,2,9200,0.0065455700534831586,0.0017544627
100,2,2,9300,0.006761570272700406,0.0019081831
100,2,2,9400,0.010907029358347108,0.0018491149
100,2,2,9500,0.011519142109016296,0.0018408597
100,2,2,9600,0.005892740250544713,0.001845181
100,2,2,9700,0.008092384179326041,0.0017851889
100,2,2,9800,0.009669090140335592,0.0018690526
100,2,2,9900,0.010941162584456527,0.0020727217
100,2,3,0,0.15840705631763558,0.014058799
100,2,3,100,0.036470127468686546,0.012249291
100,2,3,200,0.031234321908228235,0.011639208
100,2,3,300,0.01796525268105855,0.0077389777
100,2,3,400,0.013424969518552416,0.006109327
100,2,3,500,0.0163665948597764,0.005093038
100,2,3,600,0.008823936534829317,0.004421979
100,2,3,700,0.006327539039436753,0.003994912
100,2,3,800,0.005448702845775604,0.0037850738
100,2,3,900,0.011750599550322337,0.003742367
100,2,3,1000,0.012353254374843919,0.003643155
100,2,3,1100,0.011104940829994418,0.003391087
100,2,3,1200,0.01623404648203356,0.0033450723
100,2,3,1300,0.010396943576084847,0.0032841861
100,2,3,1400,0.011806219341320371,0.0031099916
100,2,3,1500,0.006371200265076605,0.0029239058
100,2,3,1600,0.012808968416009014,0.0029712915
100,2,3,1700,0.012372767554226184,0.0028039813
100,2,3,1800,0.008960784775489252,0.0032329857
100,2,3,1900,0.0059324687381899594,0.0029900372
100,2,3,2000,0.005815868172481631,0.0030825436
100,2,3,2100,0.0031947699587135223,0.003159076
100,2,3,2200,0.009182889137807092,0.0029944181
100,2,3,2300,0.006708307836412764,0.0028350651
100,2,3,2400,0.006713863936336771,0.0026613772
100,2,3,2500,0.017619313224934048,0.0025427043
100,2,3,2600,0.006966390025894255,0.002547443
100,2,3,2700,0.007048576614527582,0.0025844276
100,2,3,2800,0.0036444561371839082,0.0027442873
100,2,3,2900,0.012978579525148023,0.0027623177
100,2,3,3000,0.012371648421137443,0.002786547
100,2,3,3100,0.006325017696373411,0.0025937855
100,2,3,3200,0.006505743351153431,0.0026873946
100,2,3,3300,0.004699919513134856,0.0025041103
100,2,3,3400,0.008262642202611277,0.0025618374
100,2,3,3500,0.012787757992590465,0.0029582381
100,2,3,3600,0.0044855458884052075,0.00264436
100,2,3,3700,0.01433819569747198,0.0027383566
100,2,3,3800,0.009016506044869746,0.0027416646
100,2,3,3900,0.0063643168087704205,0.0025909543
100,2,3,4000,0.012578114935696171,0.0029228926
100,2,3,4100,0.014903766892537954,0.002541989
100,2,3,4200,0.00636898067263865,0.0023203194
100,2,3,4300,0.008727232856870215,0.0023667216
100,2,3,4400,0.011233427860341195,0.0025294125
100,2,3,4500,0.007501856045242557,0.0023855865
100,2,3,4600,0.014180916333612839,0.0024761558
100,2,3,4700,0.012619204214222501,0.0025917888
100,2,3,4800,0.008674309556326509,0.0025942922
100,2,3,4900,0.0023926337300135317,0.002337277
100,2,3,5000,0.006513993794233616,0.0023718774
100,2,3,5100,0.018630910368712717,0.0024631023
100,2,3,5200,0.006738935076913039,0.002400428
100,2,3,5300,0.012752049123410289,0.002278
100,2,3,5400,0.004199252727975442,0.0027260184
100,2,3,5500,0.00828769692186936,0.0023448765
100,2,3,5600,0.010948788562898347,0.0022557974
100,2,3,5700,0.01493295000951637,0.0026263297
100,2,3,5800,0.010197807090521045,0.0021198094
100,2,3,5900,0.01246985209939804,0.002196908
100,2,3,6000,0.013056478350457637,0.0020807981
100,2,3,6100,0.007423382991365404,0.0022779107
100,2,3,6200,0.012859356364445839,0.0021834075
100,2,3,6300,0.009672887997387738,0.0021791756
100,2,3,6400,0.013541454242261308,0.002263546
100,2,3,6500,0.011126168023925301,0.0022535324
100,2,3,6600,0.009602608776659008,0.002271384
100,2,3,6700,0.009936281398688709,0.002450049
100,2,3,6800,0.007002932002181289,0.0020565093
100,2,3,6900,0.016948115673378786,0.0025801957
100,2,3,7000,0.01082856766699351,0.0024246275
100,2,3,7100,0.01382666269278029,0.0020790696
100,2,3,7200,0.011908982050641115,0.0020623207
100,2,3,7300,0.003538661336203108,0.0020026267
100,2,3,7400,0.008150739664839882,0.0020727515
100,2,3,7500,0.007645850316292061,0.0021372437
100,2,3,7600,0.008585331512603885,0.0018417537
100,2,3,7700,0.0027853476803842126,0.0020954907
100,2,3,7800,0.0077751873306175084,0.0019165576
100,2,3,7900,0.015769739800031615,0.0020936728
100,2,3,8000,0.013232079066871863,0.001978457
100,2,3,8100,0.007613712406048118,0.002221167
100,2,3,8200,0.005090887153210656,0.0020444393
100,2,3,8300,0.00846940372109716,0.0022183955
100,2,3,8400,0.0037832738528581745,0.0020442605
100,2,3,8500,0.012075433081836168,0.00202322
100,2,3,8600,0.0089672100875126,0.0019770265
100,2,3,8700,0.007440138938732788,0.0022032857
100,2,3,8800,0.005352525286186111,0.0019906163
100,2,3,8900,0.0066399468639296595,0.0019483566
100,2,3,9000,0.006372881649056882,0.0023608804
100,2,3,9100,0.01253161553293588,0.0020183325
100,2,3,9200,0.01690771258469818,0.0018210411
100,2,3,9300,0.01752292057517284,0.0018749833
100,2,3,9400,0.007918616449947536,0.0019390583
100,2,3,9500,0.014739139208502533,0.0019184053
100,2,3,9600,0.00977705123131736,0.0018720627
100,2,3,9700,0.005833346326044882,0.002007395
100,2,3,9800,0.009032648945898022,0.0018293262
100,2,3,9900,0.00630597957975508,0.0019135475
100,2,4,0,0.15687153698415862,0.014058471
100,2,4,100,0.041245033241042936,0.012046844
100,2,4,200,0.025152982177828305,0.011399329
100,2,4,300,0.017180146329398346,0.007938504
100,2,4,400,0.012483137368533567,0.006384313
100,2,4,500,0.01395432684349645,0.0053557456
100,2,4,600,0.007453797904594705,0.0046533346
100,2,4,700,0.00834685748745414,0.0043471754
100,2,4,800,0.0038255246997583627,0.0039179325
100,2,4,900,0.01035061358992425,0.003899008
100,2,4,1000,0.009695315202693231,0.0035351813
100,2,4,1100,0.0126794391441834,0.0036939979
100,2,4,1200,0.013272140973875194,0.0035001338
100,2,4,1300,0.0058239084474686975,0.0033282936
100,2,4,1400,0.005761562588765692,0.0033757687
100,2,4,1500,0.005792581057565466,0.0030457377
100,2,4,1600,0.013527984168211448,0.0031470656
100,2,4,1700,0.015208598082732566,0.0029807687
100,2,4,1800,0.01213375989576553,0.002899915
100,2,4,1900,0.010920694451647256,0.0029622316
100,2,4,2000,0.01720156256885097,0.0031076074
100,2,4,2100,0.013162651471008428,0.0027745962
100,2,4,2200,0.005201311044925188,0.0029606223
100,2,4,2300,0.011458151763503352,0.0029331744
100,2,4,2400,0.014330876867565576,0.002746135
100,2,4,2500,0.008388676279775154,0.0032138228
100,2,4,2600,0.007301070468778096,0.0029384196
100,2,4,2700,0.006661122028236261,0.0027270317
100,2,4,2800,0.008759966595336748,0.002552241
100,2,4,2900,0.007505008972406852,0.0028150082
100,2,4,3000,0.011570479259152123,0.0031701326
100,2,4,3100,0.015568234755523732,0.0026613474
100,2,4,3200,0.018389306753850546,0.002839595
100,2,4,3300,0.009021020258198792,0.002471596
100,2,4,3400,0.012383029101760755,0.0025053918
100,2,4,3500,0.0056420991009034195,0.0025700927
100,2,4,3600,0.006235193863045506,0.0025006533
100,2,4,3700,0.010212021529228758,0.00232926
100,2,4,3800,0.011624472341351806,0.002414018
100,2,4,3900,0.010321400668410396,0.0023803115
100,2,4,4000,0.005172925181611706,0.002326399
100,2,4,4100,0.004296513106674009,0.0023450255
100,2,4,4200,0.010822541197461994,0.0023511946
100,2,4,4300,0.010106894446516065,0.0023006797
100,2,4,4400,0.0027557059246105776,0.0022478402
100,2,4,4500,0.011614847382806109,0.0022422075
100,2,4,4600,0.01547892657194737,0.0025194883
100,2,4,4700,0.00493075851539601,0.0022220612
100,2,4,4800,0.008615871899988473,0.0022204518
100,2,4,4900,0.010544867263756042,0.002070874
100,2,4,5000,0.009516299651775112,0.0020685196
100,2,4,5100,0.008013140037255066,0.0022430718
100,2,4,5200,0.009625644590844152,0.0021615624
100,2,4,5300,0.008133675289239991,0.0021406114
100,2,4,5400,0.005163625706760911,0.0022260547
100,2,4,5500,0.010108322628054093,0.0021523237
100,2,4,5600,0.010146325304502731,0.0021883845
100,2,4,5700,0.009868522292594778,0.0021817386
100,2,4,5800,0.0153445176855549,0.0019875169
100,2,4,5900,0.010361954386289339,0.0021202862
100,2,4,6000,0.018150222957597707,0.0021436512
100,2,4,6100,0.010280269058066619,0.0019725263
100,2,4,6200,0.016066762213284572,0.0025241375
100,2,4,6300,0.015480015652683383,0.002138406
100,2,4,6400,0.01044555852300875,0.0020575523
