M,N,repetition,iter,loss,med_percentage_error
10,20,0,7000,0.007624863709738704,0.0019839704
10,20,0,7100,0.0048310128775825665,0.002013266
10,20,0,7200,0.008303949333534141,0.0018931031
10,20,0,7300,0.010501688364459418,0.0018818378
10,20,0,7400,0.006633739350758929,0.0019466877
10,20,0,7500,0.005693174960047528,0.002002269
10,20,0,7600,0.0036073552630964396,0.0018676519
10,20,0,7700,0.0029254540637402137,0.0019142926
10,20,0,7800,0.0017048769631353333,0.0020356178
10,20,0,7900,0.0029972537895185474,0.0019656122
10,20,0,8000,0.006006944929461909,0.0019608736
10,20,0,8100,0.0060609117363377004,0.0018839836
10,20,0,8200,0.001819272117302743,0.0021249056
10,20,0,8300,0.004046281325519125,0.0018859208
10,20,0,8400,0.0079678821960432,0.0020681024
10,20,0,8500,0.004190917198993755,0.0019814372
10,20,0,8600,0.005579259817233304,0.0020195246
10,20,0,8700,0.002513614232531531,0.0019786656
10,20,0,8800,0.005080110922137945,0.001919061
10,20,0,8900,0.0030451094210694907,0.0018378198
10,20,0,9000,0.008023910344368461,0.0018537045
10,20,0,9100,0.006781920779916993,0.0019525886
10,20,0,9200,0.004839066777145238,0.0019099712
10,20,0,9300,0.0042115525471917185,0.0018963516
10,20,0,9400,0.0037277555395889704,0.0019812882
10,20,0,9500,0.008434975836909595,0.0020065308
10,20,0,9600,0.009679734741929638,0.001919508
10,20,0,9700,0.007768246739300285,0.0019678175
10,20,0,9800,0.0027690777487404446,0.0018214881
10,20,0,9900,0.002401198154219243,0.0018410683
10,20,0,0,0.14799683185558157,0.013869017
10,20,0,100,0.02465695906796207,0.011920631
10,20,0,200,0.03345001863719117,0.011607349
10,20,0,300,0.017351410394076602,0.010217845
10,20,0,400,0.016935753970529165,0.0072164536
10,20,0,500,0.015375379028805605,0.0064248443
10,20,0,600,0.009724864982742063,0.0054665804
10,20,0,700,0.009849628858879845,0.004984528
10,20,0,800,0.018131424244767793,0.004694253
10,20,0,900,0.002745999168433074,0.004547596
10,20,0,1000,0.014424940647785852,0.0038642585
10,20,0,1100,0.0019899248173812895,0.003691107
10,20,0,1200,0.0060295100636260646,0.0037674308
10,20,0,1300,0.00737377601888128,0.003549844
10,20,0,1400,0.010672277782850985,0.0032951832
10,20,0,1500,0.010244796884642401,0.003180027
10,20,0,1600,0.0052871459833767126,0.0031463206
10,20,0,1700,0.013044801150324631,0.0030232072
10,20,0,1800,0.002593111841833574,0.0030995011
10,20,0,1900,0.008615779850846415,0.0029770136
10,20,0,2000,0.009539549605375402,0.003263235
10,20,0,2100,0.005074372798057062,0.0031884313
10,20,0,2200,0.0037198499169223995,0.0028913915
10,20,0,2300,0.010431469455215298,0.0028797388
10,20,0,2400,0.004206621627811103,0.00292328
10,20,0,2500,0.007869840187423078,0.002886653
10,20,0,2600,0.0031882477756001726,0.0028877556
10,20,0,2700,0.0027909333861046077,0.0027291775
10,20,0,2800,0.006363144877282666,0.0026448965
10,20,0,2900,0.0033237193161392165,0.0026360452
10,20,0,3000,0.004154935401327061,0.0026119947
10,20,0,3100,0.00967950623182248,0.002549082
10,20,0,3200,0.0023355244518094213,0.0025792718
10,20,0,3300,0.02640587344056309,0.0026068687
10,20,0,3400,0.0017745864975264875,0.0026120543
10,20,0,3500,0.005620635715703478,0.0024186373
10,20,0,3600,0.009308031737221606,0.0024824739
10,20,0,3700,0.006827303210430153,0.0025841296
10,20,0,3800,0.00800705864748137,0.0024213493
10,20,0,3900,0.004707411003449429,0.0026043653
10,20,0,4000,0.007928670468698716,0.002393186
10,20,0,4100,0.004799801431981726,0.0024507046
10,20,0,4200,0.003004895809354761,0.0024504066
10,20,0,4300,0.0030249340663398004,0.0024823546
10,20,0,4400,0.0065261387728673985,0.0022481084
10,20,0,4500,0.007223366239139446,0.0023106039
10,20,0,4600,0.002330299045300682,0.0022871792
10,20,0,4700,0.002764349991040869,0.002327621
10,20,0,4800,0.0008412510287073443,0.002243787
10,20,0,4900,0.009332051658069144,0.0021621585
10,20,0,5000,0.007696744713989075,0.0024701953
10,20,0,5100,0.004812282935525934,0.0021935105
10,20,0,5200,0.00482603945561548,0.0023241937
10,20,0,5300,0.009821388358772692,0.0022666454
10,20,0,5400,0.002298307517259509,0.0024141371
10,20,0,5500,0.0028365915150697857,0.0021503568
10,20,0,5600,0.008823906437955345,0.0021712184
10,20,0,5700,0.00679097492184837,0.0022335649
10,20,0,5800,0.007145224818119052,0.0021636486
10,20,0,5900,0.0035108444581302954,0.0021725297
10,20,0,6000,0.000497045387875251,0.0022175014
10,20,0,6100,0.004029323532431897,0.0020831525
10,20,0,6200,0.0028918169916087515,0.002086401
10,20,0,6300,0.011919440214656813,0.0020507276
10,20,0,6400,0.006351552853901015,0.002090156
10,20,0,6500,0.009488873695587388,0.002136141
10,20,0,6600,0.0051936950921526205,0.002121538
10,20,0,6700,0.0033340284971249026,0.002087593
10,20,0,6800,0.0006941114615797172,0.0021972656
10,20,0,6900,0.0006853886449315496,0.0020060837
10,20,0,7000,0.007624863709738704,0.0019839704
10,20,0,7100,0.0048310128775825665,0.002013266
10,20,0,7200,0.008303949333534141,0.0018931031
10,20,0,7300,0.010501688364459418,0.0018818378
10,20,0,7400,0.006633739350758929,0.0019466877
10,20,0,7500,0.005693174960047528,0.002002269
10,20,0,7600,0.0036073552630964396,0.0018676519
10,20,0,7700,0.0029254540637402137,0.0019142926
10,20,0,7800,0.0017048769631353333,0.0020356178
10,20,0,7900,0.0029972537895185474,0.0019656122
10,20,0,8000,0.006006944929461909,0.0019608736
10,20,0,8100,0.0060609117363377004,0.0018839836
10,20,0,8200,0.001819272117302743,0.0021249056
10,20,0,8300,0.004046281325519125,0.0018859208
10,20,0,8400,0.0079678821960432,0.0020681024
10,20,0,8500,0.004190917198993755,0.0019814372
10,20,0,8600,0.005579259817233304,0.0020195246
10,20,0,8700,0.002513614232531531,0.0019786656
10,20,0,8800,0.005080110922137945,0.001919061
10,20,0,8900,0.0030451094210694907,0.0018378198
10,20,0,9000,0.008023910344368461,0.0018537045
10,20,0,9100,0.006781920779916993,0.0019525886
10,20,0,9200,0.004839066777145238,0.0019099712
10,20,0,9300,0.0042115525471917185,0.0018963516
10,20,0,9400,0.0037277555395889704,0.0019812882
10,20,0,9500,0.008434975836909595,0.0020065308
10,20,0,9600,0.009679734741929638,0.001919508
10,20,0,9700,0.007768246739300285,0.0019678175
10,20,0,9800,0.0027690777487404446,0.0018214881
10,20,0,9900,0.002401198154219243,0.0018410683
10,20,1,0,0.14266970058175787,0.013883859
10,20,1,100,0.04704586072602515,0.012100816
10,20,1,200,0.04609719320141772,0.011953205
10,20,1,300,0.037951056351985736,0.011018097
10,20,1,400,0.028132261350495753,0.007726401
10,20,1,500,0.01884109912347287,0.0066405833
10,20,1,600,0.015977103438698206,0.0060677826
10,20,1,700,0.018142948838720616,0.005729139
10,20,1,800,0.0168546086420096,0.005032718
10,20,1,900,0.008180553580997908,0.004575968
10,20,1,1000,0.0013194738143689133,0.004052937
10,20,1,1100,0.008532975565320212,0.0040180683
10,20,1,1200,0.012100860703798127,0.00393337
10,20,1,1300,0.009479200714598958,0.0035952628
10,20,1,1400,0.01054875986985721,0.0036177337
10,20,1,1500,0.0051313687082565375,0.0037299097
10,20,1,1600,0.010395234832521192,0.0033637881
10,20,1,1700,0.005156023412141103,0.0033220053
10,20,1,1800,0.007042151227593243,0.0034901798
10,20,1,1900,0.007673100216820001,0.003347844
10,20,1,2000,0.008723135057225863,0.0029870272
10,20,1,2100,0.01040998523358765,0.00304088
10,20,1,2200,0.010293718659953113,0.0033119917
10,20,1,2300,0.004595195750298788,0.0029677749
10,20,1,2400,0.0038440049392906486,0.002808243
10,20,1,2500,0.007444463079947602,0.0028982162
10,20,1,2600,0.009243734081957368,0.0027746856
10,20,1,2700,0.004377822187242194,0.0028280616
10,20,1,2800,0.0035807620873572507,0.002621293
10,20,1,2900,0.0015337994759296724,0.0026278496
10,20,1,3000,0.006166871679699958,0.0025671124
10,20,1,3100,0.0055764317942550955,0.0024657845
10,20,1,3200,0.007360071111269308,0.002492547
10,20,1,3300,0.00849792165180113,0.0023994446
10,20,1,3400,0.005027776784705389,0.002466619
10,20,1,3500,0.012363540357056115,0.0024411678
10,20,1,3600,0.004459137987439187,0.002323836
10,20,1,3700,0.01298554887390041,0.002315998
10,20,1,3800,0.006851425411326777,0.002378285
10,20,1,3900,0.004255209092217912,0.0023674965
10,20,1,4000,0.0008678617056336643,0.0024249554
10,20,1,4100,0.007056039768003601,0.002470404
10,20,1,4200,0.00784557714517233,0.0022871792
10,20,1,4300,0.0066926865916147925,0.0022245646
10,20,1,4400,0.0037849758545044306,0.0021216273
10,20,1,4500,0.005966054507597443,0.0022372305
10,20,1,4600,0.0057446440462657865,0.0021250248
10,20,1,4700,0.008980173315379768,0.0022070706
10,20,1,4800,0.012836108833586962,0.0022523701
10,20,1,4900,0.004249133989704853,0.0022172928
10,20,1,5000,0.006634092788655419,0.002227515
10,20,1,5100,0.0017373975250500177,0.0022985637
10,20,1,5200,0.0004279737683250247,0.0021727085
10,20,1,5300,0.005611719192197905,0.0021337867
10,20,1,5400,0.002835960446166294,0.0021855235
10,20,1,5500,0.005472531246102744,0.0020537972
10,20,1,5600,0.001436202332612693,0.0020296872
10,20,1,5700,0.003802590948626382,0.0021111965
10,20,1,5800,0.004680880700933237,0.002031237
10,20,1,5900,0.002651539274959425,0.0019684732
10,20,1,6000,0.01043730346372318,0.0020094812
10,20,1,6100,0.004948080717235547,0.002015829
10,20,1,6200,0.0005587997467968401,0.0019708574
10,20,1,6300,0.004642501852971101,0.0020582378
10,20,1,6400,0.010129141880257918,0.0018802285
10,20,1,6500,0.0028657421291908903,0.0022218227
10,20,1,6600,0.0070322720625901535,0.0021850467
10,20,1,6700,0.006435736854539205,0.0020534992
10,20,1,6800,0.0015024440456176743,0.0019736886
10,20,1,6900,0.003927555737758683,0.0018375516
10,20,1,7000,0.007982921002778634,0.002017349
10,20,1,7100,0.006162210707258277,0.0019774735
10,20,1,7200,0.004235234246469136,0.0019157827
10,20,1,7300,0.003703932435440788,0.0020490587
10,20,1,7400,0.004086851306943919,0.0019028187
10,20,1,7500,0.006973569183128769,0.002028823
10,20,1,7600,0.005241496072633994,0.0019287169
10,20,1,7700,0.006486469828173576,0.001911968
10,20,1,7800,0.0059920664925873215,0.0018773079
10,20,1,7900,0.004220358300692062,0.0020608902
10,20,1,8000,0.0014079532585450129,0.0018919706
10,20,1,8100,0.009163707980467724,0.0019648075
10,20,1,8200,0.003980653275663695,0.001843065
10,20,1,8300,0.0056555157723599935,0.001870811
10,20,1,8400,0.005149228801330068,0.001901269
10,20,1,8500,0.003442495340848288,0.0017886162
10,20,1,8600,0.006118550855400562,0.0018909872
10,20,1,8700,0.004511410962145135,0.001904726
10,20,1,8800,0.007249968893020638,0.0019289255
10,20,1,8900,0.0024336208320400645,0.0018195212
10,20,1,9000,0.002826331253470325,0.0019782186
10,20,1,9100,0.009829734682603324,0.0018950999
10,20,1,9200,0.0012745640492763807,0.0019403994
10,20,1,9300,0.0038341036931933787,0.0019336045
10,20,1,9400,0.00199753602277425,0.0019013286
10,20,1,9500,0.005030841642233807,0.0016606152
10,20,1,9600,0.0019304860561020923,0.0017744005
10,20,1,9700,0.004639989656312463,0.0018459857
10,20,1,9800,0.00219909429202637,0.0019080937
10,20,1,9900,0.0025266493708069387,0.0018458664
10,20,2,0,0.15903107311121256,0.013890505
10,20,2,100,0.025438797167999332,0.012092292
10,20,2,200,0.04539051964430803,0.012027115
10,20,2,300,0.032642070050754333,0.010414988
10,20,2,400,0.017156871413961158,0.007479012
10,20,2,500,0.012306611869967912,0.0064299107
10,20,2,600,0.011358064286250654,0.0056535304
10,20,2,700,0.01118030305841543,0.00473246
10,20,2,800,0.012887979975719792,0.004526943
10,20,2,900,0.019790854559594687,0.0041570067
10,20,2,1000,0.008616123974485664,0.0038135648
10,20,2,1100,0.01201776162554087,0.0040652454
10,20,2,1200,0.01219991834357108,0.003446877
10,20,2,1300,0.008997055087210706,0.0033906698
10,20,2,1400,0.01684736419863959,0.003531307
10,20,2,1500,0.005119510269177532,0.0031249225
10,20,2,1600,0.00825178317947437,0.0032857656
10,20,2,1700,0.012856722813156581,0.0030982494
10,20,2,1800,0.011270109734902056,0.003019631
10,20,2,1900,0.003209453298429315,0.002996713
10,20,2,2000,0.007417696243858159,0.0028549433
10,20,2,2100,0.007174219262945885,0.0028859377
10,20,2,2200,0.008161824055115634,0.0028725564
10,20,2,2300,0.0055134857638827655,0.0027241707
10,20,2,2400,0.005331381648617378,0.002952963
10,20,2,2500,0.0023663107273776242,0.0027462244
10,20,2,2600,0.010617512419135297,0.0025624037
10,20,2,2700,0.007975602426461673,0.0026891828
10,20,2,2800,0.0045049913215846555,0.0026994944
10,20,2,2900,0.0038759945326505315,0.0025152564
10,20,2,3000,0.004995951046018964,0.0025354624
10,20,2,3100,0.004536281782528191,0.0024678707
10,20,2,3200,0.010427712737296948,0.0024841726
10,20,2,3300,0.00868177496438204,0.0024439096
10,20,2,3400,0.005139283731757591,0.002434343
10,20,2,3500,0.004878264410092314,0.0023452342
10,20,2,3600,0.008787445161280247,0.0024505854
10,20,2,3700,0.003707375878925966,0.0024258792
10,20,2,3800,0.009049730308496068,0.002366364
10,20,2,3900,0.00631132122900334,0.0025043488
10,20,2,4000,0.007067801770840446,0.0023961067
10,20,2,4100,0.010230631540095873,0.0023646355
10,20,2,4200,0.01353820312700785,0.0022404194
10,20,2,4300,0.0038221884129511162,0.002148509
10,20,2,4400,0.00921586095594414,0.0022343993
10,20,2,4500,0.0039031987268538545,0.0021737814
10,20,2,4600,0.006959863413197315,0.0020358264
10,20,2,4700,0.014293304145457174,0.002211064
10,20,2,4800,0.0046536162145100575,0.002223134
10,20,2,4900,0.00857446026896383,0.0022980869
10,20,2,5000,0.00528461823372408,0.0025265813
10,20,2,5100,0.008757047408876078,0.0020558536
10,20,2,5200,0.006177797402001744,0.0020598173
10,20,2,5300,0.010088620531614355,0.0021293461
10,20,2,5400,0.001291395944866933,0.001987815
10,20,2,5500,0.008780198876340437,0.0020868182
10,20,2,5600,0.009341646071713632,0.0019724667
10,20,2,5700,0.0085719579199847,0.0021980405
10,20,2,5800,0.001273881155208743,0.0019383729
10,20,2,5900,0.010314799623812855,0.002033472
10,20,2,6000,0.003034348900732585,0.00193578
10,20,2,6100,0.008905685896064164,0.0020691752
10,20,2,6200,0.0045279954394904075,0.0020141006
10,20,2,6300,0.004483300354238249,0.0019976199
10,20,2,6400,0.0013877929141587544,0.0019612312
10,20,2,6500,0.009954333555903538,0.0019750893
10,20,2,6600,0.00402719376265481,0.0019316077
10,20,2,6700,0.002486655261293722,0.0019652247
10,20,2,6800,0.004550074810418116,0.0020366907
10,20,2,6900,0.007203111644765333,0.0019125044
10,20,2,7000,0.006719120094798984,0.0020149052
10,20,2,7100,0.003947710613577769,0.001953274
10,20,2,7200,0.007280686270511111,0.0021049976
10,20,2,7300,0.005641204703891209,0.0018315911
10,20,2,7400,0.0033067572932776765,0.0020153522
10,20,2,7500,0.0033378392627610156,0.0019830465
10,20,2,7600,0.006792930509759603,0.0018703341
10,20,2,7700,0.002378994822003277,0.002019167
10,20,2,7800,0.0031000566605726885,0.0019197762
10,20,2,7900,0.005414993337106233,0.0020005107
10,20,2,8000,0.0032527441766301343,0.0019353926
10,20,2,8100,0.00997892541101345,0.0017893016
10,20,2,8200,0.005185448852495334,0.0018870234
10,20,2,8300,0.004773586663865652,0.0018713474
10,20,2,8400,0.011142844983448391,0.0018673241
10,20,2,8500,0.0021941099006284365,0.0020000339
10,20,2,8600,0.0027986948694780217,0.0019336343
10,20,2,8700,0.0037036746006414503,0.0019483864
10,20,2,8800,0.006068330017847734,0.0019786358
10,20,2,8900,0.003870535472255548,0.0018872023
10,20,2,9000,0.007801844923041862,0.0019305944
10,20,2,9100,0.004604944988927977,0.002017051
10,20,2,9200,0.008797277065509297,0.0018891394
10,20,2,9300,0.0034500119750450085,0.0020155907
10,20,2,9400,0.0049635603051125035,0.0017805398
10,20,2,9500,0.005331977666137597,0.0020277202
10,20,2,9600,0.0033603017339293496,0.0019373596
10,20,2,9700,0.004536122186949104,0.0020163953
10,20,2,9800,0.004676436312154369,0.0019636452
10,20,2,9900,0.0058039844794851095,0.0018083453
10,20,3,0,0.14553212596350362,0.013874769
10,20,3,100,0.024409528549717063,0.0120308995
10,20,3,200,0.024628151152982548,0.011758685
10,20,3,300,0.028033968054586893,0.01063624
10,20,3,400,0.01204105551218819,0.008107483
10,20,3,500,0.01108978750801471,0.0068016946
10,20,3,600,0.016010503015305245,0.006221354
10,20,3,700,0.006279064701810083,0.0055307746
10,20,3,800,0.01792047984374545,0.0050585866
10,20,3,900,0.013663868603385733,0.0045995116
10,20,3,1000,0.014302916294283898,0.004212916
10,20,3,1100,0.00827888579502744,0.0039942265
10,20,3,1200,0.01109830953611389,0.0038823187
10,20,3,1300,0.005523661223526625,0.0037603378
10,20,3,1400,0.0026534928337531,0.003472507
10,20,3,1500,0.00702316406799978,0.003311962
10,20,3,1600,0.012439361632385433,0.0032353401
10,20,3,1700,0.007933313930517528,0.003232658
10,20,3,1800,0.001272241571760184,0.0032302141
10,20,3,1900,0.006320241958282854,0.0031200051
10,20,3,2000,0.00616110632288806,0.0030836165
10,20,3,2100,0.009032156761240813,0.0029780269
10,20,3,2200,0.0017812946288435062,0.002907902
10,20,3,2300,0.004445292764847832,0.0029224157
10,20,3,2400,0.002441387623477453,0.0027843118
10,20,3,2500,0.0067759021244721985,0.0027869642
10,20,3,2600,0.008199527833785624,0.0027942657
10,20,3,2700,0.008767114245270031,0.0027737916
10,20,3,2800,0.009240274027890707,0.00262627
10,20,3,2900,0.0025772940329325997,0.0026570857
10,20,3,3000,0.007150147604316209,0.002648443
10,20,3,3100,0.002633618720961545,0.002476126
10,20,3,3200,0.012459482196577424,0.0025951862
10,20,3,3300,0.0071750652936473725,0.0026286542
10,20,3,3400,0.00413749071526512,0.002683103
10,20,3,3500,0.005697905480771229,0.0025737584
10,20,3,3600,0.0030819856158097515,0.0024840832
10,20,3,3700,0.006907358725724882,0.0025241673
10,20,3,3800,0.005258519709019377,0.0025555491
10,20,3,3900,0.006650933707920052,0.002441287
10,20,3,4000,0.006305610635409847,0.0024741888
10,20,3,4100,0.0027047940415006848,0.0022929609
10,20,3,4200,0.0038083584094543484,0.0023962557
10,20,3,4300,0.01169330534146767,0.002359569
10,20,3,4400,0.008009124294420576,0.0024054646
10,20,3,4500,0.004091090529933479,0.0024001002
10,20,3,4600,0.0033878565665973323,0.0023494363
10,20,3,4700,0.0035295340860597886,0.0023607612
10,20,3,4800,0.006234390388492335,0.002352357
10,20,3,4900,0.0009259151201495842,0.0021914542
10,20,3,5000,0.006891828386595208,0.00223881
10,20,3,5100,0.008420255336903238,0.0022699833
10,20,3,5200,0.0036875908672821295,0.002309084
10,20,3,5300,0.0021682083932381404,0.0022936761
10,20,3,5400,0.009923721397693517,0.0022988915
10,20,3,5500,0.00324260557202537,0.002341032
10,20,3,5600,0.003653470668503512,0.0022423863
10,20,3,5700,0.004443099145618053,0.0021711588
10,20,3,5800,0.001908555364344139,0.0022858381
10,20,3,5900,0.004532598024434951,0.0022105575
10,20,3,6000,0.012101837136693609,0.002261877
10,20,3,6100,0.0071231302816919684,0.002189964
10,20,3,6200,0.004438569115286462,0.0020368993
10,20,3,6300,0.004692103804538609,0.0020457506
10,20,3,6400,0.0062375304695034516,0.0020194054
10,20,3,6500,0.010581471707153959,0.002078712
10,20,3,6600,0.012605544603525611,0.0020923316
10,20,3,6700,0.0067250240348971715,0.002076596
10,20,3,6800,0.005453308044489183,0.0019823909
10,20,3,6900,0.004106023920414057,0.0020204484
10,20,3,7000,0.005101896261492392,0.0020834208
10,20,3,7100,0.009061470699716976,0.0018908978
10,20,3,7200,0.005126688445161962,0.0020900369
10,20,3,7300,0.005756457172152555,0.0020949244
10,20,3,7400,0.010879061155697376,0.0019783974
10,20,3,7500,0.004914803868846473,0.0018932819
10,20,3,7600,0.0027819449734814102,0.0018825233
10,20,3,7700,0.002647599321324595,0.0018849075
10,20,3,7800,0.005778979618525666,0.0019046366
10,20,3,7900,0.004101141981865602,0.0019308031
10,20,3,8000,0.005768665814653201,0.0019315779
10,20,3,8100,0.008944236003972612,0.0018687248
10,20,3,8200,0.00848521078192494,0.0019373596
10,20,3,8300,0.005059266067865875,0.0018731058
10,20,3,8400,0.0074282304083211305,0.0021847486
10,20,3,8500,0.004972442887389314,0.0020112395
10,20,3,8600,0.0035125249211826405,0.0018506348
10,20,3,8700,0.003517320379570936,0.0018793344
10,20,3,8800,0.006075961980754995,0.0019395947
10,20,3,8900,0.004754395985255411,0.0018924177
10,20,3,9000,0.0016031321991247655,0.0019152462
10,20,3,9100,0.003420508986215418,0.0017657578
10,20,3,9200,0.008443081617529716,0.0019744337
10,20,3,9300,0.0038965227973986813,0.0018876195
10,20,3,9400,0.007759690379044497,0.0019293427
10,20,3,9500,0.004555757608889385,0.0018247664
10,20,3,9600,0.0067110229016022534,0.0019218922
10,20,3,9700,0.003461160146846712,0.0018220544
10,20,3,9800,0.0048051682725125154,0.0018691123
10,20,3,9900,0.0049160270959561535,0.001990974
10,20,4,0,0.15001909387775797,0.013869822
10,20,4,100,0.04620114399246539,0.012208551
10,20,4,200,0.025899829143861366,0.011699855
10,20,4,300,0.01934625814971344,0.010147631
10,20,4,400,0.03488865644814131,0.007760942
10,20,4,500,0.01673847952572823,0.0062348843
10,20,4,600,0.011903175867637492,0.0053779483
10,20,4,700,0.009553328778432763,0.0049839616
10,20,4,800,0.00958301381944122,0.0043421984
10,20,4,900,0.00552998757149793,0.004235059
10,20,4,1000,0.005718810438322227,0.004047632
10,20,4,1100,0.009144777798628781,0.0038167834
10,20,4,1200,0.009523859094710447,0.0037047267
10,20,4,1300,0.007383905043256803,0.003678888
10,20,4,1400,0.00604993367750359,0.0034290254
10,20,4,1500,0.008881414842820722,0.003332734
10,20,4,1600,0.009309390208267756,0.0033262968
10,20,4,1700,0.0031505939845605417,0.0032957494
10,20,4,1800,0.010490330782445365,0.0031474829
10,20,4,1900,0.010664836479162632,0.0031121373
10,20,4,2000,0.004065517525757156,0.0030027628
10,20,4,2100,0.009541389859180058,0.0030486584
10,20,4,2200,0.008123091723050447,0.0029178858
10,20,4,2300,0.0006697890388745657,0.002788514
10,20,4,2400,0.005649304560957656,0.0028412342
10,20,4,2500,0.01027918789864893,0.0027488768
10,20,4,2600,0.0047888049059967444,0.0027516484
10,20,4,2700,0.0041613816749851455,0.0027529001
10,20,4,2800,0.017032871479477428,0.0027788281
10,20,4,2900,0.005598363592359401,0.002847731
10,20,4,3000,0.006616037883817949,0.0027662814
10,20,4,3100,0.005784232772241886,0.0026327968
10,20,4,3200,0.008236902682343082,0.0026330948
10,20,4,3300,0.007405356660396884,0.0026829243
10,20,4,3400,0.006353073662515065,0.0025957823
10,20,4,3500,0.004696233583596781,0.0025883317
10,20,4,3600,0.004534829175532179,0.0026259422
10,20,4,3700,0.004702354241397537,0.002429843
10,20,4,3800,0.006998594185333969,0.0024151802
10,20,4,3900,0.009629804127325966,0.0024962127
10,20,4,4000,0.010680199308111794,0.0025191307
10,20,4,4100,0.012166344069583673,0.0023738742
10,20,4,4200,0.01076281258135237,0.002383709
10,20,4,4300,0.01040113988156462,0.0025016665
10,20,4,4400,0.009780973800030764,0.0024823546
10,20,4,4500,0.009689702379816008,0.002321601
10,20,4,4600,0.007444893596779004,0.0022955537
10,20,4,4700,0.005445302970389082,0.0025091767
10,20,4,4800,0.006361988741187205,0.0022815466
10,20,4,4900,0.007896685480751503,0.0024385154
10,20,4,5000,0.006028387705365806,0.0023799539
10,20,4,5100,0.007825368661327917,0.0023835003
10,20,4,5200,0.00719835446126813,0.002282083
10,20,4,5300,0.008710144720144516,0.0023774505
10,20,4,5400,0.008623668439940033,0.0023418367
10,20,4,5500,0.003969977684761446,0.0023655593
10,20,4,5600,0.0014573260708871708,0.002310574
10,20,4,5700,0.004114183055273546,0.0023386478
10,20,4,5800,0.0026160303430542305,0.0022211075
10,20,4,5900,0.007851403666100775,0.0020864606
10,20,4,6000,0.00551085009157441,0.0022720695
