M,N,repetition,iter,loss,med_percentage_error
2,100,1,2900,0.07490982630033842,0.011694074
2,100,1,3000,0.059491944356385155,0.0100616515
2,100,1,3100,0.12108810473173227,0.009854794
2,100,1,3200,0.004838438988874714,0.009661049
2,100,1,3300,0.11847389208120047,0.009329677
2,100,1,3400,0.007562179599682258,0.009314299
2,100,1,3500,0.030450332941146956,0.0081478655
2,100,1,3600,0.05711897331678958,0.008428782
2,100,1,3700,0.008552865185110769,0.007863581
2,100,1,3800,0.07131744825566512,0.0075932443
2,100,1,3900,0.017706903469014688,0.009023845
2,100,1,4000,0.007917329507106698,0.007626176
2,100,1,4100,0.016776747135061387,0.0071661174
2,100,1,4200,0.020307259187296735,0.0067174435
2,100,1,4300,0.04188759942050776,0.0071759224
2,100,1,4400,0.00814019973712298,0.007061839
2,100,1,4500,0.05641460540419387,0.006847471
2,100,1,4600,0.09905039798358384,0.0075064898
2,100,1,4700,0.020973933385249492,0.0065279603
2,100,1,4800,0.008055561799009434,0.0072169304
2,100,1,4900,0.026923414454777656,0.007048905
2,100,1,5000,0.004645186754111541,0.0065692663
2,100,1,5100,0.002624220610154013,0.0066289306
2,100,1,5200,0.01403161397270194,0.0070780814
2,100,1,5300,0.040352164108909884,0.00655511
2,100,1,5400,0.021335894062421604,0.007057935
2,100,1,5500,0.054741064729360044,0.0066978335
2,100,1,5600,0.016608958840651663,0.0068247914
2,100,1,5700,0.061165283723134505,0.0069417655
2,100,1,5800,0.08335834428352001,0.006104201
2,100,1,5900,0.013021918216848855,0.00623405
2,100,1,6000,0.020941965337351334,0.006640941
2,100,1,6100,0.010907850180284574,0.0062515736
2,100,1,6200,0.017793794321259396,0.0064796805
2,100,1,6300,0.013831944998763373,0.006027609
2,100,1,6400,0.004764723526702972,0.006033957
2,100,1,6500,0.030438951292971046,0.0060650706
2,100,1,6600,0.022821846514547862,0.0058085322
2,100,1,6700,0.023589952179788577,0.005815387
2,100,1,6800,0.01610090040181053,0.0055964887
2,100,1,6900,0.03029307951067629,0.0060448647
2,100,1,7000,0.005428979327589463,0.005955577
2,100,1,7100,0.010598745917226666,0.006041229
2,100,1,7200,0.02514139026598249,0.005703062
2,100,1,7300,0.002778781130274097,0.0054992437
2,100,1,7400,0.0225971873332822,0.0055324733
2,100,1,7500,0.008859858802606119,0.0054697692
2,100,1,7600,0.005702467803574853,0.006473869
2,100,1,7700,0.029088241053151765,0.0057964325
2,100,1,7800,0.02364222451441525,0.0059856772
2,100,1,7900,0.05414151006239403,0.0064121485
2,100,1,8000,0.013596100695576818,0.005945325
2,100,1,8100,0.011821978241488633,0.0055934787
2,100,1,8200,0.038924474048246234,0.0053499937
2,100,1,8300,0.022188401678225996,0.005509615
2,100,1,8400,0.03318788725753643,0.005259514
2,100,1,8500,0.013652408740225944,0.0054315627
2,100,1,8600,0.01469778401784967,0.0053204894
2,100,1,8700,0.005831038356623016,0.0054974556
2,100,1,8800,0.00689421288377291,0.005220413
2,100,1,8900,0.04637999736877846,0.005254984
2,100,1,9000,0.005300690002080337,0.0054713488
2,100,1,9100,0.015572684781110058,0.0053814948
2,100,1,9200,0.004457081780360875,0.0052783787
2,100,1,9300,0.00126996578447735,0.0054498315
2,100,1,9400,0.011251202393225428,0.0051641166
2,100,1,9500,0.004186712798606013,0.0052835047
2,100,1,9600,0.01211515301283963,0.0050917864
2,100,1,9700,0.046217720972022876,0.008898377
2,100,1,9800,0.02500002300365701,0.005417794
2,100,1,9900,0.0034349987971043112,0.0058459044
2,100,2,0,0.4687488238002008,0.04787302
2,100,2,100,0.09287560509154719,0.052766323
2,100,2,200,0.13926404454864444,0.067655146
2,100,2,300,0.11466047054875789,0.07078278
2,100,2,400,0.10573154839838148,0.0870021
2,100,2,500,0.051370120146114806,0.084768295
2,100,2,600,0.11790038079203521,0.084808946
2,100,2,700,0.042532253491085255,0.0628106
2,100,2,800,0.02653422691692282,0.07328701
2,100,2,900,0.07461820258100242,0.06889415
2,100,2,1000,0.12796621310801728,0.06122452
2,100,2,1100,0.10313138634962993,0.0552243
2,100,2,1200,0.05760775302973495,0.05234933
2,100,2,1300,0.08221508045627356,0.044936687
2,100,2,1400,0.07509063271169215,0.04484451
2,100,2,1500,0.06382790313901594,0.039651632
2,100,2,1600,0.1088895412472697,0.037143677
2,100,2,1700,0.10976778754551018,0.03409806
2,100,2,1800,0.04955858781071415,0.034743637
2,100,2,1900,0.09835001088896499,0.034030646
2,100,2,2000,0.10871138376246484,0.033709794
2,100,2,2100,0.050648731854848666,0.03360167
2,100,2,2200,0.032815355363994436,0.03287378
2,100,2,2300,0.025167712029348643,0.03236565
2,100,2,2400,0.11206330605561134,0.031628042
2,100,2,2500,0.0070939767723390765,0.02858609
2,100,2,2600,0.045358720998093266,0.024195075
2,100,2,2700,0.05383367386663232,0.021562397
2,100,2,2800,0.10109248433949579,0.01848197
2,100,2,2900,0.06867066419725293,0.015467167
2,100,2,3000,0.010320801805377143,0.013074189
2,100,2,3100,0.029203331141027494,0.0122971535
2,100,2,3200,0.022010594966967632,0.011769623
2,100,2,3300,0.04661755347024331,0.010958791
2,100,2,3400,0.009421176688731507,0.010313958
2,100,2,3500,0.05571334731694632,0.009452462
2,100,2,3600,0.06527776303161517,0.008913368
2,100,2,3700,0.011338158184577753,0.008391559
2,100,2,3800,0.002238692312328487,0.008497298
2,100,2,3900,0.09306716098059076,0.007840574
2,100,2,4000,0.0065729348209002435,0.008068949
2,100,2,4100,0.060016576676866565,0.008184135
2,100,2,4200,0.0361467347515931,0.009051204
2,100,2,4300,0.04890051958603646,0.008508205
2,100,2,4400,0.024386442773758416,0.008780241
2,100,2,4500,0.06897092835046009,0.007422149
2,100,2,4600,0.01189008827982096,0.0077730417
2,100,2,4700,0.0093167661064053,0.0073705316
2,100,2,4800,0.005810544383124611,0.006918907
2,100,2,4900,0.031921459657428916,0.0073118806
2,100,2,5000,0.02565776837403046,0.007212639
2,100,2,5100,0.035438743730321264,0.007116139
2,100,2,5200,0.06915021253373521,0.006309241
2,100,2,5300,0.007062205001880558,0.0065350235
2,100,2,5400,0.12910785226894575,0.006365478
2,100,2,5500,0.00829219242290979,0.006529093
2,100,2,5600,0.007109319077032084,0.006588489
2,100,2,5700,0.008150703957780886,0.006791085
2,100,2,5800,0.037466478328328064,0.0063796043
2,100,2,5900,0.0074150377958482035,0.006946206
2,100,2,6000,0.011374086522303819,0.0074563324
2,100,2,6100,0.00466631878232631,0.007240683
2,100,2,6200,0.016789976494292636,0.0072844923
2,100,2,6300,0.01041937580337973,0.0066301823
2,100,2,6400,0.013109177598124855,0.0065687597
2,100,2,6500,0.015128685373057569,0.006301284
2,100,2,6600,0.012318254647143173,0.006425321
2,100,2,6700,0.010251692833878305,0.0059495866
2,100,2,6800,0.011152594150372688,0.0058523715
2,100,2,6900,0.036139914420403534,0.0062477887
2,100,2,7000,0.007570893590168203,0.006994903
2,100,2,7100,0.008724083793165626,0.0057199597
2,100,2,7200,0.01624094536865641,0.0057814717
2,100,2,7300,0.003248065199129346,0.005530745
2,100,2,7400,0.011337934862752036,0.005556375
2,100,2,7500,0.02629855393600741,0.0055849254
2,100,2,7600,0.02770899149169368,0.005483538
2,100,2,7700,0.016715522874117063,0.005461782
2,100,2,7800,0.006425591166345818,0.0052266717
2,100,2,7900,0.005019283511211865,0.0059343576
2,100,2,8000,0.011795053815158994,0.0055752695
2,100,2,8100,0.038074126307272624,0.0055680573
2,100,2,8200,0.006894257209244516,0.0054171085
2,100,2,8300,0.03120915903173503,0.0052677095
2,100,2,8400,0.03174279987740658,0.005351305
2,100,2,8500,0.021638333501837755,0.0051976442
2,100,2,8600,0.008789254971224628,0.004820019
2,100,2,8700,0.02836444207675188,0.0051997006
2,100,2,8800,0.012132851398435446,0.005274415
2,100,2,8900,0.006714791266830277,0.004641235
2,100,2,9000,0.028485895198687876,0.0053156316
2,100,2,9100,0.004330846864905658,0.0045180917
2,100,2,9200,0.02432075790931167,0.004819691
2,100,2,9300,0.0052424971767561345,0.0048586726
2,100,2,9400,0.006260781458182008,0.004470706
2,100,2,9500,0.025758956758588383,0.0049085915
2,100,2,9600,0.008631784999067875,0.0048178434
2,100,2,9700,0.00967610124315682,0.00464651
2,100,2,9800,0.005014824370262122,0.004674077
2,100,2,9900,0.027246253507070568,0.0044534802
2,100,3,0,0.517433952548845,0.04731655
2,100,3,100,0.08733302036415795,0.054608762
2,100,3,200,0.3728456803462827,0.08448312
2,100,3,300,0.11629217578050847,0.0902096
2,100,3,400,0.0734727536460989,0.0891062
2,100,3,500,0.17221153430777333,0.095142365
2,100,3,600,0.10819237256247831,0.087473094
2,100,3,700,0.14127308465936467,0.090167046
2,100,3,800,0.11863321770255607,0.08454156
2,100,3,900,0.09850894118013433,0.089312196
2,100,3,1000,0.12983782426507706,0.0685634
2,100,3,1100,0.09764238259083767,0.07231742
2,100,3,1200,0.1065938551839904,0.064222515
2,100,3,1300,0.040165089351473525,0.06774211
2,100,3,1400,0.06565213465559434,0.06348777
2,100,3,1500,0.0660313196825038,0.0536924
2,100,3,1600,0.015262138475926265,0.05290121
2,100,3,1700,0.04026437521696531,0.050770223
2,100,3,1800,0.00615375170132415,0.039360166
2,100,3,1900,0.11974986053475599,0.039147973
2,100,3,2000,0.027724315899407218,0.03468114
2,100,3,2100,0.018171647466018567,0.031306475
2,100,3,2200,0.0972180213640351,0.031802773
2,100,3,2300,0.08124128659458019,0.032775283
2,100,3,2400,0.018403020048133708,0.031585604
2,100,3,2500,0.009494919429158753,0.02881372
2,100,3,2600,0.10816611920705822,0.025034368
2,100,3,2700,0.0566967139740418,0.02167511
2,100,3,2800,0.08013901779499179,0.019731045
2,100,3,2900,0.0661597304250799,0.019160569
2,100,3,3000,0.08039122522869632,0.016327918
2,100,3,3100,0.05364945534095681,0.014895976
2,100,3,3200,0.010029650191413957,0.012520552
2,100,3,3300,0.16909676857627873,0.011634737
2,100,3,3400,0.06619075211454721,0.010739505
2,100,3,3500,0.04455366522080938,0.010878563
2,100,3,3600,0.045492937661271195,0.0098519325
2,100,3,3700,0.04856681280657054,0.008851171
2,100,3,3800,0.013645105998983092,0.00954622
2,100,3,3900,0.03469197355561868,0.008459926
2,100,3,4000,0.04776942979825401,0.008189112
2,100,3,4100,0.007072664769894512,0.008382976
2,100,3,4200,0.10046921132962162,0.008318812
2,100,3,4300,0.007715976570050157,0.008038759
2,100,3,4400,0.04758407313650134,0.008346736
2,100,3,4500,0.05103892507334609,0.008075595
2,100,3,4600,0.017579413903189324,0.008629411
2,100,3,4700,0.007066769927969759,0.007915616
2,100,3,4800,0.0035412923366090207,0.008233428
2,100,3,4900,0.0077181557086932725,0.0076403916
2,100,3,5000,0.040678642407053815,0.0076111555
2,100,3,5100,0.013265646352381477,0.0076832175
2,100,3,5200,0.001568213387179846,0.0077133775
2,100,3,5300,0.011444278079742016,0.007078916
2,100,3,5400,0.04257229493849788,0.007793039
2,100,3,5500,0.057717484528336915,0.0071678758
2,100,3,5600,0.0238761118680197,0.0071148276
2,100,3,5700,0.04416763705008184,0.0073674917
2,100,3,5800,0.036768316930210015,0.006512791
2,100,3,5900,0.019639410107478984,0.006845355
2,100,3,6000,0.0020695717080606163,0.0064697564
2,100,3,6100,0.027579636520549664,0.0062603354
2,100,3,6200,0.016222395603353465,0.0071735084
2,100,3,6300,0.003985183487849593,0.0065046847
2,100,3,6400,0.005307087635776457,0.0059862137
2,100,3,6500,0.027667706576242537,0.0062715113
2,100,3,6600,0.003778393372745418,0.005939126
2,100,3,6700,0.014386373012170455,0.005994916
2,100,3,6800,0.020976726476509677,0.0059104264
2,100,3,6900,0.0603493479442758,0.0059072375
2,100,3,7000,0.006338395013139291,0.0056383014
2,100,3,7100,0.003762839213615012,0.0057689548
2,100,3,7200,0.004445960929270573,0.0059087873
2,100,3,7300,0.008085399112480504,0.0062707663
2,100,3,7400,0.027035689361501476,0.0059500933
2,100,3,7500,0.011366378772411541,0.0057058334
2,100,3,7600,0.00795841577025847,0.00607875
2,100,3,7700,0.058035365458307356,0.0056981146
2,100,3,7800,0.0070447598352409045,0.0054954886
2,100,3,7900,0.018087612252471602,0.005584538
2,100,3,8000,0.0261654398429752,0.0057700276
2,100,3,8100,0.01124032510626371,0.005185753
2,100,3,8200,0.0035488502267156242,0.00529176
2,100,3,8300,0.01340084200669996,0.005442798
2,100,3,8400,0.015556152570920793,0.0057818294
2,100,3,8500,0.014939202936254205,0.0053721666
2,100,3,8600,0.01197129800771373,0.005442649
2,100,3,8700,0.04504158820211026,0.0066888332
2,100,3,8800,0.0029684378125913948,0.005175948
2,100,3,8900,0.024348466489111577,0.0054606795
2,100,3,9000,0.019893317434751825,0.0053542256
2,100,3,9100,0.02595977249553538,0.0054894984
2,100,3,9200,0.0055281508395883675,0.0051994324
2,100,3,9300,0.016850419869954548,0.005307436
2,100,3,9400,0.029969771826896134,0.0052443445
2,100,3,9500,0.009732148788164504,0.0053168237
2,100,3,9600,0.012045271921545664,0.0051273704
2,100,3,9700,0.004895428846433593,0.005419165
2,100,3,9800,0.02458524296588376,0.0051704645
2,100,3,9900,0.013695572853061782,0.005189538
2,100,4,0,0.4670257645632949,0.047266066
2,100,4,100,0.07354756905301382,0.05900967
2,100,4,200,0.15723437532714735,0.07499677
2,100,4,300,0.13754979689490182,0.08745295
2,100,4,400,0.05722338859687884,0.08900875
2,100,4,500,0.03912921066895037,0.08502239
2,100,4,600,0.1063537510087873,0.07266086
2,100,4,700,0.11149443785490894,0.07959455
2,100,4,800,0.11852940127899471,0.07373071
2,100,4,900,0.02019107118761395,0.06992555
2,100,4,1000,0.034679543550845265,0.075143814
2,100,4,1100,0.03169243141720466,0.0647611
2,100,4,1200,0.09477160061505864,0.06592929
2,100,4,1300,0.06410586848839529,0.060338855
2,100,4,1400,0.09219743707408788,0.05136901
2,100,4,1500,0.13165246417861218,0.05186546
2,100,4,1600,0.04583642199162548,0.048476934
2,100,4,1700,0.02862446646910232,0.032806516
2,100,4,1800,0.038265793949905334,0.036708057
2,100,4,1900,0.04634371319960344,0.037229598
2,100,4,2000,0.12028063918875621,0.030778915
2,100,4,2100,0.02259479421330215,0.02989012
2,100,4,2200,0.2698515357356029,0.033035338
2,100,4,2300,0.02910162114451087,0.028682292
2,100,4,2400,0.0735125003985778,0.027911693
2,100,4,2500,0.024705727735066137,0.026520193
2,100,4,2600,0.051050700066265706,0.024601638
2,100,4,2700,0.0733173683867979,0.022768468
2,100,4,2800,0.10216562297959779,0.020740062
2,100,4,2900,0.01702532852326069,0.020167857
2,100,4,3000,0.01371107166413475,0.018597364
2,100,4,3100,0.11177858187669477,0.020584583
2,100,4,3200,0.080870965919307,0.015393794
2,100,4,3300,0.08075337534085826,0.012354165
2,100,4,3400,0.07213629929774909,0.010560036
2,100,4,3500,0.01101543029082974,0.009019583
2,100,4,3600,0.00818371575154769,0.008773804
2,100,4,3700,0.06918902010031737,0.008409679
2,100,4,3800,0.009490747541243965,0.007734567
2,100,4,3900,0.04883734854367016,0.0109093785
2,100,4,4000,0.029120920210819502,0.0076254606
2,100,4,4100,0.004002490098491154,0.0075808465
2,100,4,4200,0.016491452045127253,0.0076419413
2,100,4,4300,0.05127897856727424,0.008799404
2,100,4,4400,0.06154512976650989,0.008022666
2,100,4,4500,0.05579361980122207,0.0072790384
2,100,4,4600,0.04683800071581522,0.008970708
2,100,4,4700,0.046506546246774826,0.009067655
2,100,4,4800,0.014682698416889572,0.008614391
2,100,4,4900,0.017250457516162596,0.008486867
2,100,4,5000,0.06830527003686807,0.008234382
2,100,4,5100,0.04329562349405319,0.007944435
2,100,4,5200,0.009057119643743235,0.0083884
2,100,4,5300,0.02795573816964097,0.008660197
2,100,4,5400,0.019936273609701013,0.008357644
2,100,4,5500,0.03796568403158969,0.008320868
2,100,4,5600,0.05232873735143604,0.0079678595
2,100,4,5700,0.007420830511958706,0.008230418
2,100,4,5800,0.010720322176639872,0.007766694
2,100,4,5900,0.05622314467701984,0.008420467
2,100,4,6000,0.01560203580208241,0.0077017546
2,100,4,6100,0.03222737528036108,0.008034229
2,100,4,6200,0.007674776999981466,0.007932395
2,100,4,6300,0.009575034896546592,0.00778535
2,100,4,6400,0.013817643911185246,0.007130772
2,100,4,6500,0.08908152147083245,0.007490158
2,100,4,6600,0.01132902663852015,0.0074855983
2,100,4,6700,0.030200044435757942,0.007337123
2,100,4,6800,0.07362343427397022,0.0069063604
2,100,4,6900,0.029178473509260415,0.006990552
2,100,4,7000,0.013979741841084616,0.007013291
2,100,4,7100,0.010382757355421213,0.0073939264
2,100,4,7200,0.041952581635211685,0.00687927
2,100,4,7300,0.10862559925233406,0.007486224
2,100,4,7400,0.011629589966013022,0.0067743063
2,100,4,7500,0.03362145625929857,0.006667644
