M,N,var_loss,std_loss,mean_loss,var_gradient_loss,std_gradient_loss,mean_gradient_loss,nb_rep,min_var_loss,max_var_loss,std_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,min_std_loss,max_std_loss,std_std_loss,P10_std_loss,P25_std_loss,P50_std_loss,P75_std_loss,P90_std_loss,min_mean_loss,max_mean_loss,std_mean_loss,P10_mean_loss,P25_mean_loss,P50_mean_loss,P75_mean_loss,P90_mean_loss,min_std_gradient_loss,max_std_gradient_loss,std_std_gradient_loss,P10_std_gradient_loss,P25_std_gradient_loss,P50_std_gradient_loss,P75_std_gradient_loss,P90_std_gradient_loss,min_var_gradient_loss,max_var_gradient_loss,std_var_gradient_loss,P10_var_gradient_loss,P25_var_gradient_loss,P50_var_gradient_loss,P75_var_gradient_loss,P90_var_gradient_loss,min_mean_gradient_loss,max_mean_gradient_loss,std_mean_gradient_loss,P10_mean_gradient_loss,P25_mean_gradient_loss,P50_mean_gradient_loss,P75_mean_gradient_loss,P90_mean_gradient_loss
2.0,100.0,5.8121907e-09,7.622904e-05,4.146954e-05,8.989155e-05,0.009479931,0.012617098,4.5,2.8737204e-09,1.2914273e-08,3.196662042305753e-09,3.23333211316168e-09,3.779229040823395e-09,5.812190728704536e-09,6.912287076055179e-09,1.0494207458577875e-08,5.360709e-05,0.000113640985,1.923147132242739e-05,5.685210562660359e-05,6.137106993264752e-05,7.622903649462387e-05,8.311425881402101e-05,0.000102372354012914,3.3715798e-05,5.1841453e-05,5.233878043184787e-06,3.532184928189963e-05,3.974420724262018e-05,4.146953870076686e-05,4.266173800715478e-05,4.7806158909224906e-05,0.008364196,0.013176843,0.0014726394783748024,0.008591440226882695,0.008934973506256938,0.009479931090027094,0.010698758997023106,0.011406645830720662,6.995978e-05,0.00017362919,3.153881551496845e-05,7.381858595181256e-05,7.986427590367384e-05,8.989155321614817e-05,0.00011464504677860532,0.00013045975501881912,0.011902487,0.015526801,0.001033601897032604,0.012095821369439364,0.012359152548015118,0.01261709863319993,0.012936683371663094,0.013721036817878484
4.0,50.0,3.967788e-09,6.2890205e-05,4.32682e-05,5.0056464e-05,0.007074915,0.010561927,4.5,2.745638e-09,6.378028e-09,1.2312291266262872e-09,3.0429227360073695e-09,3.2338500211004373e-09,3.9677878760358e-09,5.051452145465873e-09,5.6501001655107075e-09,5.2398835e-05,7.9862555e-05,9.36625486650039e-06,5.515504344657529e-05,5.6866282648115885e-05,6.289020711847115e-05,7.107233432179783e-05,7.515074030379764e-05,3.5404395e-05,4.8511043e-05,4.1669243063188475e-06,3.88655415008543e-05,3.959607602155302e-05,4.326820089772809e-05,4.609236475516809e-05,4.722454214061145e-05,0.0060648276,0.008304811,0.0006284538823582579,0.006513160048052668,0.0068251717602834105,0.0070749151054769754,0.007424828363582492,0.007823997037485242,3.6782134e-05,6.8969886e-05,9.060255570234797e-06,4.244358897267375e-05,4.658587022277061e-05,5.0056461986969225e-05,5.513500582310371e-05,6.124061910668388e-05,0.0095064,0.012671346,0.0009170427852450017,0.010141630657017231,0.010428785346448421,0.01056192722171545,0.011001979699358344,0.012138791568577289
5.0,40.0,3.3804368e-09,5.8128615e-05,4.1168307e-05,4.4476255e-05,0.0066670906,0.01057308,4.5,2.2447932e-09,5.0783404e-09,8.683716958640784e-10,2.254408548729714e-09,2.6495562410744355e-09,3.3804368193557366e-09,3.7815769404758726e-09,3.959528172003956e-09,4.737925e-05,7.1262475e-05,7.470013227841535e-06,4.748060200654436e-05,5.1416654969216324e-05,5.812861672893632e-05,6.149230102892034e-05,6.286245261435396e-05,3.702494e-05,4.4557248e-05,2.5362566273897246e-06,3.9552214730065316e-05,4.031585467600962e-05,4.116830496059265e-05,4.431067281984724e-05,4.449734005902428e-05,0.0055918475,0.008163833,0.0008592864758008233,0.005898067308589816,0.006235042936168611,0.006667090812698007,0.007540568243712187,0.007824872666969896,3.126876e-05,6.6648165e-05,1.1881321265297963e-05,3.479761544440407e-05,3.8875777136127e-05,4.4476257244241424e-05,5.6928662161226384e-05,6.124139836174435e-05,0.009339714,0.012541835,0.001047750811047289,0.009740282222628594,0.010043510934337974,0.010573080275207758,0.01114442222751677,0.012261610571295023
10.0,20.0,2.7607698e-09,5.2542404e-05,4.261959e-05,3.1927582e-05,0.0056504332,0.009563687,4.5,2.2490763e-09,3.8480366e-09,5.308348458778951e-10,2.3255810610578465e-09,2.5087938948509247e-09,2.7607697239417917e-09,3.310972662706746e-09,3.474080689791492e-09,4.7424426e-05,6.2032545e-05,4.872268008832538e-06,4.8223542398773135e-05,5.008736661693547e-05,5.254240386420861e-05,5.753651566919871e-05,5.893227171327453e-05,3.7914386e-05,4.6172947e-05,2.5480575794206295e-06,4.004075672128238e-05,4.2139039578614756e-05,4.261958929419052e-05,4.513645671977429e-05,4.553799808491021e-05,0.004926085,0.0068293074,0.0005748629362539133,0.005002967594191432,0.005275492090731859,0.005650433246046305,0.005939942668192089,0.0062493677251040936,2.4266315e-05,4.6639438e-05,6.697173978799262e-06,2.5030340657394846e-05,2.786266486509703e-05,3.19275823130738e-05,3.5285095691506285e-05,3.909196930180769e-05,0.008482877,0.011600299,0.0010113615894568675,0.008740070834755897,0.008937759092077613,0.0095636872574687,0.009833161253482103,0.01123982248827815
20.0,10.0,3.1574654e-09,5.6190773e-05,4.0669016e-05,2.5474417e-05,0.005045258,0.009071782,4.5,2.3173587e-09,4.070347e-09,6.145164430006154e-10,2.411238853028408e-09,2.559088885245586e-09,3.1574652892274457e-09,3.518380031763968e-09,3.879944676654645e-09,4.8138954e-05,6.379927e-05,5.527493264755638e-06,4.9103315177490003e-05,5.0549579100334086e-05,5.619077455776278e-05,5.931591749686049e-05,6.228716229088605e-05,3.757296e-05,4.6801735e-05,3.3927367570861517e-06,3.905561534338631e-05,3.9688653487246484e-05,4.066901783517096e-05,4.525294752966147e-05,4.663234212785028e-05,0.00447582,0.0063954727,0.0006420969907486283,0.004537946963682771,0.0048033312195912,0.0050452579744160175,0.005696369335055351,0.006004095636308193,2.0032963e-05,4.090207e-05,6.9312061041683825e-06,2.0593391673173757e-05,2.3075083390722284e-05,2.5474417270743288e-05,3.246310825488763e-05,3.606618192861788e-05,0.008150956,0.011308023,0.0010532502300024094,0.008359035570174455,0.008618193678557873,0.009071781765669584,0.009509282186627388,0.010960934869945049
25.0,8.0,3.800838e-09,6.16364e-05,4.184105e-05,2.4850593e-05,0.0049847374,0.008715288,4.5,2.6601013e-09,4.590145e-09,7.379730665867233e-10,2.785911612512848e-09,2.833487056097539e-09,3.800838088707792e-09,4.097718719897614e-09,4.459341385043558e-09,5.1576168e-05,6.775061e-05,6.222018351420429e-06,5.278020835248753e-05,5.322928700479679e-05,6.163639591250103e-05,6.401160135283135e-05,6.67775108013302e-05,3.9004535e-05,4.573885e-05,2.3133253815224503e-06,3.937879373552278e-05,3.961983293265803e-05,4.1841047277557664e-05,4.26897568104323e-05,4.4896745748701505e-05,0.0040451125,0.006322833,0.0006678910669591348,0.004270476754754782,0.004707175539806485,0.004984737373888493,0.005250356742180884,0.0058207286987453696,1.6362934e-05,3.9978215e-05,6.936808406625115e-06,1.8242613259644712e-05,2.2157512375997612e-05,2.485059212631313e-05,2.7574406885833014e-05,3.390889505681116e-05,0.007674073,0.011686312,0.0012542557658008692,0.007686728285625577,0.008466893108561635,0.008715287782251835,0.009091692743822932,0.010768962185829878
50.0,4.0,6.704676e-09,8.1847495e-05,4.3545293e-05,2.2431948e-05,0.004736225,0.008445706,4.5,4.797615e-09,8.9488585e-09,1.4700635903674295e-09,5.003676362136389e-09,5.183950380072133e-09,6.704676147606392e-09,7.444270311296464e-09,8.382580318766486e-09,6.926482e-05,9.459841e-05,9.051227597261345e-06,7.073497035889887e-05,7.199738320196047e-05,8.184749822248705e-05,8.627315582998563e-05,9.155079897027463e-05,3.8454218e-05,4.6009143e-05,2.6185125852095867e-06,3.9090722202672624e-05,4.056209854752524e-05,4.3545293010538444e-05,4.4616114792006556e-05,4.5083401346346363e-05,0.003907557,0.0062102703,0.000664513119605893,0.003919529821723699,0.00446736067533493,0.004736224887892604,0.004951129667460918,0.005344392079859972,1.5269e-05,3.8567458e-05,6.670234613226052e-06,1.5362729209300595e-05,1.9963464637839934e-05,2.2431949219026137e-05,2.4514857159374515e-05,2.864583311747992e-05,0.007372705,0.011292697,0.0012135922018987504,0.0074616183526813986,0.008237855974584818,0.008445706218481064,0.008874626597389579,0.010426627565175295
100.0,2.0,1.6509164e-08,0.0001284548,4.126475e-05,1.9545141e-05,0.0044208346,0.008512541,4.5,1.2629502e-08,2.399051e-08,4.440519364834284e-09,1.2829192552743506e-08,1.4054153618658916e-08,1.6509163813793748e-08,2.1802914584867494e-08,2.322904624207922e-08,0.00011238106,0.0001548887,1.6609254486352852e-05,0.00011326564344926737,0.00011850267947011162,0.00012845480523537844,0.00014765802916372195,0.0001524085411801934,3.0226722e-05,4.8842485e-05,6.052647621788301e-06,3.253428258176427e-05,3.7749412513221614e-05,4.1264749597758055e-05,4.484193050302565e-05,4.750592488562688e-05,0.0038267535,0.006335499,0.0007813667987212169,0.003927328973077238,0.004210855811834335,0.004420834826305509,0.004725036327727139,0.005713248951360583,1.4644042e-05,4.0138548e-05,7.960371729113797e-06,1.5425036872329655e-05,1.7735938399709994e-05,1.9545141185517423e-05,2.2342098873195937e-05,3.268423315603286e-05,0.0072703576,0.0118170455,0.0013045797114919597,0.007629581633955241,0.008149706292897463,0.008512540720403194,0.008698749355971813,0.010246360674500465
