iter,M,N,repetition,loss,med_percentage_error,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
1000,10.0,20.0,4.090909090909091,0.009278979466483624,0.0040351073,0.0013194738143689133,0.016050603369142373,0.005015602505209991,0.0015913205624586036,0.0026787075548173646,0.004037941295265816,0.00511334511320757,0.008699922059803803,0.014363928471034876,0.014424940647785852,0.015237772008464111,0.015888037097006723,0.003750354,0.004453063,0.00021640400521387145,0.003756675124168396,0.0037819594144821167,0.0038135647773742676,0.0038642585277557373,0.0040476322174072266,0.0041859447956085205,0.004246652126312256,0.004349857568740845,0.004432421922683716,Adam,0.5,False,False,0.95,0.001
1100,10.0,20.0,4.090909090909091,0.00745947057019366,0.0038651554,0.0019899248173812895,0.013610449066881688,0.004030744553421041,0.0019899248173812895,0.0019899248173812895,0.0019899248173812895,0.004012941465572283,0.00827888579502744,0.009793932143088517,0.01201776162554087,0.012814105346211278,0.013451180322747606,0.003529787,0.004110068,0.00019018237763266145,0.0035459190607070924,0.00361044704914093,0.0036911070346832275,0.003700822591781616,0.003875553607940674,0.0040161460638046265,0.0040652453899383545,0.004087656736373901,0.004105585813522339,Adam,0.5,False,False,0.95,0.001
1200,10.0,20.0,4.090909090909091,0.008801829421599523,0.0037453175,0.00203839513818724,0.01219991834357108,0.0030589006526832723,0.0024375066307311226,0.004033952600906653,0.0060295100636260646,0.007300050645842208,0.009523859094710447,0.010764570728087626,0.012100860703798127,0.012150389523684604,0.012190012579593784,0.0033866167,0.0040197372,0.00018968422755551108,0.0033926427364349364,0.0034167468547821045,0.0034468770027160645,0.0037053823471069336,0.0037674307823181152,0.003859803080558777,0.003933370113372803,0.003976553678512573,0.00401110053062439,Adam,0.5,False,False,0.95,0.001
1300,10.0,20.0,4.090909090909091,0.0070301481121011755,0.0035763436,0.004243489367928714,0.011402813535842006,0.00225718269478257,0.004260668816771205,0.00432938661214117,0.004415283856353627,0.00530665169037382,0.00737377601888128,0.008190480065233754,0.009479200714598958,0.010441007125220482,0.011210452253717702,0.0033876002,0.0037798285,0.0001387183194224532,0.003387907147407532,0.003389135003089905,0.003390669822692871,0.0034793466329574585,0.003580331802368164,0.0036686062812805176,0.0037603378295898438,0.00377008318901062,0.0037778794765472414,Adam,0.5,False,False,0.95,0.001
1400,10.0,20.0,4.090909090909091,0.009757583780911662,0.0034791313,0.0026534928337531,0.018990044225631175,0.005024165326765366,0.0026701578170099287,0.002736817750037245,0.0028201426663213903,0.007199553475612713,0.010232548382328937,0.010672277782850985,0.01684736419863959,0.017918704212135383,0.018775776222932018,0.0032716691,0.0036919713,0.00015033250922620692,0.0032740205526351927,0.0032834261655807495,0.0032951831817626953,0.0033603906631469727,0.0034725069999694824,0.003600001335144043,0.003657996654510498,0.0036749839782714844,0.0036885738372802734,Adam,0.5,False,False,0.95,0.001
1500,10.0,20.0,4.090909090909091,0.008399253559152924,0.0033035495,0.005119510269177532,0.014285336363735008,0.0031442115672661725,0.005120696113085433,0.005125439488717035,0.0051313687082565375,0.0060215769390438625,0.00702316406799978,0.010244796884642401,0.012799628768195702,0.013542482565965356,0.014136765604181077,0.0030798912,0.0037299097,0.00018793221388586483,0.0030843943357467653,0.003102406859397888,0.003124922513961792,0.0031800270080566406,0.0033119618892669678,0.0033770501613616943,0.0034766197204589844,0.0036032646894454956,0.0037045806646347048,Adam,0.5,False,False,0.95,0.001
1600,10.0,20.0,4.090909090909091,0.008412613234969462,0.0032143458,0.004638176777104562,0.018151228322455193,0.00404894271492756,0.004703073697731777,0.004962661380240638,0.0052871459833767126,0.005546606171368635,0.006738227033310613,0.009852312520394474,0.012439361632385433,0.015295294977420312,0.01758004165344822,0.0028896928,0.0033637881,0.00012737737977108564,0.0029153555631637575,0.003018006682395935,0.0031463205814361572,0.0031657367944717407,0.003249913454055786,0.0032767057418823242,0.0033262968063354492,0.0033450424671173096,0.0033600389957427978,Adam,0.5,False,False,0.95,0.001
1700,10.0,20.0,4.090909090909091,0.008847808378723836,0.0031865998,0.0004562840789102183,0.014161581551410759,0.004739878851738512,0.0007257150694752507,0.0018034390317353802,0.0031505939845605417,0.006085275002801411,0.007933313930517528,0.013044801150324631,0.01345302681469643,0.013807304183053594,0.014090726077739327,0.0030232072,0.0033220053,0.00010835439204392643,0.003023207187652588,0.003023207187652588,0.003023207187652588,0.0031132251024246216,0.0031956136226654053,0.003276810050010681,0.003308624029159546,0.0033153146505355835,0.0033206671476364137,Adam,0.5,False,False,0.95,0.001
1800,10.0,20.0,4.090909090909091,0.00702902340995372,0.0031677186,0.001272241571760184,0.012145832554276917,0.003677732919016922,0.001404328598767523,0.0019326767067968792,0.002593111841833574,0.004321390916200756,0.007042151227593243,0.009782859630573161,0.011270109734902056,0.011707971144589487,0.01205826027233943,0.002862513,0.0034901798,0.00017905377753791975,0.0028782248497009276,0.0029410719871520996,0.0030196309089660645,0.0030901730060577393,0.0031408965587615967,0.003230854868888855,0.0034426450729370117,0.0034664124250411987,0.0034854263067245483,Adam,0.5,False,False,0.95,0.001
1900,10.0,20.0,4.090909090909091,0.007966651878530913,0.0030860847,0.003209453298429315,0.013985014191929364,0.0027297745570308406,0.0035205321644146688,0.004764847628356084,0.006320241958282854,0.0065077591617859094,0.007673100216820001,0.008615779850846415,0.010664836479162632,0.012324925335545998,0.013652996420652692,0.0029770136,0.003347844,0.00013400660561901185,0.00297701358795166,0.00297701358795166,0.00297701358795166,0.0029956549406051636,0.003032684326171875,0.0031160712242126465,0.003330320119857788,0.0033390820026397705,0.0033460915088653564,Adam,0.5,False,False,0.95,0.001
2000,10.0,20.0,4.090909090909091,0.009052874256194422,0.0030411968,0.004065517525757156,0.019548980294583497,0.004045096044009372,0.004176145737829921,0.004618658586120983,0.00517179964648481,0.006789401283373109,0.009479959811719365,0.009673900855206873,0.010126070599832575,0.014837525447208035,0.018606689325108408,0.002809167,0.003263235,0.0001393229063970591,0.0028137445449829103,0.00283205509185791,0.00285494327545166,0.0029948949813842773,0.0030513405799865723,0.003070056438446045,0.003263235092163086,0.003263235092163086,0.003263235092163086,Adam,0.5,False,False,0.95,0.001
2100,10.0,20.0,4.090909090909091,0.008115896103759394,0.0030063093,0.0016354576117283603,0.020805987665783798,0.0051997644308902045,0.0018055458382400136,0.0024858987442866265,0.0033363398768448925,0.005074372798057062,0.007174219262945885,0.009975687546383854,0.011468814213308903,0.01613740093954635,0.01987227032053631,0.0028292835,0.0031884313,0.00012312794635484,0.0028322577476501466,0.0028441548347473145,0.0028590261936187744,0.002908647060394287,0.0030233263969421387,0.0030723512172698975,0.0031884312629699707,0.0031884312629699707,0.0031884312629699707,Adam,0.5,False,False,0.95,0.001
2200,10.0,20.0,4.090909090909091,0.00685201073864839,0.0029120797,0.0017812946288435062,0.013959444088322687,0.0036073705296119653,0.0019751501576513956,0.002750572272882953,0.0037198499169223995,0.0038819558374200876,0.0060143683796161085,0.009018815882471167,0.010293718659953113,0.0121265813741379,0.01359287154548573,0.0026535988,0.0033119917,0.0001597067093282797,0.0026675701141357423,0.0027234554290771484,0.0027933120727539062,0.0028611570596694946,0.0028913915157318115,0.002934783697128296,0.002991408109664917,0.0031516999006271362,0.0032799333333969117,Adam,0.5,False,False,0.95,0.001
2300,10.0,20.0,4.090909090909091,0.008145046988282906,0.0028462762,0.0006697890388745657,0.023596608493234802,0.005880172521430894,0.0010473394114718924,0.002557540901861199,0.004445292764847832,0.005054340757090776,0.006653103254196694,0.009549960706913763,0.010431469455215298,0.01701403897422505,0.022280094589432857,0.0025975406,0.0029943883,0.00012072414334408694,0.0026102036237716673,0.0026608556509017944,0.002724170684814453,0.002761170268058777,0.0028797388076782227,0.0029173344373703003,0.0029677748680114746,0.0029810816049575806,0.0029917269945144652,Adam,0.5,False,False,0.95,0.001
2400,10.0,20.0,4.090909090909091,0.005158942645434359,0.0028507195,0.002441387623477453,0.009538252138920135,0.0023107012105747595,0.002503574529496447,0.0027523221535724228,0.003063256683667393,0.0035932679363610996,0.004206621627811103,0.005919300162540336,0.008935711551670524,0.009236981845295329,0.009477998080195173,0.0026495457,0.0030638576,0.00011602098695088402,0.0026554942131042482,0.002679288387298584,0.002709031105041504,0.002796277403831482,0.0028412342071533203,0.0029232800006866455,0.00295296311378479,0.003008410334587097,0.0030527681112289427,Adam,0.5,False,False,0.95,0.001
2500,10.0,20.0,4.090909090909091,0.007708241421823217,0.0028233258,0.0023663107273776242,0.012861836638061256,0.0026789997190424923,0.0027308583343565195,0.0041890487622721,0.006011786797166577,0.006402827819927254,0.00773562244794718,0.008707976111814316,0.01027918789864893,0.011570512268355093,0.012603571764120025,0.0026639104,0.0030345619,0.00011131553634787437,0.0026649892330169677,0.002669304609298706,0.002674698829650879,0.0027475506067276,0.0028341710567474365,0.00289115309715271,0.0028982162475585938,0.0029663890600204468,0.003020927309989929,Adam,0.5,False,False,0.95,0.001
2600,10.0,20.0,4.090909090909091,0.007109664078934452,0.002752789,0.0031882477756001726,0.013711436224728639,0.0032976702181938132,0.0031882477756001726,0.0031882477756001726,0.0031882477756001726,0.004684024539233443,0.006887324989120736,0.008816985944246833,0.010617512419135297,0.012164474321931969,0.013402043844169306,0.0025577545,0.0028877556,0.00012183161841744206,0.0025582194328308107,0.0025600790977478027,0.002562403678894043,0.0026807039976119995,0.0027838051319122314,0.0028354227542877197,0.0028877556324005127,0.0028877556324005127,0.0028877556324005127,Adam,0.5,False,False,0.95,0.001
2700,10.0,20.0,4.090909090909091,0.004311930611246184,0.0027443713,0.0009084469974280866,0.008767114245270031,0.0023793325002275873,0.001068172034928676,0.0017070721849310345,0.0025056973724339824,0.0027909333861046077,0.0037970983334307683,0.005170984042019165,0.007975602426461673,0.008371358335865851,0.008687963063389195,0.0026231408,0.0028342903,6.129647140097608e-05,0.0026297450065612795,0.0026561617851257324,0.002689182758331299,0.0027124881744384766,0.0027529001235961914,0.0027716606855392456,0.002828061580657959,0.002831175923347473,0.0028336673974990846,Adam,0.5,False,False,0.95,0.001
2800,10.0,20.0,4.090909090909091,0.007344570650273097,0.002629253,0.002529984006820986,0.017032871479477428,0.004234273037530286,0.002576814592856256,0.002764136936997336,0.002998289867173686,0.004042876704470953,0.006363144877282666,0.009152649557957308,0.010753326438750188,0.013893098959113809,0.016404916975404707,0.002494514,0.0027788281,7.730838861722983e-05,0.0025009095668792726,0.00252649188041687,0.002558469772338867,0.002582758665084839,0.002626270055770874,0.0026662498712539673,0.0026994943618774414,0.002739161252975464,0.002770894765853882,Adam,0.5,False,False,0.95,0.001
2900,10.0,20.0,4.090909090909091,0.004398996252013062,0.0026421763,0.0015337994759296724,0.008889245316653574,0.00204846477572897,0.001638148931629965,0.002055546754431136,0.0025772940329325997,0.0033237193161392165,0.00400635345398706,0.004905442611119304,0.006851988759331333,0.007870617037992453,0.00868551966092135,0.0024812818,0.002847731,0.00010159441584348442,0.0024846792221069336,0.0024982690811157227,0.002515256404876709,0.0026043951511383057,0.002636045217514038,0.002684071660041809,0.0027427971363067627,0.0027952641248703003,0.00283723771572113,Adam,0.5,False,False,0.95,0.001
3000,10.0,20.0,4.090909090909091,0.005663045605680441,0.0026160642,0.002816538365752918,0.009400083623298002,0.0020397396113219536,0.0029383100023120203,0.003425396548548429,0.00403425473134394,0.004154935401327061,0.004995951046018964,0.006883092744067079,0.008328698524492415,0.008864391073895209,0.009292945113417444,0.0024807155,0.0027662814,8.080848069656868e-05,0.0024861901998519897,0.0025080889463424683,0.0025354623794555664,0.0025662630796432495,0.002611994743347168,0.0026512742042541504,0.0027181804180145264,0.0027422308921813965,0.0027614712715148928,Adam,0.5,False,False,0.95,0.001
3100,10.0,20.0,4.090909090909091,0.0069407386888293374,0.0025148636,0.002633618720961545,0.010624883804273209,0.0024927164307670356,0.0028238850271182095,0.003584950251744868,0.004536281782528191,0.005245663631514946,0.007085574006569635,0.008806554986604924,0.00967950623182248,0.010152195018047844,0.010530346047028136,0.0024217367,0.0026590526,7.594301310144318e-05,0.0024239540100097655,0.0024328231811523438,0.0024439096450805664,0.002466827630996704,0.0024866461753845215,0.002549082040786743,0.0026327967643737793,0.002645924687385559,0.0026564270257949827,Adam,0.5,False,False,0.95,0.001
3200,10.0,20.0,4.090909090909091,0.007047429611112947,0.0025590847,0.0020637451610723014,0.012459482196577424,0.0037264539819695888,0.0020909230901460132,0.0021996348064408614,0.0023355244518094213,0.003553264963534369,0.007772853583181217,0.009332307709820015,0.01155949893853487,0.012009490567556146,0.01236948387077317,0.0023999214,0.002791375,0.00010726081580050896,0.002402836084365845,0.002414494752883911,0.002429068088531494,0.002488359808921814,0.0025792717933654785,0.002592116594314575,0.0026330947875976562,0.002712234854698181,0.002775546908378601,Adam,0.5,False,False,0.95,0.001
3300,10.0,20.0,4.090909090909091,0.011622373769678623,0.0025291415,0.0038543131832409123,0.02640587344056309,0.0075592524980666025,0.004186388394281558,0.005514689238444143,0.0071750652936473725,0.007849713961375973,0.00868177496438204,0.01096774888908628,0.02640587344056309,0.02640587344056309,0.02640587344056309,0.002369225,0.0026829243,0.00010927131738935225,0.002372246980667114,0.0023843348026275635,0.002399444580078125,0.0024496763944625854,0.0025129318237304688,0.002617761492729187,0.0026489198207855225,0.0026659220457077026,0.0026795238256454466,Adam,0.5,False,False,0.95,0.001
3400,10.0,20.0,4.090909090909091,0.004072999183887785,0.0025254244,0.0017745864975264875,0.006353073662515065,0.001673745251083865,0.0017745864975264875,0.0017745864975264875,0.0017745864975264875,0.002661087125692235,0.00413749071526512,0.005187417933374724,0.0061631053466911345,0.0062580895046031,0.006334076830932673,0.0023742914,0.002683103,0.00010275400095367778,0.0023760437965393067,0.0023830533027648926,0.002391815185546875,0.0024504810571670532,0.002543717622756958,0.0026039183139801025,0.0026120543479919434,0.002647578716278076,0.0026759982109069826,Adam,0.5,False,False,0.95,0.001
3500,10.0,20.0,4.090909090909091,0.005462954046959466,0.0024514145,0.0023637073327693863,0.012363540357056115,0.002769753484157615,0.0023944695937103072,0.002517518637473992,0.002671329942178597,0.004033890655786691,0.004901402817005885,0.005659270598237353,0.007907291433700262,0.010135415895378188,0.01191791546472053,0.0023452342,0.0025883317,7.517856701008383e-05,0.00234697163105011,0.0023539215326309204,0.0023626089096069336,0.0024186372756958008,0.0024411678314208984,0.002468317747116089,0.002573758363723755,0.0025810450315475464,0.0025868743658065798,Adam,0.5,False,False,0.95,0.001
3600,10.0,20.0,4.090909090909091,0.005214700550963742,0.0024532513,0.0013151078918902156,0.009308031737221606,0.0028020707071784597,0.0014495747495023197,0.0019874421799507365,0.0026597764680112573,0.003452304370532621,0.004459137987439187,0.007519831350475794,0.009308031737221606,0.009308031737221606,0.009308031737221606,0.002323836,0.0026259422,9.265091999893019e-05,0.002327808737754822,0.002343699336051941,0.00236356258392334,0.0023794323205947876,0.00245058536529541,0.002483278512954712,0.002583712339401245,0.0026048272848129272,0.002621719241142273,Adam,0.5,False,False,0.95,0.001
3700,10.0,20.0,4.090909090909091,0.007388581368087761,0.0024478408,0.003268570100117119,0.01298554887390041,0.0031634875357031324,0.003312450677998004,0.0034879729895215426,0.003707375878925966,0.005136318754136478,0.006827303210430153,0.00938697918706707,0.011704339167029586,0.012344944020464998,0.012857427903213328,0.002315998,0.0025841296,9.600812717985776e-05,0.002318328619003296,0.002327650785446167,0.002339303493499756,0.0023787319660186768,0.0024298429489135742,0.0025293678045272827,0.002584129571914673,0.002584129571914673,0.002584129571914673,Adam,0.5,False,False,0.95,0.001
3800,10.0,20.0,4.090909090909091,0.005701158542241983,0.002407846,0.0015648289543511748,0.009049730308496068,0.0027809209988675196,0.001573199023010052,0.0016066792976455607,0.0016485296409399469,0.0033930674611436125,0.006851425411326777,0.00800705864748137,0.00854086353794453,0.0087952969232203,0.008998843631440915,0.0023251474,0.0025555491,5.926367936057884e-05,0.002328726649284363,0.0023430436849594116,0.0023609399795532227,0.0023723244667053223,0.0024052560329437256,0.002421349287033081,0.0024410486221313477,0.0024982988834381104,0.0025440990924835206,Adam,0.5,False,False,0.95,0.001
3900,10.0,20.0,4.090909090909091,0.0056843146527739115,0.002446738,0.0030926321496586627,0.009629804127325966,0.0020913285385815218,0.00310551723910594,0.0031570575968950473,0.003221483044131432,0.0044258595304499555,0.004707411003449429,0.006813990817944288,0.00837769792670628,0.009003751027016123,0.009504593507263999,0.0023297668,0.0026043653,9.736570284570053e-05,0.0023310035467147827,0.00233595073223114,0.002342134714126587,0.002371668815612793,0.0024412870407104492,0.002500280737876892,0.002604365348815918,0.002604365348815918,0.002604365348815918,Adam,0.5,False,False,0.95,0.001
4000,10.0,20.0,4.090909090909091,0.005838814617249105,0.0023947088,0.0008678617056336643,0.010680199308111794,0.002664898122699884,0.0011248411440209268,0.002152758897569976,0.003437656089506288,0.004207729790342593,0.0060541472006459115,0.007498236119769581,0.007928670468698716,0.009304434888405256,0.010405046424170488,0.0022756457,0.0025191307,6.703725740256987e-05,0.002281680703163147,0.00230582058429718,0.0023359954357147217,0.0023520439863204956,0.002393186092376709,0.0024251341819763184,0.002474188804626465,0.002496659755706787,0.002514636516571045,Adam,0.5,False,False,0.95,0.001
4100,10.0,20.0,4.090909090909091,0.006881377628340877,0.0023947195,0.0027047940415006848,0.012166344069583673,0.0033677345844115654,0.0028043187154992693,0.0032024174114936082,0.0037000407814865312,0.004382755324682018,0.005203171034506272,0.010381157852299915,0.010537136430723298,0.011351740250153486,0.012003423305697637,0.0022929609,0.002470404,5.5631626264851945e-05,0.002296742796897888,0.0023118704557418823,0.002330780029296875,0.0023685991764068604,0.0023785829544067383,0.002443939447402954,0.002450704574584961,0.0024605542421340942,0.0024684339761734007,Adam,0.5,False,False,0.95,0.001
4200,10.0,20.0,4.090909090909091,0.005731947669033876,0.002369886,0.001172099004355554,0.01353820312700785,0.003901760753413742,0.0012223210052851314,0.001423209009003442,0.0016743190136513304,0.003004895809354761,0.004764984835485866,0.007876253014150979,0.01076281258135237,0.01215050785418011,0.013260664072442304,0.0022404194,0.002480477,7.723413361159385e-05,0.0022443890571594237,0.002260267734527588,0.002280116081237793,0.0023172497749328613,0.002383708953857422,0.0024261474609375,0.002450406551361084,0.0024654418230056763,0.0024774700403213503,Adam,0.5,False,False,0.95,0.001
4300,10.0,20.0,4.090909090909091,0.006138248653171591,0.0023434244,0.0020144842304345347,0.01169330534146767,0.0035101464845309167,0.0021155292140250612,0.0025197091483871673,0.0030249340663398004,0.0030626476202114524,0.005306046610441167,0.009178453775995368,0.01048488713922479,0.011089096240346229,0.011572463521243382,0.002148509,0.0025016665,0.00011387372781726747,0.0021561145782470702,0.0021865367889404297,0.002224564552307129,0.0022772550582885742,0.0023595690727233887,0.0024298429489135742,0.0024823546409606934,0.0024920105934143066,0.002499735355377197,Adam,0.5,False,False,0.95,0.001
4400,10.0,20.0,4.090909090909091,0.00704731143488867,0.00230337,0.002505374852220225,0.0110472862230427,0.0026237015864254785,0.0026333349524486453,0.0031451753533623277,0.0037849758545044306,0.005598508363993301,0.0065261387728673985,0.009071698242917637,0.009780973800030764,0.010414130011536732,0.010920654980741507,0.0021216273,0.0024823546,0.00010357988266610306,0.002132904529571533,0.002178013324737549,0.0022343993186950684,0.00224149227142334,0.0022879838943481445,0.002373635768890381,0.002423793077468872,0.0024530738592147827,0.0024764984846115112,Adam,0.5,False,False,0.95,0.001
4500,10.0,20.0,4.090909090909091,0.007133221521442754,0.002313603,0.0039031987268538545,0.011117291035089624,0.002612304876511665,0.003921987907161817,0.003997144628393667,0.004091090529933479,0.004955858208324369,0.007223366239139446,0.009131066324581397,0.010767220392305465,0.010942255713697543,0.011082283970811208,0.0021737814,0.002548337,0.00010976204015744243,0.002175438404083252,0.0021820664405822754,0.0021903514862060547,0.0022282004356384277,0.0023106038570404053,0.002367928624153137,0.00240209698677063,0.0024752169847488403,0.0025337129831314088,Adam,0.5,False,False,0.95,0.001
4600,10.0,20.0,4.090909090909091,0.006662149451431235,0.0022244535,0.002330299045300682,0.01249171532887582,0.0037187501934351588,0.002330299045300682,0.002330299045300682,0.002330299045300682,0.00287229087936551,0.006959863413197315,0.009685554206242201,0.010866239318808878,0.011678977323842349,0.012329167727869126,0.0020358264,0.0023494363,9.839117836897198e-05,0.002044746279716492,0.0020804256200790405,0.0021250247955322266,0.0021542012691497803,0.0022471845149993896,0.002291366457939148,0.0023315846920013428,0.0023405104875564575,0.0023476511240005495,Adam,0.5,False,False,0.95,0.001
4700,10.0,20.0,4.090909090909091,0.006483032187614903,0.0022847084,0.002764349991040869,0.014293304145457174,0.0037292673033496636,0.002764349991040869,0.002764349991040869,0.002764349991040869,0.0034650304806906097,0.005445302970389082,0.008799312362443397,0.010700807198627184,0.012497055672042179,0.013934054450774176,0.0021131933,0.0025091767,0.00010282464148959045,0.0021225810050964355,0.0021601319313049316,0.0022070705890655518,0.002225920557975769,0.00225868821144104,0.0023276209831237793,0.0023607611656188965,0.002434968948364258,0.002494335174560547,Adam,0.5,False,False,0.95,0.001
4800,10.0,20.0,4.090909090909091,0.00509025511154685,0.0022553043,0.0008412510287073443,0.012836108833586962,0.0033414312304770183,0.0008412510287073443,0.0008412510287073443,0.0008412510287073443,0.0031670951345779343,0.004843184853110248,0.006384687194431041,0.006639439221883109,0.009737774027735036,0.012216441872416578,0.0021938086,0.002352357,3.986108105286701e-05,0.0021967411041259764,0.0022084712982177734,0.0022231340408325195,0.0022427737712860107,0.0022437870502471924,0.0022660046815872192,0.0022815465927124023,0.0023169517517089844,0.00234527587890625,Adam,0.5,False,False,0.95,0.001
