iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.16473167650401593,0.39981867365122625,2.0,4.261273815063759e-06,0.0075532070997724075,0.07870329171419144,0.31405073404312134,0.059725000008711095,0.09245913811028003,0.09439338967204094,0.12601739540696144,0.15466631203889847,0.1934705264866352,0.2562208741903305,0.25966578871011736,0.2805410695677042,0.5604022966076436,0.07164756361810683,0.30402321698463225,0.30723436682880684,0.35478571448485274,0.3932756513440304,0.43984801918855543,0.5061826127356842,0.5094399829367611,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.509842351078987e-07,1.511080376803875e-05,4.335854542652634e-06,6.653170683421194e-07,7.030386594124138e-07,1.5124250203371048e-06,2.5772314984351397e-06,4.856408573687077e-06,1.20132377371192e-05,1.4055483089759947e-05,0.0057337759990332415,0.009579084000506555,0.0009727196254262596,0.00618067595123648,0.006479051599671948,0.006848757500392821,0.007683804999942367,0.007983760248862382,0.008711555498848611,0.009194799499255168
10,9.5,0.11771413013339042,0.3398104903229636,2.0,1.7486341734183952e-06,0.08049310915002934,0.06387253850698471,0.20676933228969574,0.03393784776539331,0.07541662119328976,0.08079828843474388,0.09139852970838547,0.11539427936077118,0.13270528614521027,0.15486743152141572,0.1598044075071812,0.25273016936445225,0.45471895967695886,0.048590239434180664,0.2745751359261512,0.2842362383142428,0.3023141275318562,0.33968201917603835,0.36419479379743025,0.3935306203769656,0.3995550608855976,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.9562809504568576e-07,5.907108075916767e-06,1.748702989611171e-06,3.6560525186359883e-07,4.846459312830121e-07,6.059000152163207e-07,9.749130695126951e-07,2.0908730803057555e-06,4.765644017606976e-06,5.777101963758469e-06,0.07020240199926775,0.09747295799752465,0.008078285960750192,0.07110447355044017,0.07123416870072105,0.07387072350047674,0.07873734749955474,0.08657349525219615,0.08944769650006493,0.0953360204006458
20,9.5,0.0910851500928402,0.3001374954008415,2.0,8.096328994724899e-07,0.1475050518999524,0.059845343232154846,0.1250990927219391,0.019367625053658737,0.062447093427181244,0.06528285294771194,0.0776415467262268,0.09300431236624718,0.10433021746575832,0.1135407716035843,0.12278192974627018,0.2446330787774925,0.3536935011022101,0.03248698439537438,0.24989125284515662,0.25549891451553736,0.2785408167392255,0.3049658260389587,0.3230010166468228,0.33692895187940053,0.35040171152103083,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5319749945774674e-07,2.52607767470181e-06,7.171874878751395e-07,2.2139032371342182e-07,2.271602599648759e-07,3.324609424453229e-07,3.800898266490549e-07,1.1351635912433266e-06,1.9049306050874298e-06,2.2304867394268516e-06,0.13126069499958248,0.18171170000277925,0.014411655241678357,0.13175873059972218,0.13334802970039164,0.13621416300065903,0.14504567199946905,0.15534631999889825,0.16649372280007813,0.17270924635140547
30,9.5,0.0755425352603197,0.2738732255189759,2.0,4.3791083116957455e-07,0.21501561769991895,0.05501493439078331,0.09934395551681519,0.01291417055223476,0.055950175039470196,0.057580959424376486,0.0656361747533083,0.07828355953097343,0.08325785584747791,0.08885709270834924,0.09375799261033535,0.2345526260581691,0.31518876172353477,0.0237529301051661,0.2365374551628423,0.23995778329369805,0.25617702837575956,0.2797903770304178,0.2885135128521188,0.2980781879484096,0.3061923134511565,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.445006096735597e-08,1.2234867317602039e-06,3.395638973938091e-07,1.1699573697114828e-07,1.4553348810295575e-07,1.7609141286811792e-07,2.718931209528819e-07,6.864334281999619e-07,8.766160812228921e-07,1.0373516706749798e-06,0.19281039299858094,0.2535032570012845,0.018771081886922572,0.1929290413488161,0.19359956250063987,0.20103753625062382,0.20774231149880507,0.22925814675090805,0.24241429930043523,0.24369449085170344
40,9.5,0.06526164337992668,0.2547494601615703,2.0,2.798736417389591e-07,0.28589920309987066,0.04874568432569504,0.08239518851041794,0.009983660585138387,0.04989075381308794,0.05428470261394978,0.05627068504691124,0.06558120995759964,0.07174546830356121,0.07967113852500915,0.08045692779123784,0.22078424836408742,0.2870456209567008,0.01958398721069403,0.223361599643299,0.23296938335084336,0.2372137308616632,0.2560881366997602,0.26784981668154095,0.282260475678092,0.28364823338917844,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.766987669630908e-08,7.532449089922011e-07,2.073086660278909e-07,7.765451682644198e-08,8.473804264212958e-08,1.196705525217112e-07,2.1023380395490678e-07,3.887426792061888e-07,5.144192429725084e-07,7.305828126845882e-07,0.259232788999725,0.32371593300194945,0.021217064650059878,0.26174341574887877,0.26399785659996267,0.2698157817499123,0.27594840500023565,0.30596332250024716,0.31590384409864786,0.320863962700605
50,9.5,0.05815007295459509,0.2404071336027732,2.0,1.932286644660053e-07,0.3517204479497195,0.043387651443481445,0.07364991307258606,0.009372280280726918,0.04705350175499916,0.04793837070465088,0.05043907091021538,0.05785563215613365,0.065119918435812,0.07183714658021927,0.07333284467458726,0.20829702696745686,0.2713851747472328,0.019316833877365276,0.2169091932168217,0.21894769121618898,0.22457246004791745,0.24053136877192663,0.25518504020931765,0.2680229624078468,0.27080034466966113,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.1033748857444155e-08,5.691247642971575e-07,1.472640806985806e-07,5.310140859364765e-08,6.478784562204965e-08,8.423258623224683e-08,1.3809548545395956e-07,2.484866272425279e-07,3.786728368140759e-07,5.146715993760154e-07,0.3168686159988283,0.39951391499926103,0.026399234501910313,0.325028348399519,0.3270429392987353,0.3316444844999751,0.33866565550033556,0.3737851347509604,0.39230911520098743,0.39932224014974055
60,9.5,0.052964352443814276,0.22947753061542273,2.0,1.4434225067816443e-07,0.4172637833000408,0.038276832550764084,0.07027558237314224,0.008249280066380513,0.04197513218969107,0.043957505375146866,0.04671726003289223,0.052615104243159294,0.05890370532870293,0.06166952550411225,0.06558700315654278,0.19564465888637003,0.2650954212602365,0.01790076112648176,0.20486740930081468,0.20965554684187748,0.21614155240093114,0.22936559623425168,0.2427000846085482,0.24832158836251533,0.2560912650996195,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.130720870103687e-08,4.4126182910986244e-07,1.1424199226693069e-07,4.014632995676948e-08,4.9150090126204305e-08,6.119863337517017e-08,1.0728747656685301e-07,1.8330447710468435e-07,3.019163239514457e-07,3.919252107152716e-07,0.3771626790003211,0.47763337300057174,0.03040003557897392,0.38421073564941255,0.3920291445991097,0.39437602300040453,0.4033116419996077,0.4445517715003007,0.45920596110263434,0.46874996479782566
70,9.5,0.048288595676422116,0.21915146015921985,2.0,1.1341390018060338e-07,0.48499366050027676,0.03541149944067001,0.0626411885023117,0.007314192694874616,0.03926660269498825,0.040212327241897584,0.04284133017063141,0.048957107588648796,0.05324011016637087,0.05577795989811421,0.061497039161622524,0.18817943415971367,0.25028221771095066,0.01658259031584506,0.19814483564700236,0.2005291572651776,0.20698146155843009,0.2212624906291053,0.230734417025882,0.23614124868368333,0.2479854058445756,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.7014797524316235e-08,3.6430254112929106e-07,9.222369535243455e-08,2.9166027525207027e-08,3.948414196202066e-08,4.8205160965153484e-08,8.392771997023374e-08,1.3357371790334582e-07,2.3615562240593145e-07,3.047889287699946e-07,0.44423916800042207,0.5522426900024584,0.034534216443544555,0.4451312407997648,0.454726426099478,0.4601107870003034,0.46857151899985183,0.5163809184996353,0.5321930438021809,0.5403488989983088
80,9.5,0.043880286253988744,0.20890398188795692,2.0,9.243166732630925e-08,0.5525869822997265,0.031863342970609665,0.059040822088718414,0.006717794725928688,0.036507004871964455,0.03708875961601734,0.03895755670964718,0.04307122528553009,0.047808410599827766,0.050885766744613654,0.05562719814479351,0.17850306151606943,0.24298317243940662,0.01587492578830273,0.19104639246666164,0.19258419985557132,0.1973766353293966,0.2075355217997133,0.2186494238981897,0.22555450787771908,0.23584850861731502,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.230752397736069e-08,3.0659008189104496e-07,7.78976978543385e-08,2.312019350938499e-08,3.1689618663222065e-08,3.7403810893010816e-08,6.961380131542683e-08,1.0777957322716247e-07,1.8906596960732726e-07,2.593171855551191e-07,0.5054737409991503,0.6264135870005703,0.04033929720514423,0.5070045747999756,0.5174334980007188,0.5215053994998016,0.5340043579981284,0.5932054467498347,0.6142345491010929,0.6188741941496119
90,9.5,0.04083345038816333,0.20155385028233294,2.0,7.625303660461213e-08,0.6185213385999304,0.029729759320616722,0.053964629769325256,0.006041394752921469,0.03338974369689822,0.035074081644415854,0.03680772613734007,0.04028376378118992,0.04409836698323488,0.04800154939293862,0.05099634975194931,0.17242319832498387,0.23230288368706328,0.014849980490160654,0.1827133565946874,0.18727595984721765,0.19185329092052944,0.2006968166534593,0.2099897272856255,0.21908218749672168,0.22581881443841043,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6475823940709234e-08,2.637777652125806e-07,6.663145542282252e-08,1.820316401790478e-08,2.476502377248835e-08,3.023905401278171e-08,5.5602333304705095e-08,8.772265391598922e-08,1.5059823344927293e-07,2.1809709869557997e-07,0.5687705999989703,0.7016192360024434,0.0438472004653226,0.5711584364002192,0.5773077165998984,0.5868259745002433,0.597600789000353,0.6615639725018809,0.6803152173000854,0.690379919949919
