iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.1603110209107399,0.3969735742501824,20.0,0.003509607917384097,0.0055983980500968755,0.08642986416816711,0.23857465386390686,0.04189114776462965,0.08843700140714646,0.10587252676486969,0.13978464901447296,0.15432841330766678,0.19545359909534454,0.20638828575611118,0.22648181691765787,0.2939895647266534,0.4884410444095652,0.0535380067436093,0.2973825742799433,0.32524966262837035,0.3738689828552577,0.3928459434311915,0.4421008304625738,0.45424591486456994,0.47589235026148935,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.00015709520954834788,0.017453129417017887,0.004505060505167807,0.00016351462979065744,0.000256815642118454,0.00040198924510102525,0.0013115707196687397,0.005927153386567768,0.008664870713886464,0.009712005263880686,0.0042047870010719635,0.006737083000189159,0.0007199170443251501,0.004390132949265535,0.004466335899996921,0.005246738249297778,0.005814208499941742,0.006140657249488868,0.00632425770018017,0.006397829448360426
10,9.5,0.1336335938423872,0.3572695094868015,20.0,2.5164596172735878e-05,0.05838676915027463,0.041879065334796906,0.3256552815437317,0.060213870412060916,0.0560700561851263,0.05858683288097381,0.10609791427850723,0.13179858028888702,0.15046244859695435,0.174269050359726,0.20807791650295265,0.20464375224960302,0.5706621430791881,0.0794195483919847,0.2366770987331921,0.2420440607717749,0.3256667675764885,0.3630403818843755,0.3878910342476771,0.41731913103763346,0.45538834585260507,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,7.756012736966736e-06,0.00010937980131099099,2.18344335522546e-05,8.358062955697901e-06,1.2682800916464705e-05,1.5605992980693517e-05,1.9074314715046633e-05,2.4838803924228015e-05,3.879758245066594e-05,4.8531863250230535e-05,0.05278099399947678,0.07104337899727398,0.004603324053479665,0.05303791770147655,0.05367703090159921,0.05546487599985994,0.05750987149804132,0.05963001375130261,0.0642773791008949,0.06500450830189948
20,9.5,0.0652549508959055,0.2532018363276761,20.0,7.688866603482319e-06,0.1078423359000226,0.03326733037829399,0.09599503129720688,0.017106575848664193,0.03345851916819811,0.04696606770157814,0.05620944872498512,0.06521549448370934,0.08042940311133862,0.08523708060383797,0.08691023886203766,0.18239333973118094,0.3098306493831862,0.034698414588356534,0.1829166606798311,0.21642894180079109,0.23708514485503457,0.25537292941844125,0.2835839214845296,0.2919531094083166,0.29478521827733944,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.3696528530042421e-06,1.5199389308691024e-05,3.348850344762974e-06,4.257048179983701e-06,4.883451485320142e-06,5.1429251355952335e-06,7.641456874185487e-06,9.130306885038553e-06,1.1732258686893869e-05,1.4045179821550847e-05,0.10008151399961207,0.12490582800091943,0.00728794110928261,0.10030054980052228,0.10105710519928834,0.10207244499997614,0.10705716499978735,0.10905448450102995,0.11753121019937682,0.12412280379921867
30,9.5,0.044118431955575944,0.20630202889352417,20.0,4.1758353564594136e-06,0.15651240885053994,0.023794732987880707,0.08440516889095306,0.017678139674182733,0.023957644961774348,0.02572028003633022,0.030719952657818794,0.043416958302259445,0.05079479143023491,0.0666166163980961,0.07807357572019101,0.15425541477653454,0.2905256768186817,0.04049567657224203,0.15478252594621567,0.1603647467838774,0.17526522030104724,0.20836736257072674,0.22536474254026634,0.25800871155511423,0.27940484358456674,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.5938253828177327e-06,8.251749371227465e-06,1.6392226377566306e-06,1.6946057776773447e-06,2.321276813745499e-06,3.2533310647857817e-06,4.1617125909971564e-06,5.022593724884485e-06,5.961168949541294e-06,6.984435414013111e-06,0.1472162770005525,0.18135103300301125,0.009540115072924033,0.1472824701508216,0.14752820609974152,0.14859127050112875,0.15548357400075474,0.15910159049781214,0.1664578434010764,0.17521372804840213
40,9.5,0.03651473531499505,0.18814135117711156,20.0,2.6770200776426416e-06,0.2064060126494951,0.016220420598983765,0.06277483701705933,0.013151593414365673,0.020798771549016236,0.023050389997661114,0.025786942802369595,0.03518705815076828,0.04364654328674078,0.052527473121881496,0.06097131408751011,0.12735941503863688,0.2505490710760256,0.034298493019616245,0.1441662399468448,0.15180684582519088,0.16058137261295508,0.18756434555455276,0.2089175395006518,0.22911347656508801,0.2469222991132211,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.0897526762595303e-06,5.703885598402274e-06,1.1435926546257212e-06,1.193347062278343e-06,1.664012339652369e-06,1.8637891748527946e-06,2.404687386986456e-06,3.3167962254466196e-06,3.9632460347523825e-06,4.6018124803116455e-06,0.19270641999901272,0.2404960290004965,0.013509966109326628,0.1928025894510938,0.19405652069908683,0.19497105499794998,0.2042839220011956,0.21010506025049835,0.2291828450976027,0.2305660646999968
50,9.5,0.02267145039513707,0.14875811579537246,20.0,1.692597830888668e-06,0.2589303698498043,0.011655377224087715,0.04030206799507141,0.007304168681701261,0.013005501404404641,0.014868484064936637,0.017747276462614536,0.020907634869217873,0.02846405701711774,0.030520774424076084,0.03289712015539408,0.10796007236051537,0.20075374964137385,0.023896121247635863,0.11403315408066489,0.12191036762233587,0.13318873578020632,0.14458387261333716,0.1686977729074657,0.17469196433988882,0.18132083293969534,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,7.353275156530894e-07,2.9919953330567006e-06,6.299927347777365e-07,9.134156004476704e-07,9.609779318500506e-07,1.1587918025294417e-06,1.73602051003591e-06,2.0740851514825693e-06,2.4572230238271393e-06,2.8610925900896915e-06,0.24105205899832072,0.2952164170019387,0.01577281648036892,0.24313546504927216,0.24333776849889546,0.24472469850024936,0.2556884954992711,0.2674134650005726,0.27999331639730374,0.28654159364959925
60,9.5,0.01824074296746403,0.13194978023296966,20.0,1.395229366607964e-06,0.30855854205019567,0.0060681733302772045,0.03801567107439041,0.007979922339124772,0.007101784297265113,0.008933169301599264,0.013616165611892939,0.016956426668912172,0.02238479070365429,0.027492305263876915,0.028971350938081748,0.07789848092406683,0.1949760782106113,0.029558122295163327,0.08425944886414581,0.09445823605647782,0.1166869503448594,0.13006301694680564,0.1494892829297082,0.16580502064381092,0.17011413375194023,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.715386591263507e-07,2.4405021318479587e-06,5.022840720724154e-07,7.764582007535194e-07,8.651213168999866e-07,1.1241419767764838e-06,1.2188292059459184e-06,1.652612393770955e-06,2.192209425725435e-06,2.2936134697183187e-06,0.2855953660000523,0.3526548959998763,0.0202874839633279,0.2888791597497402,0.28964597480044174,0.291968287248892,0.3032618414999888,0.3182604697485658,0.34029706370165513,0.342593189501531
70,9.5,0.01772427805699408,0.1294854769986213,20.0,1.1293798329700764e-06,0.3588964491500519,0.0037709465250372887,0.03337058424949646,0.00833130538027367,0.00887728650122881,0.010054202005267143,0.010833760257810354,0.016081588342785835,0.02259097108617425,0.03156840428709984,0.033245532773435116,0.061408033066019045,0.1826761731849462,0.031752153734387896,0.09392359211036799,0.10025879732311979,0.10408362715913215,0.12680825241488042,0.15029209303834598,0.17766824306454046,0.18233355860973735,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.728986835695411e-07,1.7535024763722169e-06,4.724693536672158e-07,3.8927873155396236e-07,5.24701829386973e-07,8.040895275036363e-07,1.1502817199614486e-06,1.5210648876075682e-06,1.6786857189512567e-06,1.73190231189916e-06,0.33069312600127887,0.4117252930009272,0.023743362719513866,0.3350455528998282,0.33572022969929094,0.33724083225024515,0.35242863350140397,0.36891646625008434,0.39458758550026685,0.39716437604893146
80,9.5,0.017562800110317765,0.1294767052033631,20.0,1.125572930169782e-06,0.40873458760015635,0.0031167450360953808,0.029414396733045578,0.006641630631545628,0.004206279688514769,0.009743605460971595,0.015104439575225115,0.01796696800738573,0.022062398493289948,0.025359122082591057,0.02595010455697775,0.05582781597103169,0.17150625858272806,0.028993337165616674,0.0648229981844198,0.09810212122251338,0.12289572796433049,0.13403181137850878,0.148522193307881,0.15924490716023432,0.1610725767875716,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.5174129083262463e-07,2.749188509034483e-06,6.222141677982128e-07,3.854119728968822e-07,5.051122494287004e-07,7.665771408937871e-07,1.055957124519505e-06,1.3180857058614493e-06,2.0607317748822664e-06,2.209301045360534e-06,0.37844056299945805,0.47184536900022067,0.02740440080672411,0.38072963264930876,0.3813141274997179,0.3846323542502432,0.40060686800097756,0.41804458899969177,0.4520948812005372,0.4531939249500283
90,9.5,0.015871395863359793,0.12103386172909474,20.0,8.994500255396002e-07,0.4577983764998862,0.0011458847438916564,0.03441937267780304,0.00834588616712459,0.0055328961636405445,0.00727925174869597,0.009462710004299879,0.01538724172860384,0.02159768110141158,0.024486973881721504,0.029400690831243994,0.03385091939507192,0.1855245877984992,0.03586818232746076,0.07381620249189383,0.08526168341834303,0.09723656047415416,0.12401686757883101,0.14693498735930155,0.15641069266731833,0.17143583005385774,20,20,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,7.966914716617842e-08,2.2394359601955665e-06,5.611676208170352e-07,3.5577586248492525e-07,4.5689235833522524e-07,4.971322012256439e-07,7.562476859771107e-07,1.0899034341012961e-06,1.7744949773738261e-06,1.95068975689968e-06,0.42519557400009944,0.5302144230008707,0.030841212055119943,0.42657626124855597,0.4273550879010145,0.43117918574898795,0.45033334199979436,0.4680126310004198,0.5079881211026077,0.5098160638513946
