iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.19096705503761768,0.4320143718235355,2.0,0.0003116458812728524,0.005205417651086464,0.10196225345134735,0.3287666141986847,0.059366667814862314,0.11266680136322975,0.11485727354884148,0.14233234524726868,0.1947224885225296,0.22507065162062645,0.2458203166723252,0.29721755832433705,0.31931528847104607,0.5733817351456921,0.06751715240576117,0.3356378687056264,0.3389050445559473,0.3772685120447595,0.4412610350538398,0.4743961932419971,0.49554329775838435,0.5451381238095387,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.23273690789938e-05,0.0006187035143375396,0.00019314362267242293,2.6161695597693326e-05,2.8472902486100792e-05,0.0002004335541278124,0.0003057833202183247,0.00047345598228275775,0.0005181050524115564,0.0005696621723473073,0.003430813001614297,0.010691846000554506,0.001535916683394186,0.0036677809977845753,0.003823034402739722,0.004237811752318521,0.005235028000242892,0.005713842002478486,0.006014960299944505,0.0062842383527822706
10,9.5,0.06666116621345282,0.25147582532031815,2.0,9.038442408382253e-06,0.05033090175074904,0.03840912505984306,0.19736304879188538,0.03710645340650174,0.04048568028956652,0.04268287792801857,0.04538727644830942,0.0536976233124733,0.07212792336940765,0.10855605900287629,0.11705868914723402,0.1959824611026279,0.4442556119981889,0.06000943340682414,0.2012069672902767,0.20659132914686076,0.21304174388716013,0.2315504196286548,0.2685589360000264,0.3294714861049786,0.34132249507481816,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.406742558174301e-07,7.980318740010262e-05,2.007944464207318e-05,2.1747417395090452e-07,2.7507611230248587e-07,5.742847770306981e-07,1.2819908079109155e-06,4.897120961686596e-06,2.0326995640061843e-05,5.12782237492502e-05,0.04276446100266185,0.060816733002866386,0.004368001194870591,0.045155819049068666,0.046111840898083754,0.0472770082506031,0.04943105399979686,0.052324977001262596,0.05566196140134707,0.05715924820178771
20,9.5,0.06634889673441649,0.24783733887905396,2.0,4.4241596642677905e-06,0.09289117145035561,0.029511556029319763,0.1936071515083313,0.0443636506813237,0.03469541128724814,0.03715019933879375,0.0417556818574667,0.05456876941025257,0.06422487646341324,0.12467408701777466,0.17383488342165948,0.17178927798125168,0.4400081266389648,0.07200548364911223,0.18623754807531548,0.19273438479694385,0.20432462196844348,0.23355259319110533,0.2534219148571609,0.3524627155499444,0.41690140601912395,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.98554787656758e-08,2.1217954345047474e-05,5.569632575811261e-06,1.8744560657069088e-07,6.494910212495598e-07,9.362114906252828e-07,2.3753603454679253e-06,4.850502737099305e-06,1.2727240333333613e-05,1.4119727013167e-05,0.08084119800332701,0.11051671899986104,0.006838916077985947,0.08654356920014834,0.08743542600241198,0.08852465450127056,0.09100116349691234,0.09622529499938537,0.10034552280085336,0.10385111239938852
30,9.5,0.05014489097520709,0.21697299348687116,2.0,2.460189252815326e-06,0.13518828410051356,0.02501804754137993,0.1687096208333969,0.03202360091250806,0.03075788551941514,0.03253076653927565,0.03536094352602959,0.0395561158657074,0.04649652075022459,0.08422344103455544,0.08930492401123052,0.15817094404908863,0.4107427672319951,0.056824856241773046,0.1753350504366462,0.18035764803750198,0.18803884038689628,0.1988871937224801,0.21530576095446102,0.29021229091445583,0.2977121206761706,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.892963311751373e-07,6.630218122154474e-06,1.982886309642148e-06,3.4129481537092944e-07,3.665442563942634e-07,7.090393410180695e-07,2.1887023467570545e-06,3.978541790274903e-06,4.732262546895073e-06,5.782874708529563e-06,0.1202701270012767,0.16069689399955678,0.01009123739657507,0.12613550489968475,0.12714468530248269,0.12825638899994374,0.13128980100009358,0.14018820700130163,0.14927199610028766,0.15210334884995974
40,9.5,0.047520652506500484,0.2107282615271207,2.0,2.5087325830099873e-06,0.17757290130066394,0.022754713892936707,0.1662156730890274,0.031280246012631456,0.026389884389936925,0.02777449544519186,0.0304334769025445,0.03702913783490658,0.05002301372587681,0.06497446000576021,0.07716618962585933,0.1508466568835276,0.40769556422535114,0.057255220862913,0.16242790757767306,0.16665246295044342,0.17444564991780964,0.1923612727568228,0.22365668989885795,0.25485591022169646,0.2761437187643547,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.95419662911445e-07,5.156430415809155e-06,1.7835288076049454e-06,5.550551159103634e-07,6.453300266002771e-07,7.406683289445937e-07,2.4576791474828495e-06,4.28400351665914e-06,4.96510067023337e-06,4.975891439244151e-06,0.15876650600330322,0.2070759900016128,0.01322456285054276,0.16574404700204468,0.16635297200155036,0.16743992299871024,0.1715812945003563,0.18449574775058863,0.19717089900004794,0.20126867895214673
50,9.5,0.03923307554796338,0.19329495911791444,2.0,4.038312843476888e-06,0.2213019473501845,0.021232666447758675,0.1286710649728775,0.022454239329853316,0.022521648649126293,0.025530998036265372,0.028908797539770603,0.03528050519526005,0.041655417531728745,0.04562914334237576,0.05216632019728428,0.1457143316484644,0.3587074922173741,0.044368484874634906,0.15006881978585357,0.15975313691100218,0.1700232476979754,0.18776065910317252,0.2040818009796014,0.2136010227192815,0.22637272395404273,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.82928366586566e-07,2.1027892362326384e-05,4.70367532046804e-06,6.955050412216224e-07,7.28612401871942e-07,9.73024871200323e-07,2.786543918773532e-06,4.843405331484974e-06,7.6154670678079155e-06,9.400352922966713e-06,0.19712955000068177,0.2556125949995476,0.017271290149599182,0.20425154800104792,0.20696711270102242,0.2073946744985733,0.21432306700262416,0.231403605250307,0.24677403080058868,0.2545820815510524
60,9.5,0.03322584959678352,0.17833168358315407,2.0,2.1227360448392575e-06,0.26645706610015624,0.014427422545850277,0.062259674072265625,0.014156483779979556,0.015919232508167624,0.01699651964008808,0.02127828821539879,0.03137167915701866,0.041534132324159145,0.05542293973267078,0.05624595619738102,0.12011420626158371,0.24951888520163285,0.038711622451435126,0.1261638074677502,0.13036427863012504,0.14586987037792515,0.17712051500084047,0.20379253436830128,0.2354204996838864,0.2371453099267861,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.616694448282942e-07,7.996451458893716e-06,1.945198530391374e-06,5.267000233288855e-07,5.715895094908774e-07,8.049451571423561e-07,1.3843584747519346e-06,2.6360250194557012e-06,3.906602098140868e-06,5.677395325619729e-06,0.2398974690004252,0.30663047499911045,0.01932433006925178,0.24628297379949798,0.24807451410051726,0.25063011724887474,0.26096281050013204,0.2784502987497035,0.29356081480000285,0.30301135690097
70,9.5,0.029738933220505713,0.16956973976970732,2.0,2.7075536399934208e-06,0.30889907110049536,0.01634051464498043,0.06305570900440216,0.011722587715888674,0.016622907668352126,0.017242873460054396,0.022301550023257732,0.026813254691660404,0.03656509052962065,0.040358837693929686,0.049043219536542906,0.12783002247117237,0.25110895843120007,0.032200630509346004,0.1289296088260115,0.13130984044987895,0.14909233782141498,0.16374748061307623,0.191219104015638,0.2007953375685591,0.2213517898004508,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.436922972672619e-07,1.0101968655362725e-05,2.833237808056311e-06,5.02324000990484e-07,5.139800159668084e-07,7.59457234380534e-07,1.722528031677939e-06,3.187906331731938e-06,5.805529654026038e-06,9.796922327950596e-06,0.2776897480034677,0.3519752920001338,0.022057326363328314,0.28522828015229607,0.2884704903994134,0.2902731447484257,0.30323268749998533,0.3252216247501565,0.3390088759020728,0.34784305135199245
80,9.5,0.021304717566818,0.14301755864244142,2.0,1.467045414756285e-06,0.3514293647005616,0.010796618647873402,0.0492689274251461,0.009367740750748692,0.011250414652749896,0.011551529262214899,0.014398357830941677,0.019358809106051922,0.02481773355975747,0.03241180889308453,0.03436521217226983,0.1039067786425573,0.22196605016341148,0.029924386935176135,0.10606681425760535,0.10747717173801577,0.11997998682106313,0.13910388897337025,0.15753524423393522,0.18002959780297942,0.18518643395589995,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6205398424062877e-07,4.100445366930217e-06,1.3748082946226122e-06,1.6310691353282892e-07,2.536825468268944e-07,4.0050239476840946e-07,9.396541645401158e-07,2.3437475829268803e-06,3.6207445373293014e-06,3.855329676298425e-06,0.3173868150006456,0.40008584200040787,0.02481090916784977,0.3259060255022632,0.32764814690126515,0.3299841229982121,0.34608249199845886,0.3691235604992471,0.386988896600451,0.3911186912993799
90,9.5,0.019873034534975888,0.13741612122585659,2.0,1.253778566933761e-06,0.3949030981500982,0.009674505330622196,0.05740482732653618,0.010655874658375308,0.009900225279852747,0.011931785196065903,0.013974298257380724,0.0175682520493865,0.02024959772825241,0.030854456312954425,0.03255837839096786,0.09835906328662446,0.23959304523824596,0.032279114352563455,0.09949953177589572,0.10918557421314806,0.11821062194332349,0.132535594760482,0.1422629157143972,0.1756539660283032,0.17991931456182583,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.630550807225518e-07,3.6491520586423577e-06,1.0252190541396184e-06,2.9990458187967307e-07,3.0947645609558094e-07,5.279390461510047e-07,8.760585842537695e-07,1.5455780521733687e-06,2.755058085313067e-06,2.926698653027416e-06,0.360093922001397,0.4477177410008153,0.027897780624671728,0.36533952560057514,0.3662068371013447,0.3705078430011781,0.3852899764988251,0.417681955250373,0.4323805871001241,0.4335254753512345
