iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.19096705503761768,0.4320143718235355,2.0,0.0004990524145541713,0.004302236549847294,0.10196225345134735,0.3287666141986847,0.059366667814862314,0.11266680136322975,0.11485727354884148,0.14233234524726868,0.1947224885225296,0.22507065162062645,0.2458203166723252,0.29721755832433705,0.31931528847104607,0.5733817351456921,0.06751715240576117,0.3356378687056264,0.3389050445559473,0.3772685120447595,0.4412610350538398,0.4743961932419971,0.49554329775838435,0.5451381238095387,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5372321251779797e-05,0.0008927220106124878,0.00025379491522745215,3.5449367598630496e-05,5.341144418343902e-05,0.0004607949964702129,0.000580946933478117,0.0006383446045219899,0.0007094908878207207,0.0007401115745306017,0.0035144609992130427,0.00577532399984193,0.0006584751744686991,0.0035233871998570977,0.0035252519990535804,0.0036667067506641615,0.004249703999448684,0.004889869000635372,0.005067874799533456,0.005110316399441217
10,9.5,0.18201282024383544,0.4260758082236625,2.0,2.0646451390348373e-05,0.04975248175005618,0.16866056621074677,0.2477470338344574,0.02004445734089792,0.1694888398051262,0.16977545469999314,0.17099545896053314,0.17378468066453934,0.1826017089188099,0.19721338599920277,0.22274778038263324,0.41068304836059005,0.4977419349768084,0.022295288395067784,0.4116901582774045,0.4120381596780038,0.41351584522995033,0.4168741270482947,0.4272950950722646,0.4439988336199775,0.47192446348272415,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.326498649083078e-06,9.807584807276726e-05,2.5449352747260417e-05,6.101730541558937e-06,6.394315685611219e-06,7.766732742311432e-06,1.0232810745947063e-05,1.7224430048372597e-05,4.8099098261445816e-05,8.142888126894833e-05,0.042157451000093715,0.06948110700068355,0.007006429000803756,0.04386815970037787,0.04455381069983559,0.04499959624990879,0.04688308200093161,0.05213784624993423,0.056931928698577404,0.06327309354992394
20,9.5,0.167656072974205,0.4094490066392053,2.0,4.332841657742392e-06,0.09287034354993011,0.16514113545417786,0.17442190647125244,0.00232552115315392,0.1651697874069214,0.16550320535898208,0.16607417911291122,0.16733957827091217,0.16812407970428467,0.16956036984920503,0.17237700074911116,0.4063756088327372,0.4176384877753156,0.0028254364121275445,0.4064108602652223,0.406820828931737,0.4075219897766021,0.40907150293350936,0.41002932128422914,0.4117756380104209,0.4151827107870066,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.219747839262709e-06,1.3700179988518358e-05,2.4630399074888837e-06,2.6350172629463487e-06,2.850445220246911e-06,3.3063227601815014e-06,3.589385305531323e-06,4.335286794230342e-06,5.629740247968587e-06,7.62607814976946e-06,0.08234716399965691,0.12264663499991002,0.010907826698601837,0.08334916890025852,0.08353696270078217,0.0856967340000665,0.08893178049947892,0.09642760524957339,0.10785010089985007,0.11092250354913631
30,9.5,0.16601231023669244,0.40744182328159884,2.0,2.806778982630931e-06,0.13568648084974483,0.16423659026622772,0.17014048993587494,0.0015621217417310998,0.16442783921957016,0.16460870802402497,0.1650189347565174,0.16560263186693192,0.16633987799286842,0.16820856034755707,0.16909193322062493,0.40526113836170835,0.4124808964496113,0.0019114275896118952,0.4054970237758196,0.4057199811430081,0.4062252171264424,0.4069429453510742,0.40784784709542043,0.41013223151477324,0.4112077916523245,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0879574003629386e-06,3.6379118682816624e-06,4.3544273580117507e-07,2.2869718886795453e-06,2.2982241498539224e-06,2.5096957688219847e-06,2.7323825634084645e-06,3.101597831118852e-06,3.356899920618162e-06,3.5068963043158874e-06,0.1205710079993878,0.16799434700078564,0.015335150752663753,0.12105974499936564,0.12259989169979235,0.12610057949950715,0.1290584040007161,0.14073837824980728,0.16147664440031806,0.1671458383490972
40,9.5,0.1584760643541813,0.39715735049011364,2.0,1.0605462863168211e-05,0.1792370015498818,0.0936872586607933,0.16822732985019684,0.020135301696957233,0.10576663315296173,0.1577975980937481,0.16354867070913315,0.16421876847743988,0.16560392081737518,0.16695597171783447,0.16724881753325463,0.30608374452230114,0.4101552509114041,0.02794926429413673,0.3251882892851364,0.3965446781073205,0.4044115113862312,0.4052391052199379,0.40694461339408194,0.4086024498616746,0.40896056339621095,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7379692872054874e-06,0.00015741091221570968,3.4583574759591874e-05,1.8044873504550196e-06,1.994500184082426e-06,2.213104999100324e-06,2.621960738906637e-06,3.0520638392772527e-06,4.432955523952849e-06,1.5877403435297414e-05,0.15986815099859086,0.24286085800122237,0.021588362123524163,0.16213973779886146,0.16294057970007997,0.16646998699843607,0.16848270350055827,0.18532101275059176,0.20894224029980252,0.2135185319509219
50,9.5,0.16000546850264072,0.39957452215678935,2.0,3.352808445924893e-06,0.22340858350007692,0.11705872416496277,0.16731949150562286,0.01430901963585438,0.11951645724475383,0.15855466648936273,0.1631268598139286,0.16435100138187408,0.165284913033247,0.1661498114466667,0.16693107634782792,0.3421384575942359,0.4090470529237717,0.019075190440221067,0.3457105518686206,0.3978130333505244,0.403889647444751,0.40540226708665217,0.4065522859308852,0.40761466468704693,0.4085719819925016,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6975312610156835e-06,1.9514755113050342e-05,3.827213117967034e-06,1.7967264211620204e-06,1.8654308369150385e-06,2.316350473847706e-06,2.49973003519699e-06,2.95949139399454e-06,3.0376395443454385e-06,3.933063548174699e-06,0.20182522899995092,0.311964981001438,0.027853122119860324,0.20213530329974674,0.2027313183993101,0.20710765699959666,0.2085639375000028,0.23223398824939068,0.2515727405005237,0.26535910675092966
60,9.5,0.16154326647520065,0.40056227604151057,2.0,3.560357639798895e-06,0.26683220879986036,0.06954056024551392,0.2047426998615265,0.02349322079411485,0.15762170255184174,0.16258445978164673,0.1633535474538803,0.16425812244415283,0.16535323858261108,0.16587211638689042,0.1680549502372742,0.2637054421992726,0.4524850272235828,0.03392141828659383,0.39585672494200824,0.4032176106107751,0.40417014851262767,0.40528758675591814,0.40663648521905515,0.4072739934832868,0.40982823440111116,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7445725097786635e-06,1.8857078393921257e-05,3.862806232951069e-06,1.8589044702821412e-06,2.0198278944008053e-06,2.1478878625202926e-06,2.3558955581393093e-06,3.062252144445665e-06,3.865533828502528e-06,8.911220415029681e-06,0.2412287009992724,0.36134856800163107,0.029689941718870922,0.24310563499993804,0.24520535049996398,0.24864587450019826,0.2548267459997078,0.2754908034999062,0.299323645300683,0.3142659429009655
70,9.5,0.15419699121266603,0.3901464734811415,2.0,4.384090651001316e-06,0.3087566115998925,0.05481794849038124,0.1660270243883133,0.029948348382599493,0.0789077678695321,0.15410385131835938,0.1629396192729473,0.16375475376844406,0.1643442027270794,0.16477446705102922,0.16494045853614808,0.2341323311513838,0.4074641387758109,0.04568450667803864,0.280702019720453,0.39091378519511477,0.40365778351185155,0.4046662045363108,0.40539387787438247,0.40592421097529063,0.4061285075516218,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4539303083438427e-06,2.6699560694396497e-05,6.0690863802808645e-06,1.8169494724133985e-06,1.8860573327401654e-06,2.176693560613785e-06,2.5674747303128245e-06,3.0236837483244016e-06,4.9485249328427185e-06,1.6431333962827928e-05,0.27951209000093513,0.40447533699989435,0.030551213206990988,0.283471737500804,0.28613509610004256,0.2888036927492976,0.29821298949991615,0.3213510492500973,0.34155643200083435,0.35851164469968355
80,9.5,0.16956450566649436,0.4078780890076839,2.0,1.75222665493493e-05,0.35114541360007934,0.06975382566452026,0.37876763939857483,0.053511948306919424,0.15716293528676034,0.16252687871456145,0.16278691589832306,0.16340768337249756,0.16399208456277847,0.16465034633874892,0.17646408602595345,0.264109495597035,0.615441012119419,0.05803782953189178,0.39529379153836974,0.4031461011659601,0.40346859345565295,0.4042371615806693,0.4049593058963899,0.40577101623677897,0.4176175221488384,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6111128206830472e-06,0.0002752943150699139,6.10034673396987e-05,1.8417514074826615e-06,1.9369341171113772e-06,2.1724166799685917e-06,2.414135669823736e-06,2.7375397621653972e-06,7.595953182317353e-06,4.2921165470034055e-05,0.3174556840003788,0.4451197630005481,0.03192831539672941,0.3213656094511862,0.32446647540145934,0.32863914574954833,0.34072063799976604,0.3653558114997395,0.38541614410078184,0.4059322117000193
90,9.5,0.1663658104836941,0.40760933227869717,2.0,7.577520049380838e-06,0.3938470069997493,0.16116459667682648,0.22189143300056458,0.013298568626672136,0.161642450094223,0.16192336231470109,0.16208772733807564,0.16300318390130997,0.16413602977991104,0.16538446247577668,0.1754348680377007,0.40145310644809623,0.4710535351746812,0.015233022404897573,0.402047797507551,0.40239700680432083,0.4026012013401239,0.4037365209614694,0.40513703709279963,0.40666317839825705,0.4186770642220857,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0209941683569923e-06,9.394120424985886e-05,2.0417705966897606e-05,1.6461914819956291e-06,2.0019855874124915e-06,2.1865081725991332e-06,2.5148266286123545e-06,3.572576461010613e-06,4.719896707683811e-06,1.4618956774938912e-05,0.3543918739997025,0.49337069500143116,0.03544102766578594,0.3611438736006676,0.362980562800476,0.3684714222499679,0.3818638719994851,0.4092172299997401,0.43341768730060726,0.4576367736995053
