iter,M,N,repetition,loss,med_percentage_error,intercept,slope,abs_perc_dev_bias,abs_perc_dev_weight,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,min_intercept,max_intercept,std_intercept,P1_intercept,P5_intercept,P10_intercept,P25_intercept,P50_intercept,P75_intercept,P90_intercept,P95_intercept,P99_intercept,min_slope,max_slope,std_slope,P1_slope,P5_slope,P10_slope,P25_slope,P50_slope,P75_slope,P90_slope,P95_slope,P99_slope,min_abs_perc_dev_bias,max_abs_perc_dev_bias,std_abs_perc_dev_bias,P1_abs_perc_dev_bias,P5_abs_perc_dev_bias,P10_abs_perc_dev_bias,P25_abs_perc_dev_bias,P50_abs_perc_dev_bias,P75_abs_perc_dev_bias,P90_abs_perc_dev_bias,P95_abs_perc_dev_bias,P99_abs_perc_dev_bias,min_abs_perc_dev_weight,max_abs_perc_dev_weight,std_abs_perc_dev_weight,P1_abs_perc_dev_weight,P5_abs_perc_dev_weight,P10_abs_perc_dev_weight,P25_abs_perc_dev_weight,P50_abs_perc_dev_weight,P75_abs_perc_dev_weight,P90_abs_perc_dev_weight,P95_abs_perc_dev_weight,P99_abs_perc_dev_weight,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
0,100.0,2.0,24.019607843137255,1.888906265977261,61.943317,2.0,2.0,323.18692,200.0,1.8565049661024902,1.925326713481065,0.015821828241612778,1.8587298027884425,1.865153712352705,1.8678382154650364,1.8777758395520423,1.8897269772316774,1.903681459331907,1.90713836731645,1.911075785322013,1.9199706887200727,61.9364,61.951355,0.003085176672084636,61.936866760253906,61.9383544921875,61.939117431640625,61.94091987609863,61.94351577758789,61.94533157348633,61.946861267089844,61.947336196899414,61.94955635070801,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,323.18692,323.18692,0.0,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,200.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,SGD,1.5,False,False,0.95,0.1
10,100.0,2.0,24.019607843137255,1.8273704861372717,61.188725,1.6310349141850191,1.68197608461567,245.11633,168.197608461567,1.7835529899200593,1.8737441625625042,0.022038044323958943,1.7835616454117473,1.7962689829665788,1.8005238512488568,1.8115286355622104,1.8244911660262533,1.8427683545281048,1.8580009448292345,1.8639798339331866,1.8720658350265496,61.064514,61.31092,0.050331070522521074,61.090497970581055,61.12054443359375,61.13127136230469,61.14877510070801,61.1871337890625,61.2231330871582,61.25172424316406,61.26982116699219,61.30544471740723,1.5876163244247437,1.6708984375,0.018175646662615744,1.5905841588974,1.6029519438743591,1.609723448753357,1.6202673316001892,1.6285253763198853,1.6437993049621582,1.655900239944458,1.6600483059883118,1.6668343544006348,1.6514086723327637,1.7102339267730713,0.012756690247012944,1.6571804881095886,1.6633705496788025,1.6640657186508179,1.674433171749115,1.6816785335540771,1.690106749534607,1.6972533464431763,1.7034972310066223,1.7088149189949036,235.92923,253.5512,3.8458466325110994,236.55721282958984,239.17415618896484,240.60694885253906,242.83797454833984,244.5853271484375,247.81719970703125,250.37765502929688,251.25535583496094,252.69125366210938,165.14086723327637,171.02339267730713,1.2756690247013047,165.71804881095886,166.33705496788025,166.4065718650818,167.4433171749115,168.16785335540771,169.0106749534607,169.72533464431763,170.34972310066223,170.88149189949036,SGD,1.5,False,False,0.95,0.1
20,100.0,2.0,24.019607843137255,1.5123310489391555,50.527706,1.054958329481237,0.9361626762969821,123.22228,93.61626762969821,1.430612150428698,1.6701473686159847,0.04712672243515391,1.4359089152872877,1.4514985358520494,1.4614103643366987,1.4833976853323922,1.505452498153757,1.5270768878504706,1.5809207739381623,1.5961427964888197,1.6394360175163616,46.44725,54.58996,1.9084459162694054,46.83871269226074,47.44625473022461,48.231502532958984,48.982540130615234,50.99175262451172,51.66586494445801,52.56663131713867,53.87076187133789,54.4655876159668,0.9880716800689697,1.1617491245269775,0.035189403317852086,0.9962416887283325,1.0054033994674683,1.0112299919128418,1.0267937779426575,1.0518479347229004,1.0756136775016785,1.0931017398834229,1.1187897324562073,1.143633782863617,0.8435537815093994,1.0680572986602783,0.05541527046498939,0.8462845385074615,0.8516335487365723,0.869897186756134,0.8904787600040436,0.9381271600723267,0.9677264988422394,0.9917900562286377,1.0416098833084106,1.067370355129242,109.0695,145.81851,7.445847640406015,110.7982292175293,112.73678588867188,113.96965789794922,117.26285171508789,122.56414794921875,127.59282684326172,131.29318237304688,136.7285919189453,141.9854278564453,84.35537815093994,106.80572986602783,5.541527046498943,84.62845385074615,85.16335487365723,86.9897186756134,89.04787600040436,93.81271600723267,96.77264988422394,99.17900562286377,104.16098833084106,106.7370355129242,SGD,1.5,False,False,0.95,0.1
30,100.0,2.0,24.019607843137255,0.0875485297797921,4.60193,0.5847243444592345,0.013314682133461568,23.723848,1.8508315231598567,0.05754157536076666,0.2025456143297088,0.033680127228541405,0.05808109250234819,0.05905665825111251,0.06114936443053734,0.06901976682115002,0.07587813017361131,0.08869562251791216,0.12871506269035254,0.16517280243718063,0.20010505229126935,1.4082355,8.242273,1.1855156830771842,1.8324105739593506,3.2061847448349,3.557852268218994,4.039788484573364,4.411380290985107,4.8812644481658936,5.912247657775879,6.833642959594727,7.954708099365234,0.5279593467712402,0.607994019985199,0.012322232505288458,0.5466558933258057,0.5710274279117584,0.5761780142784119,0.5783646702766418,0.5846455097198486,0.5921323299407959,0.5962963700294495,0.604010820388794,0.6069274246692657,-0.03412022441625595,0.0984799712896347,0.028295537332001987,-0.028695362620055676,-0.01298848632723093,-0.0071579404175281525,-0.0022343143937177956,0.0046670460142195225,0.01653057523071766,0.04242892563343048,0.08399121463298798,0.09829540550708771,11.712747,28.64756,2.607303832084303,15.668813228607178,20.82567024230957,21.91550064086914,22.378182411193848,23.707168579101562,25.29133129119873,26.172414779663086,27.804738998413086,28.421875953674316,0.013619435776490718,9.84799712896347,2.5140702477490025,0.035542221303330734,0.08310649136546999,0.13842888874933124,0.36785596748813987,0.7157940417528152,2.0197871141135693,4.242892563343048,8.399121463298798,9.82954055070877,SGD,1.5,False,False,0.95,0.1
40,100.0,2.0,24.019607843137255,0.027104459845320828,2.0642478,0.5191825616593454,0.005185006055256178,9.855636,0.6320035134587099,0.015607873370453787,0.0485161878565451,0.0066379685066049144,0.016054670082081793,0.018456007265308792,0.019044198247148172,0.02296703184275766,0.026113021343923588,0.030596963202284586,0.03536596432960249,0.03739416607737937,0.0447854297192645,0.49599624,3.2381861,0.6307219045163476,0.5343369543552399,0.801426112651825,1.0080780982971191,1.7629814743995667,2.138465166091919,2.494742512702942,2.680976390838623,2.9550167322158813,3.164305567741394,0.49160557985305786,0.5318188667297363,0.006790521521325751,0.49593254923820496,0.5098462402820587,0.513599693775177,0.5162172317504883,0.5198960900306702,0.5232291519641876,0.5259565114974976,0.5276852250099182,0.5312606692314148,-0.010252720676362514,0.01612727902829647,0.00513435482912774,-0.00824324763379991,-0.004285650560632348,-0.001467169146053493,0.0024991048267111182,0.005861539393663406,0.008221878670156002,0.010389522649347782,0.011300665326416492,0.015669478569179773,4.0205264,12.529395,1.4368300028806955,4.936084985733032,7.880131006240845,8.674337387084961,9.228191375732422,10.006613731384277,10.711867809295654,11.288959503173828,11.654743194580078,12.411284446716309,0.010297606786480173,1.612727902829647,0.36113532194771203,0.01122453722928185,0.0852588789712172,0.17882379470393062,0.3780321916565299,0.6274613551795483,0.8323301561176777,1.0389522649347782,1.1300665326416492,1.5669478569179773,SGD,1.5,False,False,0.95,0.1
50,100.0,2.0,24.019607843137255,0.017756058298463023,1.4039848,0.4918301754138049,0.005190091869592958,4.18164,0.8228173844662368,0.0016859600526773883,0.1207906213001887,0.01915226759943848,0.002668399986344914,0.005772332139263921,0.006012473895532294,0.00996968716166214,0.0136533472208435,0.016708229318186378,0.026964436883604708,0.0494176456508951,0.09495338061290137,0.37330186,8.149073,1.1480467222531892,0.3796716034412384,0.5941533744335175,0.8011084794998169,1.0620718002319336,1.2106328010559082,1.4447134733200073,1.573641061782837,2.0003297328948975,6.550168514251709,0.46499407291412354,0.4991728365421295,0.007394531813010631,0.4657597690820694,0.4745057225227356,0.48323044180870056,0.491221621632576,0.493763267993927,0.4956740587949753,0.4973122477531433,0.4982248544692993,0.49908994138240814,-0.043624281883239746,0.048377037048339844,0.010999339026321846,-0.031038718298077583,-0.003996782936155796,-0.0029323971830308437,0.00308562268037349,0.00575467711314559,0.007149369455873966,0.011864718049764633,0.017346644774079323,0.03568768035620451,0.17491518,5.621709,1.22157844754347,0.4023086950182915,1.4482778906822205,2.2484023571014404,3.9392837285995483,4.477079391479492,4.88139009475708,5.228020191192627,5.421122074127197,5.604168653488159,0.028068094979971647,4.837703704833984,0.8910911961675556,0.08095352677628398,0.2549015451222658,0.2932397183030844,0.3996782936155796,0.5931356456130743,0.7632761960849166,1.5853673219680786,2.0918969996273518,4.6000659465789795,SGD,1.5,False,False,0.95,0.1
60,100.0,2.0,24.019607843137255,0.01948982714713492,1.3987833,0.47910886535457536,0.0011434242889449438,2.595495,1.287201267790378,0.001706506724434889,0.11123754765170571,0.022753619987644656,0.0020084138909546136,0.003717232646164182,0.0054350900816504365,0.006984264645300707,0.011409644097930795,0.022568256124828198,0.03391263723640922,0.07348420991287763,0.10170362106290737,0.09898864,9.325373,1.9139575303040028,0.14011723548173904,0.31748297810554504,0.4015519618988037,0.6415733695030212,0.8920773267745972,1.2079492807388306,1.552150011062622,6.135542869567871,9.025489807128906,0.4188120365142822,0.4879227876663208,0.013843031744614492,0.4234653115272522,0.4494923949241638,0.4734560549259186,0.4807039946317673,0.48361948132514954,0.4848931133747101,0.4858405590057373,0.48592592775821686,0.4876708835363388,-0.09944049268960953,0.05155627056956291,0.023143572992868004,-0.08583653718233109,-0.05122698098421097,-0.002004506066441536,0.002190499217249453,0.006024833768606186,0.009637946262955666,0.011541162617504597,0.016482895240187645,0.03411693498492241,0.18020588,11.382112,1.9079748352793042,0.2673702538013458,0.6118152737617493,1.062985897064209,2.019009828567505,2.40346622467041,2.62685227394104,2.8344860076904297,5.449322462081909,10.397509098052979,0.005356618203222752,9.944049268960953,1.9182180631386299,0.03396578540559858,0.07519872742705047,0.15114372363314033,0.4113919101655483,0.7175507955253124,1.1138648726046085,1.997632347047329,5.907789058983326,8.583653718233109,SGD,1.5,False,False,0.95,0.1
70,100.0,2.0,24.019607843137255,0.02796165477362119,1.5459309,0.4713410296860863,-0.004312326312156431,2.3172147,1.8363693505342977,0.0007433886326145275,0.276705531402848,0.05414400597020112,0.001096399227557165,0.0020073977242977045,0.002442689089208771,0.005906627177486664,0.01435428713051852,0.02000080497549409,0.03924109639179856,0.1185649541803726,0.2656211581065765,0.060605302,14.730969,2.6265660033478,0.06950166821479797,0.1021169126033783,0.16855241358280182,0.4988747537136078,0.7711213827133179,1.2466745376586914,2.157485008239746,8.05867862701416,11.476180076599121,0.3830718994140625,0.4821118116378784,0.01903151808955004,0.398580864071846,0.43258294463157654,0.4495484232902527,0.47258855402469635,0.478865385055542,0.48000313341617584,0.48084601759910583,0.4813273102045059,0.4818732291460037,-0.19187785685062408,0.0262942835688591,0.03937654087483329,-0.161717027425766,-0.0866289846599102,-0.010486208833754063,0.0011671338870655745,0.00522582558915019,0.010970702394843102,0.01687692664563656,0.01826593093574047,0.022695321589708328,0.017278375,18.94449,3.288206157447932,0.02063000202178955,0.19870448112487793,0.652882993221283,1.154293179512024,1.4645441770553589,1.7260308861732483,4.878492832183838,8.46827745437622,15.662895202636719,0.013593363109976053,19.18778568506241,3.5007289365402805,0.02005787391681224,0.07802097534295171,0.16755176475271583,0.4111151909455657,0.8853447623550892,1.4819871168583632,2.62942835688591,8.66289846599102,16.1717027425766,SGD,1.5,False,False,0.95,0.1
80,100.0,2.0,24.019607843137255,0.03073703218312281,1.5447022,0.46665311034987955,-0.004031815236849783,2.3900828,1.9061290147125391,0.0002365128978307079,0.35027644913672923,0.05534704355257406,0.0006748980962043308,0.0012419122921925375,0.002320933438844338,0.005372964216018416,0.013807011530354617,0.028916440704588153,0.08234709436566844,0.11492822257761683,0.24372460245982353,0.007356865,14.581546,2.4732211777866477,0.016149221686646342,0.05622481554746628,0.1276911050081253,0.35227516293525696,0.8693125247955322,1.3885445594787598,4.089192867279053,5.872748613357544,11.31703805923462,0.4033980667591095,0.4799293875694275,0.019808980612065406,0.4047034680843353,0.414012610912323,0.4343538284301758,0.4662891924381256,0.47548431158065796,0.47748300433158875,0.4783903956413269,0.47877272963523865,0.4795844256877899,-0.2289409190416336,0.07725822925567627,0.04050699186777473,-0.16122694686055183,-0.06060189753770828,-0.02809487096965313,-0.0037180103827267885,0.0026020125951617956,0.009120633359998465,0.018357912078499794,0.024291813373565674,0.05743430182337761,0.08046426,14.643606,3.654988998101436,0.08944397047162056,0.22288159281015396,0.365210622549057,0.6275392472743988,1.055027723312378,1.4183118343353271,8.0935697555542,12.397638320922852,14.367391586303711,0.031481709447689354,22.89409190416336,3.5871961156978673,0.04150806780671701,0.0693085603415966,0.11987354373559356,0.2668313682079315,0.8529861457645893,1.7938672564923763,3.761037439107895,7.620686665177345,16.122694686055183,SGD,1.5,False,False,0.95,0.1
90,100.0,2.0,24.019607843137255,0.023278103224392565,1.4430882,0.4620205929466322,0.0003166011327480459,2.7677388,1.8005078037865185,0.0012499968464504728,0.16474184665055833,0.033370520239310676,0.0016183407568884532,0.0023581917521852897,0.0028172540098065487,0.006032526031838268,0.012354747966131062,0.02271082554033671,0.049596822551075594,0.08856029871770724,0.15683282900143825,0.034371287,15.045876,2.6044631795327504,0.04851432517170906,0.08036477491259575,0.14798739552497864,0.32804253697395325,0.7186311483383179,1.2552737593650818,3.607102632522583,5.533438682556152,12.583429336547852,0.3728097081184387,0.4783804714679718,0.02090175212638592,0.3838668763637543,0.4317386746406555,0.43831634521484375,0.45734918117523193,0.47039610147476196,0.4749159663915634,0.4766242504119873,0.47771453857421875,0.4783228188753128,-0.1809910088777542,0.04138023406267166,0.03303075700949643,-0.12530961260199547,-0.05503443814814091,-0.0259998831897974,0.0003613375956774689,0.0065995254553854465,0.017016926780343056,0.021469416096806526,0.022984531708061695,0.03415012639015913,0.031233503,21.115904,4.106331821813679,0.03974341694265604,0.08175383508205414,0.15202449262142181,0.4883190542459488,0.8562129139900208,3.2279032468795776,7.255127429962158,8.646919250488281,18.77627944946289,0.017457549984101206,18.09910088777542,2.757655993358477,0.03613375956774689,0.08271238475572318,0.13750615762546659,0.553036155179143,1.1012961156666279,1.9650359638035297,3.1648602336645126,5.503443814814091,12.530961260199547,SGD,1.5,False,False,0.95,0.1
