iter,M,N,repetition,loss,med_percentage_error,intercept,slope,abs_perc_dev_bias,abs_perc_dev_weight,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,min_intercept,max_intercept,std_intercept,P1_intercept,P5_intercept,P10_intercept,P25_intercept,P50_intercept,P75_intercept,P90_intercept,P95_intercept,P99_intercept,min_slope,max_slope,std_slope,P1_slope,P5_slope,P10_slope,P25_slope,P50_slope,P75_slope,P90_slope,P95_slope,P99_slope,min_abs_perc_dev_bias,max_abs_perc_dev_bias,std_abs_perc_dev_bias,P1_abs_perc_dev_bias,P5_abs_perc_dev_bias,P10_abs_perc_dev_bias,P25_abs_perc_dev_bias,P50_abs_perc_dev_bias,P75_abs_perc_dev_bias,P90_abs_perc_dev_bias,P95_abs_perc_dev_bias,P99_abs_perc_dev_bias,min_abs_perc_dev_weight,max_abs_perc_dev_weight,std_abs_perc_dev_weight,P1_abs_perc_dev_weight,P5_abs_perc_dev_weight,P10_abs_perc_dev_weight,P25_abs_perc_dev_weight,P50_abs_perc_dev_weight,P75_abs_perc_dev_weight,P90_abs_perc_dev_weight,P95_abs_perc_dev_weight,P99_abs_perc_dev_weight,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
100,2.0,100.0,24.019607843137255,0.014085005780726379,0.71637964,0.5128419142143399,-0.011161743756242775,8.632744,1.1280100329865188,0.00027224614473367846,0.04693642208103581,0.010910037067236535,0.0006781232065491831,0.0022823901743821897,0.0044948110227556685,0.005252246463901548,0.01011391679527846,0.020091233746682466,0.028956363626927595,0.035494343617889806,0.04375603712592408,0.041517504,2.6713152,0.4697352322301925,0.0417703352868557,0.0982571542263031,0.2000684142112732,0.44038017094135284,0.6851974129676819,1.017561435699463,1.1603331565856934,1.3221142888069153,2.128159463405609,0.4607853293418884,0.5607424974441528,0.022415216763276652,0.4654489904642105,0.47656141221523285,0.4817492365837097,0.49970078468322754,0.5135817527770996,0.5286717712879181,0.5411303043365479,0.5458384156227112,0.5548714101314545,-0.026697229593992233,0.0024509134236723185,0.006930553779471365,-0.025491231121122837,-0.022158505395054817,-0.020238909870386124,-0.0156711102463305,-0.010805269703269005,-0.007140499772503972,-0.00205351784825325,-0.0004320427099173685,0.001505783264292404,0.5272364,18.649446,4.5186683572574875,0.6239795386791229,1.3166878819465637,2.034780979156494,5.733419179916382,8.670540809631348,11.863490581512451,14.499634742736816,15.495840549468994,17.4071626663208,0.0006526098786707735,2.6697229593992233,0.6732259139613439,0.02835896018495987,0.10333486716262996,0.24509134236723185,0.7140499772503972,1.0805269703269005,1.56711102463305,2.0238909870386124,2.2158505395054817,2.5491231121122837,SGD,0.5,False,False,0.95,0.1
110,2.0,100.0,24.019607843137255,0.009378099176001792,0.59311706,0.5060465189756131,-0.008679847766852974,7.173457,0.8780502648305093,0.0004232713297723921,0.025455764970079432,0.00643677332590114,0.0005884520996121688,0.0012529633925871728,0.0020211156810705042,0.004013314394259669,0.00954778566022667,0.011852094868824353,0.018756189541630292,0.021584511301065083,0.02390427234776643,0.031548776,1.9848568,0.38075732309398275,0.04252053052186966,0.08995462395250797,0.1272665560245514,0.3338894248008728,0.5355553030967712,0.7733744978904724,1.0342508554458618,1.2103084325790405,1.6552308201789856,0.4629572629928589,0.5418170690536499,0.018539143993267886,0.46674005687236786,0.4759867936372757,0.4807529151439667,0.4941185414791107,0.5058964490890503,0.5185855329036713,0.5305310487747192,0.5332412123680115,0.539392352104187,-0.01943529024720192,0.0023234752006828785,0.005017398002334542,-0.01839409489184618,-0.017198534682393074,-0.015033897943794727,-0.012144995387643576,-0.009061404503881931,-0.006348712602630258,-0.001718630432151258,-0.0009388986800331622,0.0012833497385145165,0.44044092,14.644949,3.7381177962999463,0.5001648217439651,1.1269726157188416,1.7441133260726929,4.552253007888794,7.044381141662598,9.729308128356934,12.256901741027832,12.8303542137146,14.131895542144775,0.02432242763461545,1.943529024720192,0.48354590084765947,0.058830640773521736,0.09558267774991691,0.2216896740719676,0.6348712602630258,0.9061404503881931,1.2144995387643576,1.5033897943794727,1.7198534682393074,1.839409489184618,SGD,0.5,False,False,0.95,0.1
120,2.0,100.0,24.019607843137255,0.008798671023721928,0.48043004,0.49998265563272964,-0.007288040331332013,5.874707,0.7392274002960025,0.00014423791401660374,0.025465544108678257,0.005781702087132973,0.0005812871057615584,0.0017430228736402386,0.002257320212915921,0.003680158179667336,0.008108684393131428,0.012184581615343228,0.015280605455694497,0.018156403281855978,0.024444956253484293,0.026748504,1.2902327,0.28906635233225675,0.030592968687415123,0.07330319099128246,0.12905536592006683,0.2811864763498306,0.4628146290779114,0.6446942687034607,0.8855458498001099,0.9870384335517883,1.25419282913208,0.46454307436943054,0.5251337289810181,0.014938640546329136,0.46768464148044586,0.4753653556108475,0.4794591963291168,0.49054622650146484,0.5010401606559753,0.5119518041610718,0.5189670324325562,0.5231984257698059,0.524568498134613,-0.014965794049203396,0.0022065737284719944,0.004071921790674576,-0.014826781582087278,-0.01323042856529355,-0.012912636622786522,-0.010183191392570734,-0.007169098127633333,-0.005028061801567674,-0.0015966577921062708,-0.0006489480729214847,0.0013289793132571504,0.37625238,11.114864,3.003286056350418,0.4205266535282135,0.9275587201118469,1.4968937635421753,3.7963744401931763,6.016822338104248,8.325654983520508,9.810030937194824,10.705366611480713,10.995265007019043,0.04513848980423063,1.4965794049203396,0.38755335560899906,0.05120477144373581,0.11256230063736439,0.22065737284719944,0.5028061801567674,0.7169098127633333,1.0183191392570734,1.2912636622786522,1.323042856529355,1.4826781582087278,SGD,0.5,False,False,0.95,0.1
130,2.0,100.0,24.019607843137255,0.007995089495346237,0.42606398,0.4951879972336339,-0.005562058738481331,4.8407807,0.5723326433379792,0.0005475690529771258,0.032483200665436036,0.00599219540978938,0.0005546401832682512,0.0010534295974497347,0.0016560942367681995,0.00386362002981228,0.006884152335639717,0.010519377637162866,0.015011514262922956,0.017180130594871168,0.027583691597509417,0.01898402,1.2071216,0.2969921850455759,0.03600919246673584,0.07425152510404587,0.08798833191394806,0.21349472552537918,0.3746485710144043,0.5594453513622284,0.9105855822563171,1.0767804384231567,1.205467402935028,0.46642687916755676,0.5200526714324951,0.012643023867144151,0.4688541144132614,0.47483204305171967,0.47833675146102905,0.48744019865989685,0.4952312707901001,0.5046205222606659,0.5124559998512268,0.5136688947677612,0.5175526142120361,-0.012435472570359707,0.0024438071995973587,0.003607534122313726,-0.012336538638919592,-0.011066458187997341,-0.011019494384527206,-0.007891887100413442,-0.00554590905085206,-0.0031647610012441874,-0.0007667829631827772,0.0001578804058226524,0.001895332126878202,0.27994752,10.039745,2.5585021027736654,0.33636079728603363,0.7200447916984558,1.307121753692627,3.139159083366394,4.787699222564697,6.7744035720825195,8.43233871459961,8.688979625701904,9.510749816894531,0.0005901154509047046,1.2435472570359707,0.3340349537083867,0.016378156033169944,0.07530016882810742,0.13468570541590452,0.31647610012441874,0.554590905085206,0.7891887100413442,1.1019494384527206,1.1066458187997341,1.2336538638919592,SGD,0.5,False,False,0.95,0.1
140,2.0,100.0,24.019607843137255,0.0057298601745164116,0.31057397,0.49083324799350664,-0.005336026542970692,3.9051504,0.5427076681585544,8.261841556103591e-05,0.014436498910637564,0.0037288327256457367,0.00012868745703768604,0.0007622653507899468,0.0018375434493346208,0.0023943364545351087,0.005245723699086677,0.00827565325532537,0.010662506040364785,0.012172150519847196,0.013528905747540714,0.021268504,0.8018545,0.1895138080603184,0.021398316137492657,0.04057822935283184,0.07051362097263336,0.16790059208869934,0.2626233696937561,0.4308985322713852,0.5781863927841187,0.6464025378227234,0.7601270377635956,0.4678308367729187,0.507095217704773,0.010027058466237705,0.4697093963623047,0.4744555801153183,0.47738081216812134,0.48488016426563263,0.4909604489803314,0.4980216324329376,0.5044162273406982,0.5054838955402374,0.5067486464977264,-0.012096880003809929,0.002042501699179411,0.0034104891330729785,-0.01206186506897211,-0.010582857299596071,-0.010320517234504223,-0.007125732954591513,-0.005137260537594557,-0.0028673976194113493,-0.0012283356627449393,-0.00046123319771140814,0.0011608892673393711,0.21507162,7.2980328,2.0300373729847467,0.2582675665616989,0.6037215888500214,1.010658860206604,2.597472667694092,3.884021282196045,5.378121614456177,6.731175422668457,6.957087755203247,7.224700450897217,0.027927683549933136,1.209688000380993,0.3260652457020929,0.03306909202365205,0.08019166998565197,0.15383781865239143,0.28673976194113493,0.5137260537594557,0.7125732954591513,1.0320517234504223,1.0582857299596071,1.206186506897211,SGD,0.5,False,False,0.95,0.1
150,2.0,100.0,24.019607843137255,0.004997655096126755,0.26936635,0.4878530566598855,-0.0042144006338454415,3.268361,0.42675592435533,5.5137943053791895e-05,0.01511793884716134,0.0038323905189695502,0.00016479173179264435,0.000312736870727274,0.0010575531169022528,0.002059526757543378,0.0034170821489654954,0.008120767808677867,0.010223619970865079,0.012251940408727093,0.014167701238458372,0.010959305,0.6092252,0.15340390970096165,0.012854726053774357,0.04054180160164833,0.05999179184436798,0.18862414360046387,0.24550366401672363,0.3617713451385498,0.46100661158561707,0.534214437007904,0.60312220454216,0.46832939982414246,0.5024012923240662,0.008465164991022444,0.47008301317691803,0.4740913659334183,0.4762987792491913,0.482597216963768,0.48724624514579773,0.4941600263118744,0.49910053610801697,0.5011346936225891,0.5018080770969391,-0.009611673653125763,0.001105528324842453,0.0026436673565555895,-0.009364789351820946,-0.009047975298017263,-0.00873138289898634,-0.005918170092627406,-0.003996619023382664,-0.0023550301557406783,-0.000834622944239527,-0.00045386435522232205,0.0006777722737751901,0.16245456,6.3048286,1.7120447659213418,0.20205295085906982,0.487445667386055,0.902233898639679,2.114416003227234,3.0981199741363525,4.561030864715576,5.606410503387451,6.036824941635132,6.179308176040649,0.025001622270792723,0.9611673653125763,0.25552045150131647,0.027900039276573807,0.06574007275048643,0.10043153306469321,0.23550301557406783,0.3996619023382664,0.5918170092627406,0.873138289898634,0.9047975298017263,0.9364789351820946,SGD,0.5,False,False,0.95,0.1
160,2.0,100.0,24.019607843137255,0.00425533524996014,0.21673267,0.4851735456317079,-0.0034257010699423286,2.6931984,0.34672440441699665,4.872868591477047e-05,0.011934419856415752,0.003029832977701749,0.00016050811700100124,0.0004093511227980484,0.0009759934125056168,0.0019231748514859219,0.0037345680444713487,0.005868537771319191,0.008717516008215725,0.009932249731192961,0.011655217769121559,0.009411765,0.68117726,0.1416966253361035,0.015262256376445293,0.027821161784231663,0.04208866134285927,0.11688251793384552,0.19206807017326355,0.28835053741931915,0.3777686059474945,0.4709492623806,0.5961954593658447,0.4691964387893677,0.49750518798828125,0.007167193626075062,0.47057685256004333,0.4738864451646805,0.4756661057472229,0.48097479343414307,0.4851541519165039,0.49104316532611847,0.49544885754585266,0.49614299833774567,0.4970847815275192,-0.009688236750662327,0.0008804157841950655,0.002189749105837729,-0.008572288323193789,-0.007094510598108172,-0.006413761992007494,-0.00461459462530911,-0.003433767007663846,-0.001822201069444418,-0.0008334213634952903,-0.0004198404058115557,0.0005296729214023799,0.13692798,5.2688456,1.4547009065925205,0.1706775575876236,0.4096740633249283,0.7211010456085205,1.771121859550476,2.655446767807007,3.9015233516693115,4.833739280700684,4.980614900588989,5.179890155792236,0.017893005860969424,0.9688236750662327,0.21220086325141285,0.022186253045219928,0.05895504727959633,0.08804157841950655,0.1822201069444418,0.3433767007663846,0.46145946253091097,0.6413761992007494,0.7094510598108172,0.8572288323193789,SGD,0.5,False,False,0.95,0.1
170,2.0,100.0,24.019607843137255,0.003112901459551644,0.19529657,0.48289956590708566,-0.002809169720778443,2.2066677,0.2849155399827378,2.7701826765317667e-05,0.009372599394973537,0.002291877697078276,5.635000082978023e-05,0.00022622221566372884,0.0003700633466075293,0.0010345908207980417,0.0030944184902366237,0.0044319217816249255,0.006289606114828879,0.00763135866567771,0.008584886243009723,0.012659154,0.59385645,0.12667863824257675,0.019609406124800444,0.02988569065928459,0.059085503220558167,0.11574691534042358,0.16712738573551178,0.2562675476074219,0.338620662689209,0.45509687066078186,0.5416741073131561,0.4697520434856415,0.49292638897895813,0.00585065891245997,0.4709005355834961,0.4737175554037094,0.47504621744155884,0.47934336960315704,0.48274102807044983,0.48814578354358673,0.4908580183982849,0.49221961200237274,0.49275241792201996,-0.006412249989807606,0.0008857288048602641,0.0017626109106375753,-0.006079924758523703,-0.005590299144387245,-0.005097958259284496,-0.004333883756771684,-0.0024708393029868603,-0.0014698321465402842,-0.0006159687181934714,-0.00019546275143511593,0.0005098174078739248,0.117511876,4.300001,1.1857798597087148,0.14287451282143593,0.37267374992370605,0.5986326932907104,1.425923228263855,2.144845485687256,3.288456439971924,3.862347364425659,4.150451898574829,4.263190031051636,0.013390601088758558,0.6412249989807606,0.16958833127980855,0.015518190048169345,0.028342635050648823,0.07561441161669791,0.14698321465402842,0.24708393029868603,0.43338837567716837,0.5097958259284496,0.5590299144387245,0.6079924758523703,SGD,0.5,False,False,0.95,0.1
180,2.0,100.0,24.019607843137255,0.0027815743283723664,0.14742765,0.4811011774867189,-0.0024365487943035914,1.822011,0.24479822252532377,0.00017324696754885885,0.009116015506237163,0.0022687281601170553,0.0001846119018537653,0.00029660723741050196,0.00036045849668186797,0.0010482969853304364,0.0020229166640870024,0.003746080611275034,0.0059498963318076765,0.007113324569347307,0.008886492690184863,0.005545089,0.33206433,0.08967884220174317,0.01074233464896679,0.020931041799485683,0.04193286597728729,0.08717574551701546,0.12124846130609512,0.2083357647061348,0.2852841317653656,0.3091013431549072,0.33078524470329285,0.47015389800071716,0.4904240071773529,0.00494219148290384,0.47114935517311096,0.47349393367767334,0.47447505593299866,0.4780477285385132,0.48065298795700073,0.48541294038295746,0.4876101315021515,0.4885013848543167,0.48961396515369415,-0.006774973124265671,0.00017647951608523726,0.001599801518812929,-0.006478139897808433,-0.004935760051012039,-0.004442925099283457,-0.0034510669065639377,-0.0024040411226451397,-0.0011486852308735251,-0.000506991462316364,-0.0002146166516467929,0.00014577624460798688,0.097244464,3.7705138,1.002199855469683,0.11873207613825798,0.292682446539402,0.48904740810394287,1.1517740488052368,1.7030298709869385,2.710204601287842,3.1751160621643066,3.363699197769165,3.599114179611206,0.01150729731307365,0.6774973124265671,0.1581897914689813,0.014577624460798688,0.02146166516467929,0.050699146231636405,0.11486852308735251,0.24040411226451397,0.34510669065639377,0.4442925099283457,0.4935760051012039,0.6478139897808433,SGD,0.5,False,False,0.95,0.1
190,2.0,100.0,24.019607843137255,0.002434506507129857,0.13083962,0.4796590261599597,-0.0017627983578873397,1.5106581,0.1788547497092034,4.869838775567911e-05,0.006887073818968503,0.0018698684106730672,9.463085198660494e-05,0.00021983963701653405,0.00023099373858596626,0.001028164110112831,0.0021221200446490214,0.0033107074029550864,0.005792699756111595,0.006168952102668412,0.006647231294713469,0.006376773,0.47938132,0.0934631426965765,0.0064381384290754795,0.018818000331521034,0.025483515113592148,0.07664411514997482,0.1124267727136612,0.17380619049072266,0.23369404673576355,0.24894213676452637,0.43837594985961914,0.4708014130592346,0.4865747094154358,0.004064248518992663,0.47152313590049744,0.47335831820964813,0.47405603528022766,0.4769333302974701,0.47935760021209717,0.4827531427145004,0.48514285683631897,0.4857940673828125,0.48627880215644836,-0.004274014849215746,0.0005642554606311023,0.001101251163316867,-0.004158373922109604,-0.0037761146668344736,-0.0031666813883930445,-0.002434626338072121,-0.0016296374378725886,-0.0009052081150002778,-0.00048003593110479414,-0.00016343627066817135,0.0003283015248598531,0.0760753,2.9560273,0.8273905119780877,0.09631117805838585,0.24061399698257446,0.38149896264076233,0.9159746766090393,1.4289343357086182,2.1474088430404663,2.6530568599700928,2.790848731994629,2.893415331840515,0.009234758908860385,0.4274014849215746,0.10580553595853087,0.011672241816995665,0.031868206133367494,0.05540202837437391,0.09052081150002778,0.16296374378725886,0.24346263380721211,0.31666813883930445,0.37761146668344736,0.4158373922109604,SGD,0.5,False,False,0.95,0.1
200,2.0,100.0,24.019607843137255,0.001911086450510603,0.111688145,0.47830648749482396,-0.0016254186596009223,1.2230555,0.16507866319300898,8.352717476583387e-05,0.0052675180234506335,0.0013305456896161969,8.621610147927583e-05,0.0002722710656775565,0.000556471006623402,0.0008003611179953416,0.0016624145709624018,0.0028850629215832467,0.003881185109870309,0.003977036950057397,0.0049501368489127265,0.007127255,0.32274222,0.07630453337932601,0.007160299923270941,0.013404930010437965,0.025728940963745117,0.05951975658535957,0.0970110148191452,0.14779693633317947,0.22152096033096313,0.2403680980205536,0.32032550871372223,0.4709312319755554,0.4849075376987457,0.0033067303714060803,0.47160835564136505,0.47321663796901703,0.4737911522388458,0.4762600362300873,0.4781281054019928,0.4813506454229355,0.4826635718345642,0.4829176813364029,0.484033927321434,-0.004478202201426029,0.0005591196822933853,0.0011099703457530692,-0.004370803479105234,-0.003381464979611337,-0.0029274364933371544,-0.002419586875475943,-0.0014557905960828066,-0.0008324714144691825,-0.00026121403789147735,-7.511660442105494e-05,0.00032344164719688706,0.06748026,2.6032648,0.6697700287228392,0.0814732201397419,0.1998143270611763,0.3362283706665039,0.7735100090503693,1.1687812805175781,1.8506495952606201,2.1284563541412354,2.182224154472351,2.41841459274292,0.005583585152635351,0.4478202201426029,0.107110282866182,0.007179973181337118,0.015104575868463144,0.03561796620488167,0.08324714144691825,0.14557905960828066,0.2419586875475943,0.29274364933371544,0.3381464979611337,0.4370803479105234,SGD,0.5,False,False,0.95,0.1
210,2.0,100.0,24.019607843137255,0.0017754558737857163,0.083272174,0.4773901350357953,-0.0010655463642001897,1.0252274,0.10915188051120484,4.893292220781588e-05,0.004538130155888793,0.0013063876524229343,8.109236373704214e-05,0.00021000761746448125,0.00032777313333617474,0.0005527731079177183,0.001670995047831325,0.0028902560758773755,0.0035570880983115598,0.004072749188702578,0.004459025164057568,0.005654611,0.2318152,0.05368462003681469,0.005789134651422501,0.012372291181236506,0.01930498331785202,0.04113577865064144,0.07153699547052383,0.11863361671566963,0.15118299424648285,0.1705799549818039,0.20964761823415756,0.47133708000183105,0.48294925689697266,0.0028062290895161787,0.4718454033136368,0.4731096178293228,0.47359970211982727,0.47561682760715485,0.47708848118782043,0.4796052873134613,0.48093369603157043,0.4813840240240097,0.48228371143341064,-0.0029625571332871914,0.0003425321774557233,0.0007258229046869308,-0.002909818314947188,-0.00210971524938941,-0.0019313503289595246,-0.0015647105174139142,-0.0010883560171350837,-0.0006553912244271487,-8.281116606667638e-05,2.7168452106707264e-05,0.00029183256992837414,0.053039573,2.1889052,0.5713075886192435,0.06757484748959541,0.16622555255889893,0.2681553363800049,0.6374112367630005,0.9488034844398499,1.4813432097434998,1.7624258995056152,1.8577122688293457,2.048080265522003,0.0024295199182233773,0.29625571332871914,0.0685327772939433,0.004413030455907574,0.008072163473116234,0.0241132962401025,0.06553912244271487,0.10883560171350837,0.15647105174139142,0.19313503289595246,0.210971524938941,0.2909818314947188,SGD,0.5,False,False,0.95,0.1
220,2.0,100.0,24.019607843137255,0.001233163131067293,0.06702888,0.47649670757499396,-0.0010355552286080852,0.83368015,0.10434031820634618,6.874980764653755e-05,0.0033598733893284555,0.0008430581850050339,9.644789031750954e-05,0.0001688272087126688,0.00026939437388322874,0.0005002769614396175,0.0011128262714707863,0.0019284048007839661,0.0022673936293943603,0.002714972614539655,0.0033060866189054566,0.0070383376,0.18799448,0.04311771906761165,0.0075477275531739,0.010383434128016233,0.012729959562420845,0.034656841307878494,0.061615437269210815,0.09167269989848137,0.12041304260492325,0.14670125395059586,0.18316355347633362,0.4716050624847412,0.4810791015625,0.0022648981520939243,0.4719962775707245,0.47297893464565277,0.4735165238380432,0.47497062385082245,0.4762524664402008,0.47820761799812317,0.4793810546398163,0.47985614836215973,0.48059095442295074,-0.002428795211017132,0.00013628277520183474,0.0006873922108838331,-0.002423776430077851,-0.002298529609106481,-0.0020937458612024784,-0.0013592808973044157,-0.0009380772244185209,-0.0005611383821815252,-0.00013639222015626729,-0.000100281773484312,0.00010006140655605122,0.0458949,1.7931927,0.4610954451020648,0.05381520465016365,0.12877118960022926,0.21145202219486237,0.5006787776947021,0.7719082832336426,1.185605525970459,1.4338971376419067,1.534423828125,1.6899040341377258,0.006384003791026771,0.24287952110171318,0.06751786218211431,0.007904770245659165,0.011158158304169774,0.013639222015626729,0.05611383821815252,0.09380772244185209,0.13592808973044157,0.20937458612024784,0.2298529609106481,0.24237764300778508,SGD,0.5,False,False,0.95,0.1
230,2.0,100.0,24.019607843137255,0.001090595401397316,0.05716553,0.47583859574561027,-0.0008506265398418513,0.6932696,0.08589954106319769,2.2687711581773765e-05,0.0031658254253973035,0.0007711028575168231,4.4530275677198716e-05,0.000140827396740179,0.0002865631023460583,0.000567511875849236,0.0009189784364262259,0.0014426514695958692,0.0021761198131739707,0.0027692220390536718,0.0030407169099480307,0.0036816334,0.14788833,0.03491741104236585,0.0044203175930306315,0.006718663033097982,0.01264500804245472,0.034361690282821655,0.05369049310684204,0.07786834239959717,0.11215764284133911,0.12044365704059601,0.1356988325715065,0.47170495986938477,0.4795070290565491,0.0019093604180981782,0.47206607460975647,0.47291721403598785,0.47330769896507263,0.47461147606372833,0.47579067945480347,0.47735434770584106,0.4784598648548126,0.47855569422245026,0.4793323427438736,-0.0020742290653288364,0.0001782730978447944,0.0005734013366085879,-0.0020211408846080303,-0.0018736642668955028,-0.0016674562357366085,-0.0012993940035812557,-0.0007642907439731061,-0.00044361049367580563,-0.00016526687250006944,-3.582356839615386e-05,0.00010670310257410165,0.037495337,1.4605525,0.38816146808429514,0.04542510211467743,0.10241221264004707,0.18340931832790375,0.42468544840812683,0.6741971969604492,1.0050591230392456,1.2389793395996094,1.2592561841011047,1.4235899448394775,0.002096441312460229,0.20742290653288364,0.056053129753562164,0.0028048760214005597,0.007898208968981635,0.016804963524919003,0.04436104936758056,0.07642907439731061,0.12993940035812557,0.16674562357366085,0.18736642668955028,0.20211408846080303,SGD,0.5,False,False,0.95,0.1
240,2.0,100.0,24.019607843137255,0.000912939212833816,0.04775825,0.47521107337054086,-0.000743987543768633,0.5580571,0.07562754491992368,3.984255638285987e-05,0.0024984904790824824,0.0006180710734378127,4.8745771997929675e-05,6.700158358735023e-05,0.00010157788342588421,0.0004533215977389443,0.0008655820581048382,0.00131759459581012,0.0016766998760577253,0.002033098535542027,0.002322104420561366,0.0023175366,0.117420465,0.028647611179532774,0.0024728962453082204,0.005385929718613625,0.010469645261764526,0.028643591329455376,0.0441087931394577,0.06265386939048767,0.09196056425571442,0.09837983176112175,0.11169741302728653,0.4719557464122772,0.4783827066421509,0.001530347043811938,0.47221267223358154,0.47287070751190186,0.4731745719909668,0.47425377368927,0.47500523924827576,0.4764094203710556,0.4772895276546478,0.4775441586971283,0.47807566821575165,-0.0018753057811409235,0.0002491940977051854,0.0004466714524350379,-0.0017285877256654203,-0.0013886194792576134,-0.0012996071018278599,-0.001067355740815401,-0.0007281401194632053,-0.0004462377546587959,-0.0001587199658388272,-7.103694952093065e-05,0.00015667079424019903,0.02852193,1.2226533,0.3122437385270887,0.03716427367180586,0.08328934013843536,0.13724957406520844,0.34899796545505524,0.5080031752586365,0.8051186800003052,0.99134361743927,1.045221984386444,1.157685935497284,0.0061737242504023015,0.18753057811409235,0.042510186408228096,0.006294236663961783,0.010868736717384309,0.021514577383641154,0.04462377546587959,0.07281401194632053,0.10673557408154011,0.129960710182786,0.13886194792576134,0.17285877256654203,SGD,0.5,False,False,0.95,0.1
250,2.0,100.0,24.019607843137255,0.0006720424521823442,0.038071662,0.4747635839032192,-0.0006000637812950812,0.46258664,0.06069468414780738,2.860851813577319e-05,0.0018020419397949854,0.000460199913026142,5.443127673493149e-05,8.670269343583452e-05,0.00012009324967169597,0.0003222268791200924,0.0006059515482312634,0.0009804761391658907,0.001281686924433429,0.0014444436065384194,0.001755630229929775,0.002593561,0.10996573,0.02511651329156445,0.00325187249109149,0.005924557568505406,0.008543286472558975,0.02149271685630083,0.03194526582956314,0.059562237933278084,0.07583694159984589,0.07733551785349846,0.09980674088001251,0.47204357385635376,0.4772125482559204,0.0012509040556906584,0.4722599536180496,0.4728314280509949,0.47307732701301575,0.4739723354578018,0.4747110903263092,0.4757786840200424,0.47644853591918945,0.47670719027519226,0.4770109951496124,-0.0016498829936608672,0.00014281533367466182,0.0004060906329584715,-0.0015889142523519695,-0.0013914471492171288,-0.001201484352350235,-0.0008377355698030442,-0.0005466400180011988,-0.0003202157677151263,-0.00013284884335007519,-6.628439223277383e-05,8.77590173331555e-05,0.02709678,0.97505534,0.2543545863689413,0.03154880087822676,0.06890225410461426,0.11866585910320282,0.28944748640060425,0.44576317071914673,0.6716590225696564,0.8133953213691711,0.8681249022483826,0.9324080348014832,0.003270270099164918,0.16498829936608672,0.03955193002666139,0.004914062810712494,0.009385260273120366,0.014281533367466182,0.03202157677151263,0.05466400180011988,0.08377355698030442,0.1201484352350235,0.13914471492171288,0.15889142523519695,SGD,0.5,False,False,0.95,0.1
260,2.0,100.0,24.019607843137255,0.0005262649899623039,0.030833833,0.4743915661877277,-0.0004848862353551964,0.3830667,0.04903486509041007,4.086047027852784e-05,0.0013727161658021586,0.000354658412370446,4.147716200279872e-05,6.318342826342373e-05,0.0001881379517443758,0.00023628623729612166,0.00042674031905412914,0.0007158988277941848,0.0010906899796416026,0.0012117539329089522,0.0012975953424662894,0.0015437683,0.07351459,0.01869914956528673,0.002241220383439213,0.003814775962382555,0.006820466369390488,0.016516342759132385,0.026885373517870903,0.04192579165101051,0.05515372008085251,0.06385037302970886,0.07097996026277542,0.47211116552352905,0.47652456164360046,0.001054217774955028,0.47230836749076843,0.4727841168642044,0.47301170229911804,0.4737206846475601,0.474325567483902,0.47524552047252655,0.47578686475753784,0.47603653371334076,0.4763878583908081,-0.0012934283586218953,0.00011870998423546553,0.0003015941597109846,-0.0012203894439153373,-0.0009681824303697795,-0.0008635447011329234,-0.0006550214311573654,-0.0004532272869255394,-0.0003069005615543574,-0.00012578490714076906,-5.8163521316600963e-05,6.96457982485299e-05,0.020910617,0.8294819,0.21434503692830875,0.025104091502726078,0.053190913051366806,0.10436391830444336,0.23619980365037918,0.3641890585422516,0.5588451027870178,0.6733899712562561,0.7262183427810669,0.8005563616752625,0.0020581612261594273,0.12934283586218953,0.029244718531917433,0.0031365773793368135,0.007435922452714294,0.012578490714076906,0.03069005615543574,0.04532272869255394,0.06550214311573654,0.08635447011329234,0.09681824303697795,0.12203894439153373,SGD,0.5,False,False,0.95,0.1
