iter,M,N,repetition,loss,med_percentage_error,intercept,slope,abs_perc_dev_bias,abs_perc_dev_weight,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,min_intercept,max_intercept,std_intercept,P1_intercept,P5_intercept,P10_intercept,P25_intercept,P50_intercept,P75_intercept,P90_intercept,P95_intercept,P99_intercept,min_slope,max_slope,std_slope,P1_slope,P5_slope,P10_slope,P25_slope,P50_slope,P75_slope,P90_slope,P95_slope,P99_slope,min_abs_perc_dev_bias,max_abs_perc_dev_bias,std_abs_perc_dev_bias,P1_abs_perc_dev_bias,P5_abs_perc_dev_bias,P10_abs_perc_dev_bias,P25_abs_perc_dev_bias,P50_abs_perc_dev_bias,P75_abs_perc_dev_bias,P90_abs_perc_dev_bias,P95_abs_perc_dev_bias,P99_abs_perc_dev_bias,min_abs_perc_dev_weight,max_abs_perc_dev_weight,std_abs_perc_dev_weight,P1_abs_perc_dev_weight,P5_abs_perc_dev_weight,P10_abs_perc_dev_weight,P25_abs_perc_dev_weight,P50_abs_perc_dev_weight,P75_abs_perc_dev_weight,P90_abs_perc_dev_weight,P95_abs_perc_dev_weight,P99_abs_perc_dev_weight,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
0,100.0,2.0,24.019607843137255,1.8897941667572298,61.94353,2.0,2.0,323.18692,200.0,1.8430242888267432,1.9245623276791917,0.014955268791764013,1.8549862425170331,1.8695322769130698,1.872569861744944,1.8775994877018363,1.8926307190633003,1.8979203636876845,1.9064100854911832,1.9093868250142698,1.9245607172121897,61.935448,61.95205,0.003043188986529035,61.936933517456055,61.93907165527344,61.940460205078125,61.94146728515625,61.94329071044922,61.94517135620117,61.94706726074219,61.94882774353027,61.951171875,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,323.18692,323.18692,0.0,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,200.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,SGD,0.5,False,False,0.95,0.1
10,100.0,2.0,24.019607843137255,1.8225301668819,61.20991,1.6371075616163366,1.6871049427518658,246.40125,168.71049427518656,1.7751596969975294,1.8771712764866395,0.025150818121512063,1.7761125054875515,1.780012859978512,1.7862259812872463,1.807660151901298,1.823130248137078,1.8400000425247398,1.8522302896092186,1.8686631639395574,1.8764724323325193,61.088177,61.299347,0.04803374173135048,61.104597091674805,61.135353088378906,61.155128479003906,61.179147720336914,61.20440673828125,61.257930755615234,61.26481628417969,61.28041458129883,61.295061111450195,1.5952377319335938,1.6659306287765503,0.01633791016711511,1.6012400388717651,1.6112358570098877,1.6163086891174316,1.626370370388031,1.6388603448867798,1.648591697216034,1.6598700284957886,1.6631147861480713,1.6649832129478455,1.6566429138183594,1.707896113395691,0.011611259211064848,1.6624137163162231,1.669262170791626,1.6708052158355713,1.679633915424347,1.6863359212875366,1.6947683691978455,1.7029938697814941,1.705024003982544,1.7076911926269531,237.54187,252.50003,3.456996226792026,238.81192016601562,240.92697143554688,242.00033569335938,244.12934112548828,246.7721405029297,248.8312225341797,251.2176513671875,251.90421295166016,252.299560546875,165.66429138183594,170.7896113395691,1.1611259211064884,166.24137163162231,166.9262170791626,167.08052158355713,167.9633915424347,168.63359212875366,169.47683691978455,170.2993869781494,170.5024003982544,170.7691192626953,SGD,0.5,False,False,0.95,0.1
20,100.0,2.0,24.019607843137255,1.5493199924236318,52.298416,1.0876844537024404,0.9828965278232799,130.14691,98.28965278232799,1.4524659333690606,1.6250016139095802,0.04522554588843892,1.4526051991272233,1.4633075783830791,1.4991738905563878,1.5229940689053039,1.557198188893568,1.5785703225975978,1.6043619392080362,1.6202152634979896,1.6244064871717554,48.40206,55.157135,1.32330511520341,48.83883285522461,49.791072845458984,50.7050895690918,51.64743232727051,52.42155456542969,53.02667808532715,53.90320587158203,54.122175216674805,54.87561798095703,1.0189958810806274,1.1602733135223389,0.027553921924417676,1.0309495329856873,1.0477765798568726,1.0514614582061768,1.0715351104736328,1.084544062614441,1.1016016006469727,1.127516269683838,1.1320666670799255,1.1487517952919006,0.8734011650085449,1.0904220342636108,0.042581125596467276,0.8819427788257599,0.9118742048740387,0.9364641308784485,0.9599947333335876,0.9839814305305481,1.0076401233673096,1.032223105430603,1.0446580648422241,1.0813546776771545,115.61286,145.50626,5.830230419364794,118.14218139648438,121.70267868041992,122.48236846923828,126.72982025146484,129.48243713378906,133.09169006347656,138.5750732421875,139.53790283203125,143.06837463378906,87.34011650085449,109.04220342636108,4.258112559646722,88.19427788257599,91.18742048740387,93.64641308784485,95.99947333335876,98.39814305305481,100.76401233673096,103.2223105430603,104.46580648422241,108.13546776771545,SGD,0.5,False,False,0.95,0.1
30,100.0,2.0,24.019607843137255,0.056583831591880206,2.8030345,0.6456316101784799,-0.047481785583145475,36.611427,4.748178558314548,0.04747463929228001,0.06593655924555333,0.004048127031546197,0.04917408943673001,0.0509892942367132,0.05166501822785304,0.05341480505534418,0.05613741676292649,0.0595319303416864,0.0618001169886695,0.06350755600510632,0.06494451657659772,2.2219944,3.3576832,0.20685835817615322,2.323335886001587,2.4655978679656982,2.592597246170044,2.6910622119903564,2.8052546977996826,2.9400020837783813,3.01090145111084,3.0984113216400146,3.2898820638656616,0.6225093007087708,0.6657196283340454,0.009926151388650164,0.6248067915439606,0.6292818188667297,0.6307802796363831,0.6385541558265686,0.6467689871788025,0.6521057486534119,0.6588080525398254,0.6599828004837036,0.6631752848625183,-0.054239291697740555,-0.03955947607755661,0.0034332911611034862,-0.05410711281001568,-0.052942439913749695,-0.052047956734895706,-0.0497294906526804,-0.047297775745391846,-0.04468235373497009,-0.0435359925031662,-0.04260806739330292,-0.040484847500920296,31.718899,40.861923,2.100308848705095,32.20503234863281,33.151920318603516,33.4689826965332,35.11388397216797,36.852088928222656,37.981313705444336,39.399478912353516,39.648048400878906,40.32355499267578,3.955947607755661,5.4239291697740555,0.3433291161103485,4.04848475009203,4.260806739330292,4.35359925031662,4.468235373497009,4.729777574539185,4.97294906526804,5.204795673489571,5.2942439913749695,5.410711281001568,SGD,0.5,False,False,0.95,0.1
40,100.0,2.0,24.019607843137255,0.04672044117469837,2.3026643,0.6141615065873838,-0.039114268971424476,29.95256,3.9114268971424475,0.03909851142820058,0.05635282552269663,0.0033634030912219103,0.03946715237884422,0.040766868679862095,0.04301941523488237,0.044484897338930594,0.0469048673129256,0.04898868640850078,0.05022383771804607,0.05164310459425489,0.05402109230854461,1.8421249,2.7342784,0.19141323643929187,1.9539568424224854,2.0817283391952515,2.103332042694092,2.1521159410476685,2.290750503540039,2.4034180641174316,2.5932483673095703,2.641737222671509,2.7054059505462646,0.5968078374862671,0.6304692029953003,0.008195567546023103,0.597165048122406,0.6001119613647461,0.6033885478973389,0.6080859005451202,0.6151226162910461,0.6190857291221619,0.624825119972229,0.6264222264289856,0.6291907727718353,-0.0449008084833622,-0.0326748788356781,0.002522882291772126,-0.044222064316272736,-0.04261004365980625,-0.04213405027985573,-0.04079170152544975,-0.03927294909954071,-0.03741982392966747,-0.03599632903933525,-0.03543837554752827,-0.0335847232490778,26.280636,33.40316,1.7341287563962777,26.356220245361328,26.979766845703125,27.673070907592773,28.667000770568848,30.15592384338379,30.994492530822754,32.20891189575195,32.54684829711914,33.13265419006348,3.26748788356781,4.49008084833622,0.25228822917721266,3.3584723249077797,3.5438375547528267,3.599632903933525,3.7419823929667473,3.927294909954071,4.079170152544975,4.213405027985573,4.261004365980625,4.422206431627274,SGD,0.5,False,False,0.95,0.1
50,100.0,2.0,24.019607843137255,0.03703482053064546,1.8844882,0.5883011280321607,-0.0316534491949806,24.480673,3.16534491949806,0.03136462743022139,0.04500771179115114,0.0029588063685074837,0.0317315797532696,0.03266182737955372,0.03287448293833185,0.03521161601741451,0.03659276661429062,0.039301116821651626,0.04041062345552724,0.04177641401043055,0.04383284865168449,1.5675222,2.2166266,0.14583951823335317,1.6081287264823914,1.670241892337799,1.6953926086425781,1.787973940372467,1.8768689632415771,1.9871644377708435,2.081388473510742,2.101399064064026,2.1974138021469116,0.5729395151138306,0.6012740731239319,0.006727932350865499,0.5737315118312836,0.5771059393882751,0.5799497365951538,0.583488255739212,0.5890372395515442,0.5922859907150269,0.5963797569274902,0.598805695772171,0.6008373498916626,-0.036152854561805725,-0.026691999286413193,0.002026899742815784,-0.036151399835944176,-0.03514651581645012,-0.034179896116256714,-0.032757580280303955,-0.031754568219184875,-0.03031508717685938,-0.029355471953749657,-0.028682174161076546,-0.027410379610955715,21.230255,27.225664,1.4235866315018906,21.397836685180664,22.111844062805176,22.713573455810547,23.462300300598145,24.636428833007812,25.323843955993652,26.1900577545166,26.703371047973633,27.13325595855713,2.6691999286413193,3.6152854561805725,0.2026899742815784,2.7410379610955715,2.8682174161076546,2.9355471953749657,3.031508717685938,3.1754568219184875,3.2757580280303955,3.4179896116256714,3.514651581645012,3.6151399835944176,SGD,0.5,False,False,0.95,0.1
60,100.0,2.0,24.019607843137255,0.03048087999583908,1.5403491,0.5673444867134094,-0.026127013980465776,20.046385,2.612701398046578,0.025753888870064443,0.03564240011611511,0.0022165137960047155,0.025866856285089355,0.02691107944800167,0.027101875330724168,0.029306965947000455,0.03081825997857378,0.032075386510868054,0.033114270570566866,0.03364551729131112,0.03513150437484615,1.3202437,1.7849505,0.12737784938249644,1.321449637413025,1.3290844559669495,1.3579566478729248,1.4739047288894653,1.5341086387634277,1.6266379356384277,1.7156791687011719,1.7305662631988525,1.76411634683609,0.5545909404754639,0.5779675245285034,0.0054243413017817065,0.5556730628013611,0.5582103729248047,0.5606144666671753,0.5635157525539398,0.567905604839325,0.5707809329032898,0.5743386149406433,0.5751823782920837,0.5775042474269867,-0.03053155168890953,-0.022090904414653778,0.0018006823843242765,-0.029640921391546726,-0.028343060053884983,-0.028218166902661324,-0.027534250169992447,-0.026471899822354317,-0.024912851862609386,-0.02398121915757656,-0.022973965853452682,-0.022116808220744133,17.347816,22.29415,1.147755216100287,17.576786994934082,18.113664627075195,18.622356414794922,19.236248016357422,20.16511344909668,20.773513793945312,21.526296615600586,21.70483112335205,22.196123123168945,2.209090441465378,3.053155168890953,0.18006823843242767,2.2116808220744133,2.2973965853452682,2.398121915757656,2.4912851862609386,2.6471899822354317,2.7534250169992447,2.8218166902661324,2.8343060053884983,2.9640921391546726,SGD,0.5,False,False,0.95,0.1
70,100.0,2.0,24.019607843137255,0.025012366573747103,1.2774252,0.5503662661010144,-0.021218921368320782,16.453903,2.1218921368320784,0.020684195441976142,0.03048360459421286,0.002070949828845191,0.020729630448048424,0.02230790851863308,0.022838352636017512,0.023615423507817163,0.024698731664373214,0.026106774935803656,0.02856764510651804,0.028716815465993976,0.02962507420071172,1.1056799,1.5374925,0.09675507076542382,1.1095596551895142,1.138028621673584,1.1644819974899292,1.2034767270088196,1.2753181457519531,1.346071481704712,1.3781301975250244,1.4652501344680786,1.511034369468689,0.5394287109375,0.5598718523979187,0.004630470269910922,0.5406753718852997,0.5425366461277008,0.5449863076210022,0.5468069911003113,0.5509782433509827,0.55335533618927,0.5559731721878052,0.5578469932079315,0.5589362978935242,-0.024078190326690674,-0.017932647839188576,0.0013686584764083193,-0.02384342160075903,-0.023353331722319126,-0.022889945656061172,-0.022151672281324863,-0.021308550611138344,-0.020327367819845676,-0.019690576940774918,-0.01882107276469469,-0.018095054663717747,14.139588,18.465223,0.9797772499391185,14.403373718261719,14.797207832336426,15.315540313720703,15.70078420639038,16.583393096923828,17.086371421813965,17.640287399291992,18.03677749633789,18.267266273498535,1.7932647839188576,2.4078190326690674,0.13686584764083198,1.8095054663717747,1.882107276469469,1.9690576940774918,2.0327367819845676,2.1308550611138344,2.2151672281324863,2.2889945656061172,2.3353331722319126,2.384342160075903,SGD,0.5,False,False,0.95,0.1
80,100.0,2.0,24.019607843137255,0.020670946614339124,1.0553596,0.5365266122070014,-0.01745411099902555,13.525523,1.7454110999025552,0.017640716820637118,0.02289387695709875,0.0013302652343599752,0.017895615405315486,0.018299320818177242,0.018934229031003065,0.019807289084529382,0.020692747873503656,0.02169900698992277,0.02231310834108762,0.02266837294737007,0.022829795050351133,0.88668394,1.2308125,0.08505795906089546,0.8874108195304871,0.9213881492614746,0.9455381631851196,0.9920777678489685,1.0679852962493896,1.1200664043426514,1.1648973226547241,1.1761640906333923,1.2196968793869019,0.5272660851478577,0.5448488593101501,0.003797326714533618,0.5285458266735077,0.5303698778152466,0.531895101070404,0.5337672531604767,0.536823570728302,0.5389541685581207,0.5418633818626404,0.5424000322818756,0.5437717735767365,-0.01935661770403385,-0.015596823766827583,0.0010132046070761415,-0.019351274706423283,-0.019139026291668415,-0.01865343749523163,-0.018246402963995934,-0.017470432445406914,-0.01666844729334116,-0.01612061820924282,-0.015868945978581905,-0.015662577003240585,11.566056,15.286456,0.8034895644061192,11.836841106414795,12.222798347473145,12.545526504516602,12.941660404205322,13.588358879089355,14.039178371429443,14.654749870300293,14.768301010131836,15.058551788330078,1.5596823766827583,1.9356617704033852,0.10132046070761415,1.5662577003240585,1.5868945978581905,1.612061820924282,1.666844729334116,1.7470432445406914,1.8246402963995934,1.8653437495231628,1.9139026291668415,1.9351274706423283,SGD,0.5,False,False,0.95,0.1
90,100.0,2.0,24.019607843137255,0.017326583298238857,0.868869,0.5251852215505114,-0.014111107452681251,11.125759,1.411110745268125,0.01410720591328311,0.020768110913081513,0.001441456974101327,0.014341914026600323,0.014840089715092243,0.015573326735907797,0.016661208443160547,0.017434904316569386,0.018097625434547314,0.019214148834423017,0.020048055660674614,0.02051904061511934,0.7375258,0.9764637,0.06251222102994197,0.742526650428772,0.7500811517238617,0.7751729488372803,0.8301283717155457,0.8684313893318176,0.9220628142356873,0.943045973777771,0.9579445421695709,0.9750713109970093,0.5178995728492737,0.5316144824028015,0.0031807297277667936,0.5185443460941315,0.5201576054096222,0.5211029648780823,0.522885799407959,0.5253350138664246,0.5272974967956543,0.529735267162323,0.5304215550422668,0.5312239527702332,-0.016094570979475975,-0.011690563522279263,0.0009967745821664034,-0.016045196913182735,-0.015812545083463192,-0.01546424999833107,-0.014812535140663385,-0.01390791591256857,-0.013463678304105997,-0.013026939705014229,-0.01268881419673562,-0.011854880023747683,9.584164,12.486149,0.6730216446867523,9.720593452453613,10.061948299407959,10.261980056762695,10.639216423034668,11.157454490661621,11.572702884674072,12.088519096374512,12.233733177185059,12.403515338897705,1.1690563522279263,1.6094570979475975,0.0996774582166403,1.1854880023747683,1.268881419673562,1.3026939705014229,1.3463678304105997,1.390791591256857,1.4812535140663385,1.546424999833107,1.5812545083463192,1.6045196913182735,SGD,0.5,False,False,0.95,0.1
