M,N,repetition,iter,loss,med_percentage_error,intercept,slope,abs_perc_dev_bias,abs_perc_dev_weight
100,2,0,0,1.8918388190336826,61.945107,2.0,2.0,323.18692,200.0
100,2,0,10,1.8076952686067047,61.146103,1.622826099395752,1.6750283241271973,243.3794,167.50283241271973
100,2,0,20,1.4614103643366987,47.446255,1.0054033994674683,0.8490152955055237,112.736786,84.90152955055237
100,2,0,30,0.0732417297348976,4.1880617,0.5882787704467773,-0.00194012641441077,24.475943,0.194012641441077
100,2,0,40,0.019044198247148172,2.8771124,0.5207780599594116,0.004097630735486746,10.193233,0.4097630735486746
100,2,0,50,0.014343818694318469,1.1745765,0.4954652190208435,0.005207379348576069,4.837201,0.5207379348576069
100,2,0,60,0.012738413729763984,1.1692283,0.48436182737350464,0.006426243111491203,2.487796,0.6426243111491203
100,2,0,70,0.01856021971169869,1.2466745,0.4800449311733246,0.009199148043990135,1.574369,0.9199148043990135
100,2,0,80,0.01438381974223932,1.0538422,0.4783903956413269,0.008529861457645893,1.2242801,0.8529861457645893
100,2,0,90,0.01027809919246304,1.1292588,0.47332286834716797,0.017361288890242577,0.1520245,1.7361288890242577
100,2,0,100,0.005117046699720791,0.3136415,0.4716171622276306,0.005776513833552599,0.2088918,0.5776513833552599
100,2,0,110,0.009275249900566666,0.07968439,0.4747902452945709,0.0030921397265046835,0.46251184,0.30921397265046835
100,2,0,120,0.017746817092241404,0.91008854,0.4696449637413025,0.018886854872107506,0.6261961,1.8886854872107506
100,2,0,130,0.009559645808788179,0.71013844,0.4695528447628021,-0.001674438826739788,0.6456879,0.1674438826739788
100,2,0,140,0.0034864409172437787,0.63016236,0.4729967415332794,0.007183751557022333,0.08301818,0.7183751557022333
100,2,0,150,0.08075511679366869,6.3005295,0.44355082511901855,-0.0483468696475029,6.1475453,4.83468696475029
100,2,0,160,0.1391701878729892,11.641589,0.406920462846756,-0.08720352500677109,13.898291,8.720352500677109
100,2,0,170,0.1489542011597058,12.449976,0.3833589255809784,-0.10254116356372833,18.883757,10.254116356372833
100,2,0,180,0.2017748231908548,23.009129,0.3451845347881317,-0.2641993761062622,26.96121,26.41993761062622
100,2,0,190,0.08265846452288372,7.4882107,0.36074721813201904,-0.023411905393004417,23.668247,2.3411905393004417
100,2,0,200,0.025822118315115314,1.2319349,0.40521156787872314,0.028966115787625313,14.259881,2.8966115787625313
100,2,0,210,0.06003570508163089,0.51702213,0.43454253673553467,0.025978034362196922,8.05364,2.5978034362196922
