M,N,var_loss,std_loss,mean_loss,var_gradient_loss,std_gradient_loss,mean_gradient_loss,nb_rep,min_var_loss,max_var_loss,std_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,min_std_loss,max_std_loss,std_std_loss,P10_std_loss,P25_std_loss,P50_std_loss,P75_std_loss,P90_std_loss,min_mean_loss,max_mean_loss,std_mean_loss,P10_mean_loss,P25_mean_loss,P50_mean_loss,P75_mean_loss,P90_mean_loss,min_std_gradient_loss,max_std_gradient_loss,std_std_gradient_loss,P10_std_gradient_loss,P25_std_gradient_loss,P50_std_gradient_loss,P75_std_gradient_loss,P90_std_gradient_loss,min_var_gradient_loss,max_var_gradient_loss,std_var_gradient_loss,P10_var_gradient_loss,P25_var_gradient_loss,P50_var_gradient_loss,P75_var_gradient_loss,P90_var_gradient_loss,min_mean_gradient_loss,max_mean_gradient_loss,std_mean_gradient_loss,P10_mean_gradient_loss,P25_mean_gradient_loss,P50_mean_gradient_loss,P75_mean_gradient_loss,P90_mean_gradient_loss,optimizer,sigma_e,Sobol,user_scheduler,lr,log10_variance_loss,log10_variance_gradient_loss,log_std_loss,log_std_gradient_loss
2.0,100.0,0.66009384,0.8124616,2.3658743,0.1665526,0.40810856,1.6811036,2.0,0.6520871,0.7437234,0.03886554726269363,0.6531025409698487,0.6546257138252258,0.6600938439369202,0.6928243041038513,0.7233637571334839,0.8075191,0.862394,0.02328171522406497,0.8081472158432007,0.8090894222259521,0.8124616146087646,0.8323606848716736,0.8503806591033936,2.3382347,2.4228725,0.03291368808214392,2.343479585647583,2.351346969604492,2.3658742904663086,2.3839192390441895,2.407291221618652,0.38922194,0.42146704,0.012079523381698713,0.39653918147087097,0.4075150489807129,0.40810856223106384,0.4150577187538147,0.41890330910682677,0.15149371,0.17763446,0.009775185668342658,0.15732363760471343,0.16606852412223816,0.1665526032447815,0.1722729206085205,0.17548984587192534,1.6635095,1.7026128,0.015368879187658951,1.6668739080429078,1.6719205379486084,1.6811035871505737,1.6906965970993042,1.6978462934494019,SGD,0.5,False,False,0.1,-0.1803943174782172,-0.7784485748250526,-0.20768660945270007,-0.8962220560723515
4.0,50.0,0.34116176,0.58409053,2.3604531,0.088410124,0.2973384,1.655284,2.0,0.3117693,0.3679735,0.02040571008436691,0.32220475673675536,0.3378579318523407,0.3411617577075958,0.34972354769706726,0.36067352294921873,0.5583631,0.6066082,0.017533760957078325,0.5675200462341309,0.5812554955482483,0.584090530872345,0.5913742780685425,0.6005146384239197,2.308828,2.427527,0.043172179955533393,2.3227190494537355,2.343555450439453,2.3604531288146973,2.3628976345062256,2.401675224304199,0.2896362,0.31907162,0.012535269551651702,0.29127644300460814,0.2937368154525757,0.2973383963108063,0.31173011660575867,0.3161350190639496,0.08388913,0.10180669,0.007634588826824621,0.08484600186347961,0.08628131449222565,0.08841012418270111,0.09717567265033722,0.0999542847275734,1.6388215,1.6625245,0.008735881495086374,1.6442024469375611,1.6522738933563232,1.65528404712677,1.6557912826538086,1.6598311901092528,SGD,0.5,False,False,0.1,-0.46703965671725256,-1.0534979994109128,-0.5376992895510252,-1.2128844072640692
5.0,40.0,0.2755813,0.5249584,2.3807883,0.07323645,0.27062234,1.667626,2.0,0.25410986,0.28117606,0.011539265514707424,0.2575854420661926,0.26279881596565247,0.2755813002586365,0.2785555124282837,0.28012784123420714,0.5040931,0.5302604,0.01115396363521637,0.5075114846229554,0.512639045715332,0.5249583721160889,0.5277835726737976,0.5292696595191956,2.3653028,2.3911357,0.009733046085182197,2.3694584369659424,2.3756918907165527,2.3807883262634277,2.3845810890197754,2.3885138511657713,0.25695318,0.27278343,0.006317658591205038,0.2614405870437622,0.2681716978549957,0.2706223428249359,0.27081382274627686,0.2719955861568451,0.066024944,0.074410796,0.0033397368683439556,0.0683813899755478,0.07191605865955353,0.07323645055294037,0.07334013283252716,0.07398253083229064,1.6525571,1.6836184,0.011705235342701896,1.6576488018035889,1.6652863025665283,1.6676260232925415,1.6759501695632935,1.6805511236190795,SGD,0.5,False,False,0.1,-0.5597502550881248,-1.1352727121942923,-0.6444363107416771,-1.307030998934331
10.0,20.0,0.1302709,0.3609306,2.3634727,0.03397214,0.18431532,1.6609797,2.0,0.1237257,0.1549657,0.012178495357211763,0.1261724442243576,0.12984256446361542,0.13027089834213257,0.13956402242183685,0.14880502820014954,0.35174665,0.39365682,0.01629646706831984,0.3551826894283295,0.3603367507457733,0.36093059182167053,0.3735826909542084,0.3856271684169769,2.3487043,2.4071944,0.02231016229524092,2.3530295372009276,2.3595173358917236,2.3634727001190186,2.3681960105895996,2.3915950298309325,0.18088529,0.19530223,0.005906899180892478,0.18091427087783812,0.18095774948596954,0.18431532382965088,0.1858939528465271,0.1915389209985733,0.032719485,0.038142964,0.002223422084614452,0.03272997438907623,0.03274570778012276,0.03397214040160179,0.034556563943624496,0.03670840412378311,1.6547537,1.6678914,0.005557957221001308,1.6555928230285644,1.6568515300750732,1.6609797477722168,1.6654751300811768,1.6669248819351197,SGD,0.5,False,False,0.1,-0.8851525919698466,-1.468877089711642,-1.0190696055567794,-1.691107271644245
20.0,10.0,0.067741685,0.26027232,2.3715632,0.01798954,0.1341251,1.6577778,2.0,0.06481744,0.0745699,0.0038441781460507043,0.06512225866317749,0.06557948142290115,0.06774168461561203,0.06802552193403244,0.07195215076208114,0.2545927,0.2730749,0.007272770559605016,0.2551895797252655,0.2560849189758301,0.2602723240852356,0.2608170211315155,0.26817174553871154,2.3412988,2.385985,0.018815223086197024,2.345984411239624,2.353012800216675,2.371563196182251,2.3804197311401367,2.3837588310241697,0.12590346,0.13854472,0.00544466400850655,0.1273258864879608,0.12945953011512756,0.13412509858608246,0.1378825604915619,0.13827985823154448,0.01585168,0.019194638,0.0014421785872920298,0.0162149153649807,0.01675976812839508,0.017989540472626686,0.0190115999430418,0.01912142299115658,1.6526672,1.6690556,0.006379579066159974,1.6539107084274292,1.655776023864746,1.6577777862548828,1.6623226404190063,1.6663624048233032,SGD,0.5,False,False,0.1,-1.1691440074231967,-1.7449799301926041,-1.3460267957797882,-2.008982343000175
25.0,8.0,0.055988956,0.23661986,2.3789985,0.014620789,0.120916456,1.6534827,2.0,0.052316673,0.06119136,0.0032338111909949517,0.05337463468313217,0.05496157705783844,0.05598895624279976,0.05671374127268791,0.059400313347578046,0.22872838,0.24736887,0.006781099297534094,0.2310125708580017,0.23443885147571564,0.23661985993385315,0.23814646899700165,0.24367991089820862,2.3646753,2.3918858,0.009657281480090811,2.37011399269104,2.37827205657959,2.3789985179901123,2.3802106380462646,2.3872157096862794,0.11353961,0.12268792,0.0036675262270187774,0.11531097590923309,0.11796803027391434,0.1209164559841156,0.12148117274045944,0.12220522165298461,0.012891242,0.015052326,0.0008655048084899862,0.01330132782459259,0.013916456140577793,0.01462078932672739,0.014757676050066948,0.014934466034173966,1.6480376,1.6603464,0.004797484168092727,1.6499175310134888,1.6527374982833862,1.6534826755523682,1.657961130142212,1.659392285346985,SGD,0.5,False,False,0.1,-1.2518976286332126,-1.8350291806621086,-1.4413003921023066,-2.11265541826556
50.0,4.0,0.026333371,0.1622756,2.3803194,0.007009893,0.0837251,1.6556839,2.0,0.024227431,0.028317297,0.0017484004746804334,0.024722498282790183,0.0254650991410017,0.026333371177315712,0.028131509199738503,0.02824298180639744,0.15565163,0.16827744,0.00538425513569553,0.15722212791442872,0.159577876329422,0.16227559745311737,0.16772450506687164,0.1680562674999237,2.36951,2.3881187,0.007158598628211596,2.3718918323516847,2.375464677810669,2.380319356918335,2.3832526206970215,2.386172294616699,0.07796061,0.08852304,0.0037818782583677745,0.08008734583854675,0.08327744901180267,0.08372510224580765,0.08462677150964737,0.08696453124284745,0.006077857,0.007836328,0.0006285207832597637,0.006420767959207296,0.0069351340644061565,0.00700989319011569,0.007161690387874842,0.007566472887992859,1.6518238,1.6591337,0.0026564673124150526,1.652918243408203,1.6545599699020386,1.6556838750839233,1.6562691926956177,1.6579878807067872,SGD,0.5,False,False,0.1,-1.579493539299313,-2.1542885993367316,-1.8184591703370308,-2.48021643909261
100.0,2.0,0.013355748,0.11556707,2.3786464,0.0038509627,0.062056124,1.6552876,2.0,0.012670871,0.0145959575,0.000728112473916534,0.01287243515253067,0.013174781575798988,0.013355747796595097,0.013829641044139862,0.014289430901408195,0.112564966,0.12081373,0.0031164907077735693,0.11345156133174897,0.114781454205513,0.11556707322597504,0.1175994947552681,0.11952803432941436,2.3681366,2.3794935,0.005171660515725488,2.3694450855255127,2.3714077472686768,2.3786463737487793,2.3787262439727783,2.379186582565308,0.05909133,0.0640045,0.0020104421157598838,0.05951680243015289,0.06015501171350479,0.062056124210357666,0.06294503062963486,0.0635807141661644,0.0034917854,0.004096576,0.00024730361605602676,0.00354252140969038,0.003618625458329916,0.003850962733849883,0.00396207720041275,0.0040427764877676966,1.653381,1.6586006,0.002013210367102316,1.6537022829055785,1.6541842222213745,1.6552876234054565,1.6560763120651245,1.6575908660888672,SGD,0.5,False,False,0.1,-1.8743317905446826,-2.414430684067912,-2.157904197002016,-2.7797160742105875
