iter,M,N,repetition,loss,med_percentage_error,intercept,slope,abs_perc_dev_bias,abs_perc_dev_weight,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,min_intercept,max_intercept,std_intercept,P1_intercept,P5_intercept,P10_intercept,P25_intercept,P50_intercept,P75_intercept,P90_intercept,P95_intercept,P99_intercept,min_slope,max_slope,std_slope,P1_slope,P5_slope,P10_slope,P25_slope,P50_slope,P75_slope,P90_slope,P95_slope,P99_slope,min_abs_perc_dev_bias,max_abs_perc_dev_bias,std_abs_perc_dev_bias,P1_abs_perc_dev_bias,P5_abs_perc_dev_bias,P10_abs_perc_dev_bias,P25_abs_perc_dev_bias,P50_abs_perc_dev_bias,P75_abs_perc_dev_bias,P90_abs_perc_dev_bias,P95_abs_perc_dev_bias,P99_abs_perc_dev_bias,min_abs_perc_dev_weight,max_abs_perc_dev_weight,std_abs_perc_dev_weight,P1_abs_perc_dev_weight,P5_abs_perc_dev_weight,P10_abs_perc_dev_weight,P25_abs_perc_dev_weight,P50_abs_perc_dev_weight,P75_abs_perc_dev_weight,P90_abs_perc_dev_weight,P95_abs_perc_dev_weight,P99_abs_perc_dev_weight,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
0,2.0,100.0,24.019607843137255,1.8339601761025914,61.933765,2.0,2.0,323.18692,200.0,1.1712953787107452,1.998401778127797,0.1670151030702058,1.303858412272592,1.573766728684412,1.6714927735533336,1.7366758404068516,1.8831988686127938,1.959646664995432,1.9906162423460712,1.9928370497965426,1.996557087270321,61.881683,61.97263,0.023813549258301567,61.88178825378418,61.898460388183594,61.90346145629883,61.91965293884277,61.93435287475586,61.95060157775879,61.96699523925781,61.96834754943848,61.97116661071777,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,323.18692,323.18692,0.0,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,323.1869201660156,200.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,SGD,1.5,False,False,0.95,0.1
10,2.0,100.0,24.019607843137255,1.8081962533037363,61.074635,1.6006824643004174,1.6673966505948234,238.69395,166.73966505948235,1.14065792088488,1.995790462259098,0.18691461203109938,1.2670937933700992,1.5259116996705866,1.6008617077440408,1.675145456274143,1.8652309877055304,1.960140994593787,1.989617099442146,1.994607719368086,1.9954914968711261,60.35898,61.649902,0.3400363353879161,60.391357421875,60.46222496032715,60.58330535888672,60.85355758666992,61.152076721191406,61.31295585632324,61.461238861083984,61.56597900390625,61.63123321533203,1.4089555740356445,1.8320157527923584,0.11137077551543036,1.4133673906326294,1.4247530102729797,1.4550694227218628,1.5137627124786377,1.6036492586135864,1.6706265211105347,1.735496163368225,1.7971711158752441,1.8314650654792786,1.5232751369476318,1.814820408821106,0.07594247714800755,1.5259243249893188,1.5482264161109924,1.5778595209121704,1.6226393580436707,1.6609147787094116,1.7210012674331665,1.7710342407226562,1.7950321435928345,1.8126693367958069,198.1258,287.64255,23.56532876884072,199.0593032836914,201.46842193603516,207.88316345214844,220.30229949951172,239.32171630859375,253.49364471435547,267.2196350097656,280.2696533203125,287.5260314941406,152.32751369476318,181.4820408821106,7.594247714800752,152.59243249893188,154.82264161109924,157.78595209121704,162.26393580436707,166.09147787094116,172.10012674331665,177.10342407226562,179.50321435928345,181.2669336795807,SGD,1.5,False,False,0.95,0.1
20,2.0,100.0,24.019607843137255,1.2416231469677463,41.907417,0.9912141468010697,0.8068600099752931,109.734436,81.01880490487697,0.11519407521330745,1.9413889955179862,0.4960096176680516,0.1257617288729807,0.19011564591715802,0.45217109442149545,1.0534348958461326,1.2655586413659474,1.571008163859874,1.8336763783493415,1.9304205537064698,1.9369313825631282,2.3446476,59.180573,16.385820388044966,2.9710992574691772,6.021706819534302,19.68045425415039,33.603013038635254,47.26555252075195,53.576913833618164,57.34223175048828,58.832353591918945,59.17747497558594,0.593065619468689,1.3679395914077759,0.20281330304224662,0.5983785390853882,0.6788942813873291,0.6995951533317566,0.8534385859966278,0.9962807893753052,1.1238735914230347,1.2600079774856567,1.3450657725334167,1.3635233044624329,-0.055753741413354874,1.3258254528045654,0.3575563953262809,-0.042432498186826706,0.0538523867726326,0.22277109324932098,0.6410808563232422,0.8776646852493286,1.0286895036697388,1.2221993207931519,1.290202558040619,1.322423279285431,25.48881,189.44707,42.91396900062043,26.61298656463623,43.64959144592285,48.02975845336914,80.58202743530273,110.80650329589844,137.80430603027344,166.6094512939453,184.60712432861328,188.51261138916016,2.911125496029854,132.58254528045654,34.97961473946213,4.018811136484146,5.609677359461784,22.2771093249321,64.10808563232422,87.76646852493286,102.86895036697388,122.21993207931519,129.0202558040619,132.2423279285431,SGD,1.5,False,False,0.95,0.1
30,2.0,100.0,24.019607843137255,0.08533016751425461,4.506559,0.5646675597218906,-0.04236001341361735,20.847328,5.005850714937254,0.006190111556745935,0.2750977927503156,0.059274653530405494,0.007188876044451481,0.009935337692405632,0.023721848843381958,0.04271024763666213,0.08126082692085324,0.10837478145732647,0.14697866966137393,0.201675692943183,0.261147536698601,0.19042018,15.018587,3.139458106656541,0.5705223232507706,0.9715558290481567,1.2934883832931519,2.4889031648635864,3.8655691146850586,5.291897773742676,9.359773635864258,10.857742309570312,13.377354621887207,0.414469838142395,0.7568389177322388,0.07506493878898543,0.414469838142395,0.4513186812400818,0.4752427637577057,0.5160520672798157,0.5564630627632141,0.6052259206771851,0.6676899194717407,0.6927089691162109,0.7291282117366791,-0.23943832516670227,0.023513684049248695,0.06753720345287989,-0.22851667553186417,-0.1855827048420906,-0.15374413132667542,-0.0757594108581543,-0.013077504001557827,0.006106931250542402,0.012725511565804482,0.020143726840615273,0.023513684049248695,0.5582618,60.142166,14.001168494377222,0.908208817243576,2.2990171909332275,4.539180755615234,10.395648002624512,17.743946075439453,28.061848640441895,41.2788200378418,46.57268714904785,54.27876281738281,0.08530043414793909,23.943832516670227,6.193190438361567,0.10502558143343776,0.17193560488522053,0.416440749540925,0.8759867865592241,2.0318539813160896,7.57594108581543,15.374413132667542,18.55827048420906,22.851667553186417,SGD,1.5,False,False,0.95,0.1
40,2.0,100.0,24.019607843137255,0.036498382628163545,3.1497042,0.5023306608200073,-0.02230152461918039,8.314481,3.2937860990190813,0.0007281628159910833,0.17688607467649686,0.035236269633899364,0.0009102549488383084,0.004295807205552397,0.006741773252933024,0.015250029459415271,0.02726400830673222,0.04365760840755689,0.06830933987667068,0.12191006106276991,0.15278684502463413,0.092965834,11.918833,3.172614269677076,0.11388031765818596,0.435501366853714,0.6718353033065796,1.343490481376648,1.7898145914077759,3.319929838180542,8.576749801635742,10.651877880096436,11.852070331573486,0.39331868290901184,0.5953533053398132,0.03713234583524539,0.41291727125644684,0.440250039100647,0.45652174949645996,0.48401616513729095,0.5070987343788147,0.5208860039710999,0.5413169860839844,0.5655043423175812,0.5864826142787933,-0.19358517229557037,0.025803813710808754,0.05602039770890461,-0.1922980174422264,-0.14056504145264626,-0.10739858448505402,-0.01566143799573183,0.003639472182840109,0.0077069466933608055,0.01342792995274067,0.021717188879847527,0.024851099587976933,0.27845302,25.972866,5.618944408706726,0.36687541007995605,0.9567679762840271,1.6761727333068848,5.119939088821411,7.5375213623046875,10.631573677062988,16.118593215942383,19.657021522521973,24.09588623046875,0.0021248219127301127,19.358517229557037,5.038838536279205,0.04007161369372625,0.1651354250498116,0.21625913213938475,0.49341258127242327,0.8455858565866947,2.4851099587976933,10.739858448505402,14.056504145264626,19.22980174422264,SGD,1.5,False,False,0.95,0.1
50,2.0,100.0,24.019607843137255,0.015861750968475297,1.756881,0.4788508789212096,-0.006661866324743731,4.44838,1.5344916332704837,0.0005101267344803807,0.08806789058958071,0.019088140426229964,0.000658035325865377,0.002389767140748278,0.0025689657547574053,0.004492104464644543,0.009035941301784015,0.020222898631479386,0.035101768876807764,0.05275534801115833,0.08746336479483971,0.120875396,10.271534,2.161095319819896,0.12185004353523254,0.35017208755016327,0.4332333207130432,0.7221868634223938,1.0158179998397827,1.5835084915161133,3.521073818206787,6.3719642162323,10.086803436279297,0.3806885778903961,0.5304943323135376,0.025792990163665163,0.40055884420871735,0.42518822848796844,0.44226300716400146,0.47128699719905853,0.4863834083080292,0.49440231919288635,0.4977821409702301,0.5024732351303101,0.5168060064315796,-0.15047134459018707,0.02360595390200615,0.02969567339680385,-0.1128426268696785,-0.06740853749215603,-0.03045208752155304,-0.0012555894209071994,0.00407496839761734,0.0058496103156358,0.008464409038424492,0.010690880939364433,0.02259285654872656,0.24299449,19.448786,3.373978395641144,0.27875253558158875,0.9759822487831116,1.677024006843567,2.444149136543274,3.863375663757324,5.166224718093872,7.767847061157227,11.025111198425293,15.848958969116211,0.0619950529653579,15.047134459018707,2.620925989558094,0.07876607414800674,0.12828336330130696,0.22369222715497017,0.4073485964909196,0.5758778657764196,1.2199750170111656,3.045208752155304,6.740853749215603,11.28426268696785,SGD,1.5,False,False,0.95,0.1
60,2.0,100.0,24.019607843137255,0.008189404816054674,1.1109052,0.47157609696481745,-0.000942661813015173,3.2487113,0.8010000979708161,0.00047132467737292323,0.10539049318219107,0.01561873145007159,0.00047150228205758687,0.0008844906147801436,0.0010185040224597187,0.002201742096863222,0.0038868380568619016,0.008464410628033568,0.01607558689285901,0.026328682087443007,0.07123546962115523,0.124882735,7.756133,1.4097293641552888,0.13921981677412987,0.1839161291718483,0.23455753922462463,0.5256592631340027,0.6720247268676758,0.9483733177185059,2.287433624267578,3.6795618534088135,6.810293197631836,0.38322874903678894,0.4889284372329712,0.023512465044361847,0.3877090960741043,0.4212062954902649,0.4440002739429474,0.47279468178749084,0.4812089204788208,0.4841931015253067,0.48598435521125793,0.4871176779270172,0.4882948249578476,-0.090617336332798,0.017216011881828308,0.01628379808096876,-0.07035950943827629,-0.022266345098614693,-0.011923915706574917,0.0014164239400997758,0.0036433471832424402,0.005351586267352104,0.005876119248569012,0.00617272756062448,0.01239089178852737,0.034127947,18.911303,3.746270204972218,0.07439160533249378,0.2621268332004547,0.6606771349906921,1.4727545380592346,2.1992406845092773,2.9823769330978394,6.052444934844971,10.875501155853271,17.963290214538574,0.014845434634480625,9.0617336332798,1.4164220608721438,0.029665967304026708,0.10887531680054963,0.17739683389663696,0.30800473177805543,0.42939353734254837,0.5863461177796125,1.3905095867812634,2.2266345098614693,7.035950943827629,SGD,1.5,False,False,0.95,0.1
70,2.0,100.0,24.019607843137255,0.006095971610446125,1.04668,0.4690295241627039,-0.0013301133066324481,2.8554451,0.672066183281405,5.0143164647408545e-05,0.039729351013351344,0.008701810726436377,0.00013634695711919604,0.00022941165668921167,0.0005673175725795819,0.001571248862593964,0.002869762107075111,0.005186447533003153,0.017200143827492225,0.02643130412211827,0.03554924483040877,0.046294108,6.5102377,1.4655072541744916,0.04629410803318024,0.07719147019088268,0.31762534379959106,0.39644528925418854,0.570274829864502,0.6491627991199493,2.628786563873291,4.628545641899109,6.3214826583862305,0.38160452246665955,0.4833666980266571,0.022582735578774975,0.39035840332508087,0.41983212530612946,0.437771201133728,0.47342023253440857,0.47829458117485046,0.48027123510837555,0.4822065234184265,0.4823184013366699,0.4829661101102829,-0.05770755559206009,0.011117995716631413,0.012451846904026578,-0.04968391917645931,-0.025010806508362293,-0.015736740082502365,0.0010652886994648725,0.002807985059916973,0.00369456282351166,0.005080379080027342,0.005524623906239867,0.008390558417886496,0.121673815,19.254978,3.885832084325831,0.1216738149523735,0.1828007996082306,0.46944212913513184,1.1107094883918762,1.6034332513809204,2.055420398712158,7.370475769042969,11.166266918182373,17.402713775634766,0.025722134159877896,5.770755559206009,1.0525323528400552,0.026638923736754805,0.029817082395311445,0.154963624663651,0.2603391301818192,0.3196557518094778,0.5264356732368469,1.5736740082502365,2.5010806508362293,4.968391917645931,SGD,1.5,False,False,0.95,0.1
80,2.0,100.0,24.019607843137255,0.005472646977846563,0.82458967,0.46783659271165434,-2.5464932881660903e-06,2.6904998,0.47247620121411543,0.00013323157472394908,0.03126533325841775,0.007721422122611619,0.00018694917697134651,0.0005732350356211037,0.001192663866634515,0.0017113640845666908,0.0023949242041487956,0.0038872781102102663,0.020234220140096532,0.02574636893964738,0.029024620347610906,0.019828895,5.6277037,1.3003717307184237,0.01982889510691166,0.07363257557153702,0.15291835367679596,0.27875594794750214,0.3902573585510254,0.5004607141017914,2.620781660079956,4.201342344284058,5.436403274536133,0.39433184266090393,0.48164305090904236,0.02257312120494049,0.3985894173383713,0.4107794463634491,0.4294270873069763,0.4738479256629944,0.4774058163166046,0.4783918559551239,0.4793795049190521,0.47975218296051025,0.481005534529686,-0.03388800844550133,0.01439570914953947,0.007927307511067388,-0.0275764474645257,-0.018222100101411343,-0.009072650223970413,0.0008814879402052611,0.0020729091484099627,0.0029246860649436712,0.0035712344106286764,0.005213180324062705,0.012054944410920143,0.12845905,16.56196,4.058056045050021,0.14002421498298645,0.2401978000998497,0.5697134137153625,0.9696605503559113,1.1503803730010986,1.4700587391853333,9.136035919189453,13.0817551612854,15.66108512878418,0.015379335673060268,3.3888008445501328,0.6330273880058152,0.01822236954467371,0.04646363522624597,0.07680630660615861,0.17331289709545672,0.26161628775298595,0.3454829682596028,1.2409885413944721,1.8222100101411343,2.75764474645257,SGD,1.5,False,False,0.95,0.1
90,2.0,100.0,24.019607843137255,0.005302605634339725,0.78480834,0.4680153821028915,-0.001381755287309038,2.4241881,0.5304345882869516,8.376453402879346e-05,0.05470532314190236,0.009231657200988962,0.00028612935971519745,0.0008233670791494747,0.0011010839062793741,0.001563421153534952,0.002570341683594337,0.003493221147035741,0.012152454441931184,0.025208860565605055,0.04065432605281355,0.007596434,6.2967973,1.3221826984962963,0.023336818907409906,0.039237674325704575,0.11497066915035248,0.2263399288058281,0.3436611294746399,0.4529158025979996,2.105452537536621,3.8063743114471436,5.644715070724487,0.3910886347293854,0.4796501398086548,0.021427491669153257,0.3980087786912918,0.4132988154888153,0.43789127469062805,0.4737195819616318,0.4765726923942566,0.4776524603366852,0.4786399006843567,0.4790298193693161,0.4794461280107498,-0.03776922449469566,0.01838994026184082,0.010238759197140459,-0.036018773913383484,-0.026216532103717327,-0.014048777520656586,0.0008563826268073171,0.001680886372923851,0.002512172097340226,0.0032391478307545185,0.003793738433159888,0.011828267714008689,0.030338055,17.248201,3.940036857572345,0.127150553278625,0.22577917575836182,0.39234524965286255,0.7637988030910492,1.019934892654419,1.29863703250885,7.345069408416748,12.548672676086426,15.783944129943848,0.0027640844564302824,3.7769224494695663,0.8836334962782809,0.015503727172472281,0.02917111705755815,0.08011925383470953,0.13286509201861918,0.20997405517846346,0.31932496931403875,1.838994026184082,2.6216532103717327,3.6018773913383484,SGD,1.5,False,False,0.95,0.1
