iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.47586767986416817,-1.0,-1.0,0.6767326012577937,2.0,1.1499756231130626e-06,0.005893544589998783,0.18710219860076904,1.5681588649749756,0.20282768825828937,0.2195160634815693,0.2732053607702255,0.34832290560007095,0.43820223212242126,0.5627207458019257,0.6683323979377747,0.8292899072170258,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4325531165079834,1.2522615002366622,0.1344673977948763,0.46852180232164103,0.5226650578287715,0.5901885336488282,0.6619653988560861,0.7501460053542683,0.8175157831740456,0.9106529122226593,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.003791597999224905,0.01127917499979958,0.0014224090466730345,0.004347173751375522,0.004596030100947246,0.004856420750911639,0.00553900599879853,0.006603230498512858,0.007591717300601886,0.009108677548829292
1,49.5,0.06957266143581364,-1.0,-1.0,0.2395991723415508,2.08,1.1499756231130626e-06,0.018515818750092877,0.0007769530056975782,0.4314286708831787,0.06554431643873149,0.0046931848512031145,0.010532812960445882,0.02665205718949437,0.05357926897704601,0.09619606472551823,0.12065252885222448,0.15165480747818946,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.027873876761182293,0.6568323004262037,0.11085024044686953,0.06834622898180354,0.10260138828391217,0.16322762851878483,0.2314434907239844,0.3101505200303066,0.3472962823758053,0.38942684840605957,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.012509795997175388,0.029292216000612825,0.003100114287548926,0.01540907560265623,0.016041577799114748,0.016893892000553024,0.017768054000043776,0.01897764199929952,0.02237108840090514,0.02436247685182024
2,49.5,0.02944524179736618,-1.0,-1.0,0.15663414675837145,2.08,1.1499756231130626e-06,0.022217182769927603,0.0008980761049315333,0.10380078852176666,0.02442092166648467,0.0034779253182932734,0.005003854213282466,0.010704295244067907,0.023211569525301456,0.041606987826526165,0.07153448835015297,0.07703397497534752,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.029967917927869687,0.3221812975977449,0.0704314687088663,0.05887861203479403,0.0707317936418846,0.10345594994154023,0.15234447550684418,0.20397612259296066,0.2674593209202961,0.2775498331528197,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.015464658998098457,0.033310143000562675,0.003520293699166152,0.018441977600741667,0.019311907298470033,0.020265610500246112,0.021493295998880058,0.0232676072510003,0.026639179900666932,0.030590469448179645
3,49.5,0.017102395691326818,-1.0,-1.0,0.11835614609491199,2.08,1.1499756231130626e-06,0.02567726379002124,0.0007129576988518238,0.07373955845832825,0.01591426336972223,0.0016220229503232987,0.0031658366089686754,0.006135712843388319,0.011379962787032127,0.022550280205905437,0.036776006966829304,0.05217090900987386,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.026701267738664092,0.2715502871630377,0.05590593084750426,0.04026986170289367,0.05623787703512449,0.0783300417002738,0.10667022502796411,0.15016424263975794,0.19177019205091927,0.22840866321258002,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.018406131999654463,0.04075718399690231,0.004157611037910448,0.02140572960306599,0.02217241770013061,0.023245968000992434,0.02469562150145066,0.026914812749964767,0.030423959897962056,0.03438101399788138
4,49.5,0.0114506139914738,-1.0,-1.0,0.0962036344605997,2.08,1.1499756231130626e-06,0.028975397950162005,0.0007314549293369055,0.05690036341547966,0.011841764410307666,0.001662455900805071,0.0020551699679344894,0.0038048873539082706,0.007174687460064888,0.01369435153901577,0.023707936517894275,0.03998868335038423,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02704542344532445,0.2385379705947874,0.04709194432434908,0.040773112996847896,0.04532801280117404,0.06168344836799413,0.08469507829943723,0.11702143915647614,0.15397184546404688,0.19997093010607356,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.02116640199892572,0.04603825599770062,0.004747091349293497,0.024229359499986457,0.024948529798712114,0.026127640250706463,0.02774137000051269,0.030191974000445043,0.03560761489752622,0.03930854435038782
5,49.5,0.008069404783309437,-1.0,-1.0,0.07965586133110875,2.08,1.1499756231130626e-06,0.032206739119974376,0.0005580130382440984,0.04613015428185463,0.009417054243466859,0.0011864074680488557,0.0013847250840626657,0.0027084978064522147,0.00490006129257381,0.00848242430947721,0.017209082841873172,0.03175516240298748,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02362229959686606,0.21477931530260225,0.041734472572656174,0.03444413256175673,0.03721168523337918,0.05204150681166479,0.06999996487597412,0.09209983766720987,0.13118254058765821,0.17819932851173256,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.023943308002344565,0.05042426599902683,0.005313320261174811,0.027043194600810238,0.027745706098721713,0.028915947251334728,0.03065295299893478,0.033596858250348305,0.039906179099853036,0.04403159795019746
6,49.5,0.006138931277237134,-1.0,-1.0,0.06892027833236768,2.08,1.1499756231130626e-06,0.035393497430013666,0.0001879947230918333,0.038656726479530334,0.007744284325503672,0.0010588159144390374,0.001259110972750932,0.001842002326156944,0.00368891772814095,0.006106792017817497,0.0128381023183465,0.025765039026737213,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013711116770410545,0.1966131391324861,0.03745605521877098,0.03253862111840677,0.03548354417281913,0.04291612565844076,0.06073563407144699,0.07814558308127596,0.1133053409321489,0.16051449606869428,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.026660797997465124,0.055636393997701816,0.005919129778788561,0.029715880852563714,0.030631407602777473,0.03157907774857449,0.033511459001601906,0.0371812699986549,0.04449421420104045,0.04910364460210985
7,49.5,0.004769738115428481,-1.0,-1.0,0.060187676486527536,2.08,1.1499756231130626e-06,0.03852291638009774,0.00037651191814802587,0.033142831176519394,0.006530851474781685,0.0007428204495226965,0.0010212038352619857,0.0014205473999027163,0.0024737835628911853,0.0046316569205373526,0.009723142255097628,0.02113709608092904,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019403915021150395,0.18205172665074998,0.03404070223523987,0.027254726792618398,0.03194368043845529,0.03769003468239467,0.04973605584507028,0.06805626858872464,0.09860598984384714,0.14538430411211317,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.02970511199964676,0.05918543699954171,0.006457987132562981,0.03236284480226459,0.0331591007001407,0.034332636001636274,0.03617122499963443,0.04027159375073097,0.04942325990086829,0.053399969050042274
8,49.5,0.003961171345417824,-1.0,-1.0,0.05457782181940405,2.08,1.1499756231130626e-06,0.04162684506994992,2.6328050807933323e-05,0.028988346457481384,0.005629232440833451,0.0005847446329426021,0.0008580995141528547,0.001332741550868377,0.002098123892210424,0.0036473589716479182,0.007352614542469384,0.01779302833601832,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0051310867082844476,0.17025964424220258,0.03150168683742569,0.024181391756354018,0.029292222173143655,0.036506284058747514,0.045803316471099545,0.0603882413358994,0.08574674726816794,0.13338820543643712,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.0322884340021119,0.06288319299710565,0.006833096988326108,0.03535888325313863,0.03607864160112513,0.03710274199966079,0.0389773429978959,0.04342512074890692,0.05266515650218935,0.05693130494837532
9,49.5,0.003308587659194018,-1.0,-1.0,0.049471601888004854,2.08,1.1499756231130626e-06,0.044729663800171696,0.00010874788131332025,0.025687970221042633,0.004953134542209102,0.0005416214626166038,0.0006794384389650077,0.0010559733782429248,0.0016667156596668065,0.002995094924699515,0.005912951054051521,0.015018287301063533,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010428225223561306,0.16027467117745908,0.029493164176811814,0.023250253058415216,0.026065909643788125,0.03249566450246737,0.04082529859501655,0.054725011895944475,0.0768940725296801,0.12254401952793986,2,8,0.6305360874492099,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.459374795436163e-17,2.8328904882073403e-05,2.9321123412238836e-06,1.6697288288014535e-08,4.961213016940748e-08,2.261063127662055e-07,5.578676064033062e-07,1.3012550698476844e-06,2.212304854765536e-06,2.9446147964335975e-06,0.035097003001283156,0.0663747529979446,0.007174348964053738,0.03809387864839664,0.03866699190002691,0.04014268899936724,0.041975533500590245,0.046849711497998214,0.05628248880057072,0.06046364069788977
