iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.4894425700604916,-1.0,-1.0,0.6855575168441161,100.0,0.0003732209088600645,0.007608129219879629,0.20464274287223816,1.8893624544143677,0.22265183266152738,0.22056253477931023,0.278680494427681,0.3632918745279312,0.45327362418174744,0.5731028318405151,0.6864868700504304,0.8238156616687774,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4523745603725282,1.374540815841555,0.14017831774810152,0.46964085273955036,0.5278126532223985,0.6027367905316241,0.6732559860787721,0.7570346955741476,0.8285439974076181,0.9076372421991764,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.005365394001273671,0.014047769000171684,0.0018656722489914495,0.005729729848644638,0.005822474999149563,0.00602929624983517,0.00690651950026222,0.009126677000494965,0.010142087999338401,0.010593480801617261
1,49.5,0.3345087641477585,-1.0,-1.0,0.5652345193543842,100.0,0.0003732209088600645,0.02104473216979386,0.08399835228919983,0.7497005462646484,0.14374574407537824,0.1416066914796829,0.16061733216047286,0.23296689987182617,0.319617360830307,0.40708596259355545,0.5270618319511414,0.5762780070304869,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28982469233866154,0.8658524968287892,0.12316820345117789,0.37630658190374694,0.40076239909977235,0.48266624268221703,0.565330233093943,0.6380328652032929,0.7259901224562798,0.7591005948588961,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.014980300999013707,0.031074222002644092,0.0028863207930400468,0.01667341944958025,0.018050034300176775,0.019300030750855512,0.02061943900116603,0.022581041499506682,0.024925796098978027,0.025553247853167704
2,49.5,0.22727999474853278,-1.0,-1.0,0.45611436247097464,100.0,0.0003732209088600645,0.02554263850008283,0.023165017366409302,0.6586363911628723,0.1323824387682417,0.06406969483941793,0.0795744851231575,0.12879856675863266,0.2080419808626175,0.3010174110531807,0.3899272471666337,0.46055079251527786,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15220058267434228,0.8115641633061876,0.13940596590363102,0.25297575446192583,0.2820826200714303,0.3588841042154203,0.4561149725003506,0.5486241893137901,0.6244377988233422,0.6786374826947896,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.018847078001272166,0.03801706000012928,0.0034671320112572824,0.020396790647646414,0.022047359401767608,0.023232701997585536,0.025044746000276064,0.027023939751416037,0.03018053129744658,0.031009456351966943
3,49.5,0.16004436319693924,-1.0,-1.0,0.36831187823593786,100.0,0.0003732209088600645,0.029861482239830366,0.00908944196999073,0.614991307258606,0.12619077729814746,0.01736167585477233,0.0322738017886877,0.06401300244033337,0.13759706914424896,0.23455946519970894,0.31498431563377394,0.37916810661554334,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09533856496712509,0.784213814758836,0.15696207979055538,0.13165447095869592,0.17964900040376952,0.2530077973916832,0.3709317829851797,0.48427310244920274,0.5612249606048626,0.6157661021121814,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.02256473500165157,0.04864793699744041,0.004255933285604914,0.02400968065030611,0.025792574197112117,0.027018198748010036,0.02910668199911015,0.031460208751923346,0.03472893300095166,0.03682975815190729
4,49.5,0.10625465280565549,-1.0,-1.0,0.2814704412528501,100.0,0.0003732209088600645,0.03405178938992322,0.000134033543872647,0.5734497308731079,0.11268634128535077,0.00306135619757697,0.0058890823274850845,0.020134788006544113,0.06845568865537643,0.14551794901490211,0.25229617357254036,0.30499075800180436,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011577285686750888,0.7572646372788762,0.16523336269670832,0.05532875574246139,0.076724657590555,0.14188477573226516,0.26163875781953455,0.38146750062064827,0.5022797881115378,0.5522591767659961,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.026097781999851577,0.05434058899845695,0.004905323112701881,0.027759002299899294,0.02940209539810894,0.030760452998947585,0.03303273050005373,0.03620211524957995,0.039611963900097184,0.04207008335051795
5,49.5,0.07279332055432178,-1.0,-1.0,0.21495833926153604,100.0,0.0003732209088600645,0.038227301669794544,1.2148132100264775e-06,0.5341686010360718,0.10085200251114675,0.0005964189418591559,0.0015042367042042315,0.0065456266747787595,0.03249671123921871,0.09736895747482777,0.20187016129493718,0.24707713499665254,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0011021856513430382,0.7308683883135676,0.16387428335062507,0.02441548825844324,0.03877845590751635,0.08090296056552114,0.18022013208027124,0.3120386280104275,0.44929700158446984,0.4970479572012957,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.029593904000648763,0.06161679599972558,0.005655959876281783,0.03142891564821184,0.03315410209906986,0.03451077999852714,0.03683667699988291,0.040845403750608966,0.04448423300091235,0.05028361635013425
6,49.5,0.05130628662921481,-1.0,-1.0,0.16374828230319038,100.0,0.0003732209088600645,0.04243575227985275,1.3007161214773078e-05,0.5049655437469482,0.08946982007592615,0.00015655944662285037,0.00026719144370872526,0.001793678558897227,0.013881368562579155,0.052598739974200726,0.1611688494682313,0.21026794910430904,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003606544220548679,0.710609276429001,0.1572901413234311,0.012503756304462148,0.016345969329449782,0.04233248807511334,0.11780210082375459,0.22931081211849613,0.401435942423757,0.4585360976344116,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.03313020600035088,0.06899830499969539,0.006293286815580124,0.035177099451357205,0.03702057669906935,0.03854400174896,0.04066854799930297,0.04478900225058169,0.04920868570261518,0.055460367649720864
7,49.5,0.034922275983826696,-1.0,-1.0,0.11887893156776246,100.0,0.0003732209088600645,0.04663658154990116,1.641784365347121e-05,0.4625188410282135,0.07956856623431312,7.145232484617736e-05,0.00010065153910545633,0.0006493823748314753,0.004133083391934633,0.016497025731951,0.10935282781720171,0.19438865557312962,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0040518938354146454,0.6800873774951374,0.14491403098700614,0.008452926989030909,0.010031441808824754,0.02548053769612766,0.06414465651369235,0.12840975109170422,0.3306507920451242,0.440881159800587,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.037316648002160946,0.07541555099669495,0.006886371367465751,0.03913385850082705,0.04086918299981335,0.04230054624895274,0.04446918999929039,0.04934864275037398,0.05419336460290652,0.06078961749753944
8,49.5,0.027052180976320415,-1.0,-1.0,0.09558451085084534,100.0,0.0003732209088600645,0.05089158361995942,4.139555130677763e-06,0.43010398745536804,0.071094913136266,3.293598438176559e-05,7.879661716287957e-05,0.00037660558155039325,0.0015023159212432802,0.0077419745502993464,0.0806292727589608,0.18242846354842185,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0020345896713287823,0.6558231373284783,0.13452416050404561,0.005738340461446261,0.008871242211145283,0.01939985053016903,0.03875722619972989,0.08789378045189283,0.2839197237040568,0.42711159111475805,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.04108733400062192,0.08027681699968525,0.007439572142582715,0.042964648649467564,0.04472310389901395,0.04614981549912045,0.048269826500472846,0.05366684149885259,0.06017783109746233,0.0655600129499362
9,49.5,0.02300349583964021,-1.0,-1.0,0.08130552269887284,100.0,0.0003732209088600645,0.055133975069984444,1.0898112350332667e-06,0.3998849093914032,0.0653064046828336,3.001225668413099e-05,8.358071718248539e-05,0.000247202959144488,0.0006710730085615069,0.004213532316498458,0.06913445070385935,0.16290656477212903,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001043940244953353,0.6323645383727674,0.12867980706296112,0.00547800276694402,0.009130611855384057,0.015722478778620257,0.025904909165388415,0.06488543746674721,0.2629309278556797,0.40361467075010404,100,100,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.338664614190959e-06,0.0018856173813945115,0.00044742357341243723,7.843830368735573e-06,1.6033183595146797e-05,4.0545009753920814e-05,0.00018440180956715284,0.00047349511974989765,0.0009527643473461426,0.0013497514002250898,0.04469378200155916,0.08569754299969645,0.008079052386639656,0.04667580250079482,0.048413605599489526,0.049815884749477846,0.052424594499825616,0.05750946050193306,0.06578333199977351,0.07095083645017439
