iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.18087469711899756,0.42098424892822983,2.0,1.389952541794628e-05,0.007460561499829055,0.09987053275108337,0.31668248772621155,0.05376802707818209,0.10770891569554805,0.12208355367183685,0.14383846893906593,0.1781216859817505,0.19857440143823624,0.24731857627630235,0.2643624931573868,0.31602299402271883,0.5627454910758607,0.061958893617010014,0.3281785170072425,0.3493376176400398,0.37921349397180043,0.4220446379311461,0.44540064272609836,0.497288858679375,0.5140405060027333,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.984895672649145e-06,4.4803131371736526e-05,9.872366023630767e-06,2.7047441340982913e-06,4.193480918183923e-06,7.882614387199283e-06,1.2587714008986952e-05,1.748346770182252e-05,2.3141849786043173e-05,2.827567392960192e-05,0.0059209339997323696,0.009035380999193876,0.0009293024596361539,0.006007772549401125,0.006204181599787262,0.006716428750223713,0.007723339999756718,0.008103678250336088,0.008501486299792305,0.008709905299838283
10,9.5,0.12798645310103893,0.35543810198944154,2.0,5.67848474602215e-06,0.07772117544982393,0.0792950689792633,0.17625677585601807,0.029428261828723663,0.0848253134638071,0.08901985138654708,0.10580655559897423,0.1287737488746643,0.1521870344877243,0.16343972235918047,0.17211002856492996,0.2815938013864355,0.41982946044318764,0.04167807394254594,0.2912394490786371,0.2983538193958089,0.3252791684542198,0.35884061870109907,0.39009232200130595,0.4042621074459076,0.4148598904962222,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.678956121206283e-07,1.4157029800117017e-05,3.995973923164148e-06,1.1140209913719447e-06,1.4919717912562191e-06,2.8815078549087048e-06,4.269638215191662e-06,7.740025641396642e-06,1.2105418648570778e-05,1.3814195524901153e-05,0.06887791299959645,0.0897173980010848,0.00656554825361644,0.06996019954922303,0.07094267069933266,0.07262732774870528,0.07616988899917487,0.08177074325067224,0.08800885570017272,0.0889898841998729
20,9.5,0.09645348377525806,0.3091157752394285,2.0,2.297614558483474e-06,0.1455818354997973,0.06516604125499725,0.13266503810882568,0.019000787923071416,0.0685407642275095,0.072342199832201,0.08306970819830894,0.09561503678560257,0.10996434278786182,0.1191583976149559,0.12488217540085317,0.25527640168060434,0.36423212119310083,0.030795099975657107,0.26179863503270695,0.26895546388445235,0.2882145233863358,0.30920596964987823,0.33160317797907324,0.34518392394920777,0.35337794882193374,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.264211456757039e-07,7.135635241866112e-06,1.8111947239077111e-06,4.281986213754862e-07,4.933374439133332e-07,9.994909341912718e-07,1.8671581055969e-06,3.0213487916626036e-06,4.2427653446793585e-06,5.945938196964563e-06,0.1297293110001192,0.16988476600090507,0.01233170378465014,0.13366666959982468,0.13412949809917335,0.1359536869990734,0.14050542449967907,0.1539218577495376,0.16338324140033364,0.16616027295040112
30,9.5,0.07647808399051428,0.2747449491277282,2.0,9.660819563578116e-07,0.21366673199981961,0.04909440875053406,0.12037244439125061,0.018037943037355997,0.05136256329715252,0.05549687817692757,0.06375184189528227,0.07661853358149529,0.08664582297205925,0.09351095706224442,0.10101025030016901,0.22157258122460471,0.34694732221369085,0.03233536306497133,0.22663013269004867,0.23556005210551625,0.2524667431920389,0.27678746693130607,0.2943470361084316,0.3057758186501709,0.3177505063681994,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1160473513882607e-07,3.891042899340392e-06,9.294482486979963e-07,1.1538211292645428e-07,1.712497185508255e-07,3.6557987186824904e-07,7.554303447250278e-07,1.3408814265858382e-06,1.5449457336217184e-06,2.731762011535467e-06,0.18887817699942389,0.2527083990007668,0.01888582677060775,0.19481996054983028,0.19652546299876122,0.20019822674930765,0.20550977249968128,0.22700930125029117,0.23920262130031916,0.2517906362992107
40,9.5,0.05877421963959932,0.24060857751507564,2.0,4.241192846166087e-07,0.2832178220998685,0.03685833513736725,0.09796163439750671,0.015056043003387155,0.038625115901231764,0.04319654181599617,0.046868979930877686,0.05856277048587799,0.06896818615496159,0.07228913605213166,0.07860510274767878,0.1919852471867754,0.31298823364067013,0.030465374059762098,0.19652996927274355,0.2078052191241518,0.21649036515494402,0.2419176536967588,0.2626178463637873,0.2688469632084656,0.2802654920256386,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.001387060270645e-08,2.0119531545788052e-06,4.668554175046203e-07,4.6972912059573e-08,7.366894205915743e-08,1.0370847121521365e-07,2.904171706177294e-07,5.271667905617506e-07,9.099203220102938e-07,1.0351181146688768e-06,0.25579446899973846,0.3354906660006236,0.02305619117672656,0.260585257249204,0.2630186025995499,0.26732957849981176,0.27268431700031215,0.2946637099998952,0.3152805423995233,0.3312367940009608
50,9.5,0.04700088026002049,0.21510324994990854,2.0,1.948404191352893e-07,0.3499445838498104,0.031216634437441826,0.08119675517082214,0.012490488747552958,0.031469938438385726,0.03496115654706955,0.038039425387978554,0.044038036838173866,0.05470118019729853,0.05955490842461586,0.06253269053995611,0.17668229803079263,0.28495044335958164,0.027748345062224528,0.1773976085194875,0.1869521145863138,0.19503163178540445,0.20984426618670582,0.23383246117469741,0.24403499397729947,0.2499363215249792,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.701448753825389e-08,7.796783465892077e-07,1.88793990247853e-07,6.056807724235114e-08,7.489205563615542e-08,9.512740689388011e-08,1.3589424634119496e-07,1.8328529404243455e-07,3.442364220973109e-07,6.568429642356933e-07,0.3134648710001784,0.41719436399944243,0.02843986071767948,0.3219248613486343,0.32537632019993906,0.33034937149932375,0.34046028699958697,0.3590244637498472,0.38956533500095253,0.4104475666004873
60,9.5,0.037924690078943966,0.19349830303267185,2.0,1.5070500176079806e-07,0.4175803453498702,0.02723054029047489,0.06637906283140182,0.009303287728680481,0.02731822319328785,0.029132242873311044,0.03195603284984827,0.035317834466695786,0.041795121505856514,0.04672642834484578,0.05074505899101497,0.16501678790497315,0.2576413453454275,0.02255045343038724,0.16528224189113766,0.17067229275489706,0.17876092381945963,0.1879303722223724,0.204434806609452,0.21614933268691874,0.22514322847433874,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.8068421417847275e-08,3.4843344474211336e-07,8.835178601138842e-08,4.760873980558244e-08,6.114710813562851e-08,7.99212502897717e-08,1.2001104914816096e-07,2.2622590040555224e-07,2.6189465133938943e-07,2.731257685809397e-07,0.3755744150003011,0.4981419420000748,0.03304808629155843,0.3817627881488079,0.39257319319895034,0.39688730724947163,0.4073239725003077,0.42470269575051134,0.46325023320077896,0.4885580218504401
70,9.5,0.03231662437319756,0.1788695440692441,2.0,1.5578422135149596e-07,0.4860115990497434,0.024319304153323174,0.050912708044052124,0.006916093853857669,0.02444528993219137,0.025208949111402035,0.02846430940553546,0.030129111371934414,0.035476867109537125,0.03994772024452687,0.04566391166299582,0.15594647848965099,0.22563844540337563,0.018419399889027174,0.15634986846108398,0.158771247499266,0.16866318011071788,0.17357159779980047,0.18835113380946616,0.19982065030806842,0.21367352893347277,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.361131767742337e-08,2.3497793881688267e-07,4.989875260674511e-08,8.865474737831392e-08,9.46744330576621e-08,1.1460223504400347e-07,1.562381148687564e-07,2.0333165230113082e-07,2.192118627135642e-07,2.2543608938576653e-07,0.43434819399953994,0.574903197999447,0.037293905652121824,0.44211353769869677,0.4562120292985128,0.46169546000010087,0.4790668019995792,0.492887586499819,0.5382716475998678,0.5668154737001714
80,9.5,0.02829127386212349,0.16763400248508528,2.0,1.58788309636293e-07,0.5542527132996838,0.022047506645321846,0.041595958173274994,0.004913828191262928,0.022378881555050613,0.022545407898724078,0.02524720411747694,0.02730322629213333,0.030721469782292843,0.0339253380894661,0.036764395236969,0.14848402824991597,0.20395087196007522,0.014146417547392395,0.14959550974032015,0.15015119191351195,0.1588854282164201,0.16523686212761968,0.17527314912264466,0.18417395225586777,0.19171990437454828,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.242933836299926e-08,2.451452019158751e-07,4.278740195857839e-08,8.526720848749392e-08,1.1500111286295578e-07,1.2792085544788278e-07,1.5665078535676e-07,1.891423744382337e-07,2.046626948867925e-07,2.195935740019195e-07,0.4920088119997672,0.6565220630000113,0.043203193072777625,0.503402826049296,0.5173982378984874,0.5252529447493544,0.5494108635002704,0.5630846374997418,0.6147842956004752,0.6449920108505467
90,9.5,0.024821355938911438,0.15688563517416004,2.0,1.3724324635404627e-07,0.6213766841498909,0.017976874485611916,0.03420316055417061,0.004733991126531937,0.019035393558442592,0.019325310550630092,0.021724396850913763,0.023750384338200092,0.027035607025027275,0.03227235563099384,0.03273593354970217,0.13407786724740187,0.18494096505147423,0.014805881296288534,0.1379659303054783,0.13901521959628385,0.14736768388023114,0.15411141575988024,0.16440022612206967,0.17964472669133952,0.1809284006059786,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.9846809967421e-08,2.0949356257915498e-07,3.976444316495049e-08,8.360534520761575e-08,9.047428029589356e-08,1.085188596334774e-07,1.2982562475372107e-07,1.701035143923946e-07,1.8946892378153282e-07,1.9693773501785474e-07,0.550973879000594,0.7373558819999744,0.049319719557190146,0.5625366719494196,0.5807036819987843,0.5892284997503339,0.6128040345001864,0.641445082249902,0.6905066637995333,0.7256222391512892
