iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.16473167650401593,0.39981867365122625,2.0,4.166681732749566e-06,0.008464198199908424,0.07870329171419144,0.31405073404312134,0.059725000008711095,0.09245913811028003,0.09439338967204094,0.12601739540696144,0.15466631203889847,0.1934705264866352,0.2562208741903305,0.25966578871011736,0.2805410695677042,0.5604022966076436,0.07164756361810683,0.30402321698463225,0.30723436682880684,0.35478571448485274,0.3932756513440304,0.43984801918855543,0.5061826127356842,0.5094399829367611,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.796466721221805e-07,1.4981159940361978e-05,4.3569618519967695e-06,6.201689597219229e-07,6.251000100746752e-07,1.371807768009603e-06,2.4536284618079664e-06,4.8271561972796915e-06,1.197251230478287e-05,1.4088453957811e-05,0.0060929360006412026,0.011260889999903156,0.0012828338392471455,0.006573136300175975,0.006925656299790717,0.007488699249734054,0.00855562899960205,0.009221848500146734,0.009823164599765732,0.010186876049192507
10,9.5,0.10112635307013988,0.31334031623965497,2.0,1.3538015180529328e-06,0.08097599194979921,0.051092930138111115,0.20237496495246887,0.03683836988150027,0.059151596203446385,0.06319895163178443,0.07094367779791355,0.09736794605851173,0.11484933458268642,0.1483064368367195,0.15450005754828455,0.22603745295439673,0.4498610507172952,0.05567007406396441,0.24317921568000875,0.251382237210013,0.2663306149222314,0.31202993391943734,0.33873548597058195,0.3851025008737787,0.3928472665467601,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.970480121206493e-08,6.2747094780206686e-06,2.0096412249660362e-06,9.174456572509372e-08,9.584276849636808e-08,1.527781605545897e-07,3.3583756885491315e-07,1.3025414664298297e-06,4.880159720778467e-06,6.192615581676365e-06,0.0688954859997466,0.1024826259999827,0.007143509562148326,0.0747830064990012,0.07562884760009184,0.07749796824919031,0.07922636399962357,0.08292547725113764,0.0884126748997005,0.09232318254971689
20,9.5,0.0637734979391098,0.2497796951291976,2.0,4.4657005907993154e-07,0.15062706324997635,0.036689575761556625,0.11282437294721603,0.019622632820043444,0.038203302025794986,0.039792857691645624,0.04817733820527792,0.06304712034761906,0.07206303998827934,0.08686600774526597,0.09210380874574187,0.19154523163356646,0.33589339521225486,0.03816311032611273,0.19545459230232132,0.19947741426896162,0.2194669465792439,0.25108846533426277,0.26843363885928057,0.29472125994436527,0.30339449633673266,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.922066404513316e-09,2.6306617073714733e-06,7.778533280834176e-07,1.2999584146200504e-08,1.3367221345106373e-08,2.0042948563059325e-08,6.837553883087821e-08,2.8824891342082993e-07,1.6457574209198364e-06,2.1605707006528978e-06,0.1292562580001686,0.17424707200007106,0.011146381891715343,0.1372869804000402,0.14010783410049044,0.14421471249988826,0.14773692450035014,0.1614254687497123,0.16364294729992251,0.16544784994912334
30,9.5,0.040373687632381916,0.19875134792954108,2.0,1.2478986208179776e-07,0.22197434930012605,0.022791076451539993,0.06759891659021378,0.012249265715412374,0.024613635800778865,0.02614697590470314,0.03046594839543104,0.04084097221493721,0.04616083111613989,0.056471347063779834,0.05751332305371762,0.15096713699192946,0.25999791651129395,0.030289642637853383,0.15688146730836838,0.1616933064356227,0.17451491213797668,0.20208971927622427,0.21470643284300348,0.23763673759891357,0.23977447192040957,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6313729247485754e-09,8.675545104779303e-07,2.405958586444227e-07,1.9850394096465607e-09,4.552848645289488e-09,6.824047432019143e-09,2.0366254830150866e-08,5.641791267407825e-08,4.495236440561715e-07,6.448183470638471e-07,0.1903863179995824,0.2545106610014045,0.016804977593854048,0.20190501764900545,0.2044024161008565,0.20929170224962945,0.2180151005004518,0.23572160275034548,0.24518985060021806,0.24871922444908706
40,9.5,0.02629791325889528,0.15976383565929292,2.0,4.6529718008514464e-08,0.29633488399986163,0.013081883080303669,0.04888373613357544,0.009307626242639944,0.013364645047113299,0.01543565671890974,0.018635603599250317,0.025047942996025085,0.032555267214775085,0.03776898272335529,0.03841594550758601,0.11437605990898475,0.22109666694361416,0.028533084662245474,0.11560521411367264,0.12420771859794089,0.13649874214804783,0.15824227672387703,0.18043014954180422,0.19434241932533555,0.19591470126302088,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.380326453836461e-10,3.9521325379610064e-07,9.541913522641686e-08,6.414858091829956e-10,1.9443964617948955e-09,4.022997700303676e-09,8.572172646381659e-09,1.631429222470615e-08,1.324240409303457e-07,1.8017469265032575e-07,0.25311541100018076,0.3300887839995994,0.02037467028277538,0.2738312430489714,0.27682155889960997,0.28208852624902647,0.29291757800092455,0.3060392290008167,0.3289356598994345,0.3299289759500425
50,9.5,0.016541867097839714,0.12601294245411382,2.0,1.5274326180758637e-08,0.36754576610001094,0.007042760029435158,0.03405683860182762,0.006918255080993974,0.007301634456962347,0.009617810137569904,0.011158690322190523,0.015112403314560652,0.021408427972346544,0.02517147921025753,0.026358087919652468,0.083921153646951,0.18454495008487126,0.02640983532693255,0.08544888306532153,0.09798254251361603,0.105629205756605,0.12293241605851336,0.14631611885934656,0.15865312636667364,0.1622713055074311,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0852165739124756e-10,1.3903356739319861e-07,3.134544861060178e-08,4.2455384487993795e-10,8.148442503852494e-10,2.1119965936122755e-09,4.460377340365085e-09,8.479920552417752e-09,3.4762587165459994e-08,4.2273879080312405e-08,0.3165626350000821,0.41996409700004733,0.02417920635410203,0.34042496300071434,0.34601076419985477,0.3510271004997776,0.36588015550023556,0.3809414955003376,0.3987714075998156,0.40405245579895566
60,9.5,0.010587063920684158,0.1000650815066717,2.0,6.245798678605752e-09,0.4387295910497414,0.0035630264319479465,0.02464054338634014,0.005248617675669693,0.0041730832541361455,0.0060020494274795055,0.006661050254479051,0.009897038340568542,0.01274093915708363,0.01688743270933628,0.018573016393929723,0.05969109173024017,0.1569730657990094,0.024581623083478815,0.06458963015591465,0.07736053226342651,0.0816149946269071,0.09947867150018322,0.11282656084457672,0.12994024600127024,0.13619949965795103,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.747824225934892e-10,4.8034165956778455e-08,1.1113756441712514e-08,3.459714847053874e-10,3.6401496288362977e-10,1.252103317028741e-09,1.9593261413319852e-09,5.270909241517074e-09,1.3238665178505485e-08,2.2931662533665096e-08,0.379827660999581,0.5120856649991765,0.02925942968757829,0.40240132920098404,0.4121631248000995,0.4209199417500713,0.4362291195002399,0.45341596124990247,0.4699164812998788,0.478566642099122
70,9.5,0.006932026310823858,0.08025121073782732,2.0,3.0925278466042983e-09,0.5100282420998156,0.0018663168884813786,0.017456628382205963,0.003970307112708844,0.0024827236076816915,0.0037209514528512956,0.004007032373920083,0.0062234592624008656,0.008600149769335985,0.011606463231146339,0.01354218451306224,0.04320088990381308,0.13212353455083603,0.022751968935889304,0.04980390427895231,0.06089440012351212,0.06330015878988822,0.07888491801997732,0.09266054617472345,0.1077020773798452,0.116314359828231,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2647850528301205e-10,1.829113534768112e-08,4.580096172047474e-09,2.670157840611864e-10,2.8111269614328193e-10,6.871141238207201e-10,1.2146442145422045e-09,2.5869922524179857e-09,8.099459319055317e-09,1.1893209193658554e-08,0.44315945299968007,0.6014651989989943,0.034525873736964315,0.4721792036997613,0.4776854985990212,0.4907732604992816,0.5026230269995722,0.5219424477495522,0.546798154499993,0.5650079685989112
80,9.5,0.004593474336434156,0.06501523108284439,2.0,1.86485882238685e-09,0.5822619800498614,0.001047603553161025,0.012826777994632721,0.0028782496746139587,0.0018039179150946439,0.002323220763355494,0.0026267202338203788,0.003994702594354749,0.005863723228685558,0.007718613743782046,0.009707512520253661,0.032366704391411635,0.1132553662950799,0.019641365149213438,0.04241001146074463,0.04816826701131997,0.05125122311910561,0.0632005259473288,0.07656443348843996,0.08779368887652553,0.09846829045377288,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.686620976215636e-10,8.371534931939096e-09,2.387375364884173e-09,2.376092439249078e-10,2.57634729905476e-10,4.718719495144797e-10,9.081635710117553e-10,1.6008970078473793e-09,5.680107187799878e-09,6.740906337654452e-09,0.5134132780003711,0.6927098939995631,0.03962686814373458,0.5415852496496882,0.5513262940998175,0.556849834998502,0.5753818105004029,0.5973582750002606,0.6285127372999341,0.6452859585993793
90,9.5,0.00323539879755117,0.05436923025095354,2.0,1.2498689798690066e-09,0.6530832867500067,0.0007689911872148514,0.009910373017191887,0.0021617173988007533,0.0012942073866724969,0.0014056273619644343,0.0018210604321211576,0.002678857883438468,0.004280927591025829,0.005333909485489132,0.006711150333285334,0.027730690348688605,0.09955085643625516,0.017149055504756806,0.03592593138457973,0.03748979656489117,0.042663713124090924,0.051750100537295965,0.06542253591432229,0.0729861137251435,0.08182056526565247,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3403811749412854e-10,5.021316155762179e-09,1.4435291568069785e-09,2.2523096987470125e-10,2.5804343692925616e-10,3.979710143653392e-10,6.903047164996679e-10,1.1042387200177471e-09,3.665136432573491e-09,3.856544878999558e-09,0.5749853510005778,0.7867553189989849,0.0459095056721634,0.6059084171996801,0.6172005429994897,0.6274454604999846,0.6437034915006734,0.665921512249497,0.70853991129934,0.7221877149496323
