iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.16291538812220097,0.39620438117975587,2.0,1.547906906125718e-05,0.006399317900286405,0.07039708644151688,0.304904043674469,0.06606114267277771,0.08949073925614356,0.0914195016026497,0.12130354344844818,0.1519422084093094,0.18605311587452888,0.27554047107696533,0.29294191002845765,0.2653244927282758,0.5521811692501556,0.07905678476271716,0.29904995525690303,0.30235614944093975,0.3482663028607049,0.38977980264839146,0.4313048439476009,0.5248931821204524,0.5412352576117504,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0465237573953346e-06,7.171762175858021e-05,2.2285463953918528e-05,1.083594292140333e-06,1.245776322321035e-06,1.9966333638876677e-06,4.660208069253714e-06,1.5234699530992656e-05,5.276089394465092e-05,6.917404429987074e-05,0.004450362001080066,0.010341207998862956,0.0012149301540241844,0.004743331551617302,0.004939199202999589,0.005834937251165684,0.006563475499206106,0.0067040194999208325,0.007196450397532317,0.007354136300637039
10,9.5,0.005667122238082811,0.07093333517352271,2.0,1.5784746062763587e-07,0.0613174653997703,0.0009693987667560577,0.01350153237581253,0.0037150870800230647,0.0012842194410040975,0.0015797673957422377,0.002194408793002367,0.004990307614207268,0.008677115896716714,0.010071666166186334,0.011050581838935616,0.031135169290627887,0.11619609449466248,0.025865730208205637,0.0358198877368699,0.03972754842350025,0.046840439846538365,0.07064155883603646,0.09314365754737558,0.10034811868883102,0.10509087018606739,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1144819609398837e-08,5.643321492243558e-07,1.5442427892807103e-07,1.1851271494833783e-08,1.7162357494271422e-08,3.27399038724252e-08,1.3245387435745216e-07,2.3040155156195396e-07,3.2188320983550537e-07,4.913953162031249e-07,0.05651016399860964,0.07586042500042822,0.0056553289719396055,0.057076341200445316,0.05713271159947908,0.058082546497644216,0.05870061200039345,0.06146839600023668,0.07073723309695197,0.07314465904855752
20,9.5,0.0018222768092527985,0.04197169272366838,2.0,2.7172485857818177e-08,0.11381881730048918,0.0010083342203870416,0.003390161320567131,0.0007170003729127724,0.0010864512471016497,0.0011342339566908777,0.0013909254921600223,0.0015250552678480744,0.0022525976528413594,0.0029304495081305506,0.002960434008855373,0.03175427877289991,0.05822509184679,0.007990377052084942,0.03296019884625445,0.03367768445642071,0.03729497543477639,0.03904458202048069,0.047429561440857027,0.0541336216617233,0.054402803857103964,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.326040195541282e-09,9.598849828762468e-08,2.514670831679598e-08,6.437426378624877e-09,7.256177525505336e-09,1.2443603623069066e-08,1.7731039747559407e-08,2.8872919983768954e-08,6.358073460432937e-08,8.444691093245638e-08,0.10644640200189315,0.14381077399957576,0.009674113165289364,0.10667901424876618,0.10740647529783018,0.10812192625144235,0.11050688850082224,0.11451510450115165,0.128874649001591,0.1297700029497719
30,9.5,0.0011526528716785834,0.0337315149101725,2.0,6.701733163083645e-09,0.16642889565009683,0.0006827142206020653,0.001757355872541666,0.0002748501212417468,0.0008680689265020191,0.0008906854724045843,0.0010143245453946292,0.0010721668368205428,0.0012300960661377758,0.0015638660290278497,0.001673779234988615,0.02612880059631642,0.04192082862422528,0.003952051238666541,0.029453137077574732,0.029844267129263226,0.03184752922537777,0.032743916307541296,0.03504779465676619,0.0395433176447371,0.04091119142826081,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0431060931969114e-09,1.6741686295063118e-08,4.374365269251533e-09,2.5713677658245616e-09,2.950887619590503e-09,3.3960432688218136e-09,5.897514654407132e-09,8.26956664923273e-09,1.3745241858487138e-08,1.6111465811263772e-08,0.1549977239992586,0.2127934730015113,0.014365531223199493,0.15773311980046856,0.15788701589990523,0.15901080224921316,0.1612689980011055,0.16666354850167409,0.1823987917003251,0.19682708234922758
40,9.5,0.0010092645097756758,0.031694146150857735,2.2,3.1241042345679184e-09,0.2203940136503661,0.0007309425855055451,0.0013720039278268814,0.00014236492077654767,0.0007967753219418228,0.0008637233753688633,0.0009186550305457786,0.0010091419098898768,0.0010789280058816075,0.0011316957767121495,0.001198726921575144,0.027035949872448447,0.03704057137554551,0.0022350343324209748,0.028225888790505714,0.02938689041524789,0.03030805320030723,0.03176579477666391,0.032846916562450805,0.033639489796406616,0.03461817556418414,2,4,0.6155870112510926,2.0,2.0,2.0,2.0,2.0,2.200000000000003,4.0,6.529687368583837e-10,7.82515542141482e-09,2.0047629000858098e-09,1.1285589422982414e-09,1.168215277402851e-09,1.5421131749349116e-09,2.483680034970348e-09,4.63288323260258e-09,5.71474680555184e-09,5.852275450024537e-09,0.20651637599803507,0.28362092500174185,0.019235820006439263,0.20692471639977156,0.20722852629987756,0.20943333774994244,0.21381692350223602,0.21995917450203706,0.23915057030135362,0.2580105950977668
50,9.5,0.0008903670663130469,0.029613816871186572,2.8,1.5337034742600959e-09,0.2768737045505986,0.00048568545025773346,0.0014133222866803408,0.00022257571110900006,0.0005232477022218518,0.0006626359070651233,0.0007627632876392454,0.0008821946103125811,0.0010313947568647563,0.0010832704487256709,0.0012506466533523054,0.02203827239730314,0.037594178893551336,0.0037541439044948095,0.022873805090831038,0.025724705666541448,0.02761687647375118,0.029701749904716527,0.032115230172898176,0.0329038351399877,0.03536077093600894,2,8,1.5078740698501039,2.0,2.0,2.0,2.0,4.0,4.0,4.200000000000003,3.0492062800628145e-10,3.612682727786402e-09,9.034805611414182e-10,3.9194328651761777e-10,4.740498632650593e-10,8.190883467780926e-10,1.5749098894149128e-09,2.1310826051982685e-09,2.442678843787387e-09,2.7245582240690667e-09,0.2586728040005255,0.35441200000059325,0.021969096709301934,0.2612369622973347,0.2618175125000562,0.26506317750136077,0.2701947370023845,0.27701054099907196,0.2962593240008573,0.3126129271995524
60,9.5,0.0008022320544114336,0.02803121105863842,5.2,1.3754868057817218e-09,0.3299019870002667,0.00046997767640277743,0.0015059123979881406,0.0002475529700262467,0.0004947810492012649,0.0005720783956348896,0.0006464219186455011,0.0007628817984368652,0.0008854069747030735,0.0010803050710819662,0.001165368425427005,0.021678968527187297,0.038806087125451603,0.004165429275597001,0.022243297591966277,0.023911920544835572,0.025424113681751424,0.02762012656651658,0.02974306076785689,0.03286627826080845,0.034120564847002266,2,10,2.46234804500437,2.0,3.8000000000000003,4.0,4.0,8.0,8.200000000000003,10.0,4.882288351382158e-10,2.90498993156992e-09,7.256262272493884e-10,5.786296820734346e-10,5.946158328892385e-10,8.176212885682856e-10,1.1278492800715506e-09,1.9080470181620512e-09,2.32641473628194e-09,2.7896338286566226e-09,0.30732032699961565,0.42727151199869695,0.027208680323685102,0.30990584034825586,0.3127292840013979,0.31551689650041226,0.31915832050071913,0.32984252574897255,0.35026153919898206,0.36841082014998394
70,9.5,0.0006171906716190279,0.02434438232811661,6.2,1.3247747626852097e-09,0.3847488383502423,0.0001826001680456102,0.0012182239443063736,0.0002491914782109306,0.0003128329713945277,0.0003683384886244312,0.00041904499812517315,0.0006051812670193613,0.0007826368964742869,0.0008834816224407406,0.0009802507818676533,0.013512962963229427,0.034903064970090714,0.005082655820637937,0.01766146031133562,0.019187198029376587,0.020470512588559555,0.024600119738594266,0.02797556982077226,0.029719815185580915,0.03129803137263515,2,20,3.9416801119907174,3.9000000000000004,4.0,4.0,4.0,8.0,8.200000000000003,10.500000000000007,3.4206323107355276e-10,4.770343669709595e-09,1.0484869903732723e-09,3.8453558204309957e-10,4.707997682534116e-10,6.208836111909477e-10,1.0699056433045443e-09,1.6181534097844027e-09,2.268969248169535e-09,2.9025531868380024e-09,0.35479709100036416,0.5159349620007561,0.035660649993739205,0.3586181819497142,0.3631062170021323,0.36752802099999826,0.3714890360006393,0.39050190200032375,0.41880120569876456,0.4239117746486955
80,9.5,0.000595592303579906,0.023973784746807544,7.2,1.446701199302511e-09,0.43781226415067065,0.00019713050278369337,0.0012319041416049004,0.0002384346712767841,0.0003864674559736159,0.0004069643415277824,0.00045920592674519867,0.0005534404772333801,0.0006390449707396328,0.0009042390505783263,0.001071078865788877,0.014040317047121598,0.035098492013260346,0.004684796068542972,0.01961709936506386,0.020173167380871188,0.0214222771924197,0.023525122385627616,0.025279249408682262,0.030058654448789558,0.03272280272902694,4,20,3.7500877182723134,4.0,4.0,4.0,8.0,8.0,10.0,10.500000000000007,2.0548749072683375e-10,3.60046480333646e-09,9.501148519756587e-10,4.0985903856001947e-10,5.456197413877818e-10,6.525201204762458e-10,1.1669062082041313e-09,2.012270385876036e-09,2.633820104490172e-09,2.9861539614796048e-09,0.405705114997545,0.5769024149994948,0.03949268280581409,0.40660277094702907,0.41305934170159164,0.4170491035010855,0.4234105890009232,0.4443055150022701,0.4730072227001074,0.4958958370998517
90,9.5,0.0004962695486028679,0.021140983520053745,7.1,1.4963601499635278e-09,0.4915894435000155,0.00011115884990431368,0.0012016859836876392,0.00031905337723840964,0.00012162262937636115,0.00013758002605754883,0.0002424064659862779,0.00044827624515164644,0.0006564455979969352,0.0009638328629080206,0.000979081096011214,0.010543189740506128,0.03466534268816103,0.007205872196573536,0.01102770483177232,0.011727298793459032,0.015567643953316357,0.021169528019716916,0.025620550952574733,0.031045651932641572,0.03128063515569703,4,10,2.4687520819444915,4.0,4.0,4.0,8.0,8.5,10.0,10.0,2.012395583506077e-10,3.172717697452754e-09,8.046393399006105e-10,4.97722793012047e-10,5.494448609104957e-10,7.906800055236505e-10,1.4211457616352525e-09,1.9031920877361183e-09,2.6851143469944618e-09,2.859502436487154e-09,0.45552245100043365,0.6326688209992426,0.04254708411852227,0.45680829309749243,0.46244692309992386,0.46851101425181696,0.4761745974992664,0.49773817700042855,0.527889564898942,0.5677338737996251
