iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.1484440762968734,-1.0,-1.0,0.3676293291465624,2.0,1.0800584607185692e-07,0.007632413410246955,0.007541039492934942,0.3429177701473236,0.08363097403867895,0.024880074989050628,0.04945658221840858,0.08332318998873234,0.14152131974697113,0.1992909349501133,0.25642083585262315,0.3181766331195831,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08683915875303573,0.5855918118854836,0.11587503129186535,0.15772871223433893,0.2223883516034243,0.2886570823801612,0.3761931942032676,0.4464179059791383,0.5063461707612816,0.5640684730661119,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.005200669998885132,0.013104575002216734,0.0018649196391076204,0.005472707652006648,0.005717730000469601,0.0060580562512768665,0.007172010999056511,0.00865975025226362,0.01023074899931089,0.011202162452173068
1,49.5,0.1311948838364333,-1.0,-1.0,0.34241865327878385,2.0,1.0800584607185692e-07,0.02306686250019993,0.0023018254432827234,0.32068008184432983,0.07981859712144486,0.016969573870301246,0.03919677585363388,0.06624281406402588,0.12198059260845184,0.1797315962612629,0.24400589615106588,0.29464925080537796,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04797734302024992,0.5662862190132565,0.1186810925993822,0.13024166638833876,0.19797959719872776,0.2573755970708933,0.3492549388130808,0.4239471936184149,0.4939649108655996,0.5428147768070516,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.01585442299983697,0.03755162800371181,0.003785095828171467,0.018713792793641916,0.019454971600498538,0.02065247099562839,0.02233195299777435,0.024729959748583497,0.02726584520278266,0.03182784209711826
2,49.5,0.11568345421750564,-1.0,-1.0,0.3178188738726523,2.0,1.0800584607185692e-07,0.028643884340344813,0.00012009183410555124,0.3062151074409485,0.07650233099881563,0.010297067975625396,0.029721093364059925,0.05381816532462835,0.10126566514372826,0.16436704620718956,0.22689945250749594,0.2683728694915771,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01095864198272538,0.5533670639285903,0.12174911124403293,0.10143204121002142,0.17239372376650192,0.23198569395403942,0.31821569588788495,0.4054219977627085,0.4763366173268487,0.518046500793396,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.01975230799871497,0.04299196200008737,0.004545906552035851,0.023681611699066706,0.024203486604528736,0.025681255998279084,0.027866266002092743,0.030203820499082212,0.03503772509575358,0.039035464496191705
3,49.5,0.10156490032488363,-1.0,-1.0,0.29413603397056365,2.0,1.0800584607185692e-07,0.03364741169025365,0.00022841298778075725,0.29289618134498596,0.07326118387486012,0.005004984221886844,0.020829550549387933,0.04327120631933212,0.07842425256967545,0.14466355741024017,0.20730125904083258,0.2393333777785301,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015113338075380874,0.5411988371615242,0.1232919416413252,0.07071402463335857,0.1443088530258613,0.208013656534876,0.2800416765478795,0.3803291669306811,0.45529837761934544,0.4892114532134163,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.02383513899985701,0.05206137799541466,0.005327558334080725,0.027625664500374115,0.028582867598743178,0.030178673749105656,0.032573872500506695,0.03514883325078699,0.04111491659932654,0.044719741000517385
4,49.5,0.08891281664953567,-1.0,-1.0,0.2708350075054567,2.0,1.0800584607185692e-07,0.03834431926072284,0.00013218028470873833,0.28008323907852173,0.0702086732413868,0.0020612472260836514,0.013186180405318737,0.032824966590851545,0.06804531440138817,0.132753387093544,0.19522866010665896,0.21943489909172056,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011496968500815262,0.5292289099043265,0.12537304077265055,0.04538947871702949,0.11483070977464288,0.18114131347888357,0.26082228907794724,0.3643504308660503,0.44184667093636315,0.4684350715509024,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.027075822996266652,0.05762294799933443,0.006056259313695646,0.031114028899901315,0.03266517500160262,0.03437994274463563,0.03720398650330026,0.040078958749290905,0.04736227050525486,0.0502993072503159
5,49.5,0.07754117939839489,-1.0,-1.0,0.24766944474837582,2.0,1.0800584607185692e-07,0.04279744507024588,2.8151305741630495e-05,0.26871156692504883,0.06730583579845213,0.0017664279439486563,0.00677997600287199,0.02243836037814617,0.049289533868432045,0.11899867095053196,0.17843353003263482,0.20412864908576012,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005305780408349981,0.5183739643587907,0.12792447873263452,0.04195818944034204,0.08233992096912383,0.14979167845448318,0.2219595578229117,0.344960467957482,0.42240309979148477,0.4518059822518683,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.030195811996236444,0.06539039199560648,0.006668336842138267,0.035083364899037406,0.03637407970163622,0.03838764200008882,0.041243369501899,0.04483247975076665,0.0526248266978655,0.0565241403041
6,49.5,0.0674612860661,-1.0,-1.0,0.22643347945730027,2.0,1.0800584607185692e-07,0.047073891190157154,0.0005032637855038047,0.2578910291194916,0.06435428671688988,0.0016970702388789507,0.003191336710005999,0.015705569181591272,0.03885154239833355,0.10499284043908119,0.16516084671020512,0.18272671625018116,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.022433541528341098,0.5078297245332254,0.12787764609448768,0.041189017693193726,0.05649075889100777,0.1253098954826679,0.19696685257232507,0.324025894172917,0.40639737824012795,0.4274506158019801,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.03321194199816091,0.07040941899322206,0.007235915942024979,0.038882974095031386,0.04006227309946553,0.042224856251777965,0.04527237699585385,0.04901425324715092,0.05788804270050605,0.06296110875118757
7,49.5,0.058742640708514954,-1.0,-1.0,0.20506954118475654,2.0,1.0800584607185692e-07,0.051250391080393455,0.0001248859625775367,0.24785079061985016,0.06152312605882906,0.0009150810466962867,0.0023710920475423338,0.009052773471921682,0.032790583558380604,0.08924474567174911,0.1511060446500779,0.17438972070813175,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011175238815235078,0.4978461515567336,0.1298372096001603,0.03018918680905764,0.048693086129515575,0.09514482284313892,0.18057608827084662,0.29872042310750946,0.38870764227831983,0.4175885524723086,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.03623599000275135,0.07862647099682363,0.008071365917221634,0.04229583299602382,0.04402023420407204,0.04564616724928783,0.049081943499913905,0.0532260275012959,0.06280855330260238,0.0685495207519125
8,49.5,0.05130345355744794,-1.0,-1.0,0.18499323625575095,2.0,1.0800584607185692e-07,0.055325774369994175,3.1382132874568924e-05,0.2385893613100052,0.05864735740924906,0.0005452037628856488,0.000812104350188747,0.005076431669294834,0.026569374836981297,0.07532085664570332,0.14168969839811327,0.16784146726131435,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005601975800962454,0.48845609967529857,0.13135254473036784,0.023337535122833947,0.02849742109810854,0.07124683139369,0.16286981204082251,0.2744102207747771,0.3764163546370757,0.4096758110870566,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.03915250499994727,0.08439878100034548,0.008869213681828398,0.04554190369526623,0.04739213690481847,0.049075801247454365,0.05328123400249751,0.057414247497945325,0.06707838249931229,0.07476767044645385
9,49.5,0.04501413030255207,-1.0,-1.0,0.1684450890563944,2.0,1.0800584607185692e-07,0.05926886358000047,4.516907938523218e-05,0.22996707260608673,0.05562422048422501,0.00019259586661064533,0.0008451130124740303,0.003260508819948882,0.018245389685034752,0.06700835190713406,0.1303848460316658,0.16143442541360853,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0067207945501430244,0.4795488219212792,0.1296474718025125,0.013847645897015894,0.02905820271319203,0.05709480821422844,0.13500978877813538,0.2588536593321356,0.3610884185684739,0.4017835536478863,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8453102379467622e-11,8.565877942601219e-07,1.710098722914574e-07,2.077516185750028e-10,8.098706985038006e-10,5.897889820971614e-09,3.2968090408758145e-08,1.2490349490690278e-07,2.975047773361441e-07,4.665137803385732e-07,0.04210582000087015,0.09328798999922583,0.00962394588202029,0.048764569800550814,0.050507126199954656,0.0527804784996988,0.05681089000063366,0.06157084799633594,0.07202080960196326,0.07968268355216424
