iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.1484440762968734,-1.0,-1.0,0.3676293291465624,2.0,1.1581748090453426e-07,0.007489553920459002,0.007541039492934942,0.3429177701473236,0.08363097403867895,0.024880074989050628,0.04945658221840858,0.08332318998873234,0.14152131974697113,0.1992909349501133,0.25642083585262315,0.3181766331195831,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08683915875303573,0.5855918118854836,0.11587503129186535,0.15772871223433893,0.2223883516034243,0.2886570823801612,0.3761931942032676,0.4464179059791383,0.5063461707612816,0.5640684730661119,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.004464210003789049,0.053784267998707946,0.005031135333318891,0.004802946294876165,0.005016983202222036,0.0056178779996116646,0.006600943499506684,0.008281784499558853,0.009856350600603038,0.010864890403172466
1,49.5,0.139537731455639,-1.0,-1.0,0.3549190271935228,2.0,1.1581748090453426e-07,0.02174243601046328,0.004788859281688929,0.3308311104774475,0.08163131253929717,0.020756494347006084,0.04432677179574966,0.07476120814681053,0.13197438418865204,0.18843891844153404,0.2486806556582452,0.3062377020716667,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06920158438712895,0.5751791985785365,0.11707812979547669,0.14405798097734132,0.2105391947994367,0.2734248910906888,0.36328047383750545,0.43409200208863685,0.4986584432117382,0.5533854330059234,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.015759371999592986,0.0769592179931351,0.006730596167531668,0.016844867354666348,0.017311736997362458,0.018692791749344906,0.020490807000896893,0.022457021499576513,0.026542159897508105,0.028404429001602692
2,49.5,0.1311406836961396,-1.0,-1.0,0.3423414902906206,2.0,1.1581748090453426e-07,0.026833870450573158,0.002429716754704714,0.320663720369339,0.07983921274035684,0.01694585494697094,0.03926001861691475,0.06622141599655151,0.1221613883972168,0.17917244881391525,0.24309636801481255,0.29512400329113003,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04929215713178633,0.5662717725344775,0.11867529642495973,0.13014389920665953,0.19813969832768463,0.25733399743155616,0.34951330321025204,0.42328701112249534,0.49304134010260947,0.5432519686696563,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.01990741400368279,0.08538595999561949,0.007437882420726045,0.021016231396788498,0.021561060197564076,0.02321001875316142,0.025222588501492282,0.027902321253350237,0.033546660601859915,0.03715159340536047
3,49.5,0.12313079439045396,-1.0,-1.0,0.3298284551057122,2.0,1.1581748090453426e-07,0.03167893561068922,0.0008018779335543513,0.31349289417266846,0.07812146504928358,0.01338443486019969,0.034312658756971356,0.05954920779913664,0.11322413012385368,0.17233944311738014,0.2377790838479996,0.2832983061671257,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.028317449276980287,0.559904361630331,0.12036973592351244,0.11565753004530686,0.18523178587176345,0.24402671451366245,0.3364820421961572,0.4151342026082643,0.4876259464151859,0.5322577249912503,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.02391386099770898,0.09399569599918323,0.008245460859002155,0.024928115146758502,0.025730004700744758,0.027652090004266938,0.029718080502789235,0.032801264997033286,0.03868751989939484,0.04177123150257102
4,49.5,0.11561975475589861,-1.0,-1.0,0.31771292325453687,2.0,1.1581748090453426e-07,0.03657194974024605,0.0001408652897225693,0.3059435486793518,0.07644809912843158,0.010394196258857846,0.029685944132506848,0.053859082981944084,0.10072632133960724,0.16489751264452934,0.22584572732448585,0.2666002422571182,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01186866840562029,0.5531216400389265,0.12176419151917595,0.10191254980513781,0.1722929746666977,0.23207322489163065,0.31736421578467244,0.4060756004813535,0.4752273097792689,0.5163319435350693,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.027767067003878765,0.10296068399475189,0.009133085881962434,0.02891484899628267,0.029520175593643217,0.03172774075028428,0.0343517699984659,0.03921680149687745,0.04445110430315254,0.04716325920380768
5,49.5,0.1083760078387786,-1.0,-1.0,0.3057177609266655,2.0,1.1581748090453426e-07,0.041436888530588474,4.776098285219632e-05,0.29948970675468445,0.07482422132406498,0.007444431260228157,0.02562113609164953,0.0489956745877862,0.0890342965722084,0.15391115099191666,0.213193827867508,0.2519141599535942,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00691093212614596,0.5472565273751282,0.12273260123876263,0.08624200733713547,0.1600652650038736,0.2213496568954036,0.29837883045394276,0.39231499440038137,0.4617177258760899,0.50190637310563,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.03145512299670372,0.11131969699636102,0.009899642429196961,0.03275883345049806,0.03387909600205603,0.0355712192485953,0.03922614099792554,0.044944704246518086,0.049792076904122955,0.05164003570134809
6,49.5,0.10148583174304804,-1.0,-1.0,0.2939576755070536,2.0,1.1581748090453426e-07,0.04600810044023092,0.00021707621635869145,0.29283031821250916,0.07322541603710668,0.005162098037544638,0.020766318030655383,0.04298515897244215,0.07882774621248245,0.14472436904907227,0.20590466856956488,0.23936771303415297,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014733506587323041,0.5411379844480603,0.12339767671935795,0.07179790259337428,0.1440911436767782,0.20732294333721782,0.2807582386660601,0.38040915039715323,0.45375879033188876,0.4892470285932713,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.03479688899824396,0.12073131899524014,0.010751915709053976,0.036827478898339906,0.0377631162016769,0.03958597324890434,0.04351885849973769,0.04943205199560907,0.05513062669633655,0.059193814704849496
7,49.5,0.09495337401988763,-1.0,-1.0,0.28199582426645914,2.0,1.1581748090453426e-07,0.050334997770332846,7.091830411809497e-06,0.28642216324806213,0.0716894403022982,0.003214869264047593,0.01663292134180665,0.037267036736011505,0.07346393913030624,0.13833513110876083,0.2010379254817963,0.22948554977774618,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.002663049081749996,0.5351842329965095,0.12485033106822901,0.056698836186785465,0.12895961200826778,0.19304635443989215,0.27100145287573363,0.3719262711898954,0.4483708327685584,0.47904202265768114,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.03771436899842229,0.13033221299701836,0.011633663317315513,0.04024547269946197,0.041391063496121205,0.043311629498930415,0.047530108498904156,0.05349894574828795,0.05983423059951747,0.06564526550173468
8,49.5,0.08874614043226757,-1.0,-1.0,0.2703740165576302,2.0,1.1581748090453426e-07,0.05448776119003014,9.953247354133055e-05,0.28041234612464905,0.07016199098930181,0.001731341681443155,0.01315325554460287,0.032789187505841255,0.06780669838190079,0.13235345855355263,0.19525325894355774,0.21974019184708593,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009976596290385342,0.5295397493339372,0.12570621354571898,0.041599778028028875,0.11468650416999848,0.18104766130211444,0.26036861346620677,0.3638027656661349,0.44187466616640064,0.4687619533478427,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.04055423999670893,0.13936229899991304,0.012571547088303322,0.043209809097243125,0.04478686989896232,0.04751245599982212,0.05131358149810694,0.0581081437485409,0.06542376899742522,0.07002503900403097
9,49.5,0.08292535590633633,-1.0,-1.0,0.2587544365776575,2.0,1.1581748090453426e-07,0.05854870357004984,0.0001796388387447223,0.27466002106666565,0.06870669639883185,0.0013827805232722312,0.010307842027395963,0.02847941778600216,0.05876815691590309,0.12544415891170502,0.18727010190486912,0.20967800468206405,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01340294142137174,0.5240801666411978,0.12701506097649984,0.03710180875766675,0.10152104815655226,0.16875787993329988,0.24237775247294946,0.35418064587831566,0.43274281724248487,0.45790445215032455,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3064408443952402e-11,1.0722166189225392e-06,1.9268103697634378e-07,1.5154205135203825e-10,4.73853958737891e-10,6.3017643014973145e-09,3.7168745166127336e-08,1.4371042198035866e-07,3.5041450610151516e-07,4.471429419936611e-07,0.04344422499707434,0.1483301769985701,0.013442958395098651,0.046394300646716145,0.04796303470429848,0.05081050975059043,0.055565677997947205,0.06222412774877739,0.07005650640348904,0.07847943899869277
