iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.4783693465590477,-1.0,-1.0,0.6769221258590565,2.0,0.0012023404199842957,0.006035878319962649,0.18864092230796814,2.0214359760284424,0.23019270929640312,0.2126775711774826,0.25624447464942934,0.3545793369412422,0.43539272248744965,0.5544899851083755,0.6710604548454284,0.8254039645195006,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43432812746582294,1.421772125211506,0.14265088443399607,0.46116919652027133,0.506205329753007,0.5954646387344248,0.6598427689808735,0.7446408014317536,0.8191827782196687,0.9084993029173798,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.0033820900025602896,0.013380264997977065,0.001931464660511537,0.0044671593499515435,0.004598780901142163,0.004972564001036517,0.005309742999088485,0.006153714499305352,0.008877375197698713,0.010895027000151459
1,49.5,0.45035237103700637,-1.0,-1.0,0.6598835971016419,2.0,0.0012023404199842957,0.01939463368009456,0.1637669801712036,1.0537421703338623,0.16976853112889498,0.2317597396671772,0.2532101467251778,0.3366289809346199,0.4245915114879608,0.5451575219631195,0.6500071525573731,0.7983570724725723,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4046813316316971,1.0265194446935053,0.1227052364972364,0.4813949678555701,0.5031942642644366,0.5801944850048552,0.651598516494224,0.7383475465684766,0.806230209392177,0.8935075238332099,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.011536938000062946,0.03806631900079083,0.004789662986705585,0.015097667451664165,0.015874183800406172,0.016714077501092106,0.01800741549959639,0.01954988474790298,0.025568175100124792,0.03147655460197711
2,49.5,0.4288658559322357,-1.0,-1.0,0.6424307301891765,2.0,0.0012023404199842957,0.024124603409982227,0.15173275768756866,1.148996353149414,0.17612809545009622,0.20272512137889862,0.22766299694776534,0.3123500123620033,0.39893969893455505,0.5187239646911621,0.6288739800453186,0.7624149560928344,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3895288919805162,1.07191247457496,0.12771738386868017,0.45024107465744956,0.4771399604917294,0.5588774500496781,0.6316166470727846,0.7202027719598013,0.7930157057567522,0.8731594027283841,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.014454927000770112,0.043256834000203526,0.0053046830349107515,0.019254614350757038,0.01996972909910255,0.021102901248923445,0.02225397499933024,0.024689264750122675,0.03327310599706834,0.035835795298953595
3,49.5,0.41376435831189157,-1.0,-1.0,0.6314636163824009,2.0,0.0012023404199842957,0.028946678840038657,0.14223554730415344,1.0459651947021484,0.16466564953567464,0.19492521062493323,0.2141592726111412,0.30519459396600723,0.38057053089141846,0.5070726126432419,0.6186395287513734,0.7387851148843765,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3771412829486497,1.0227243982139804,0.12316556770392366,0.4415032344207152,0.46277324474271664,0.552443841991737,0.6168959064503884,0.7120893308539968,0.7865325132851522,0.859525962885687,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.0171988220026833,0.04828967900175485,0.005978721840080532,0.023228779601595306,0.02367014380142791,0.02527016725161957,0.02661490850005066,0.030472928749077255,0.03897208030066395,0.04122765230076765
4,49.5,0.4014917553961277,-1.0,-1.0,0.6204064354517356,2.0,0.0012023404199842957,0.03361090022004646,0.12924909591674805,1.4344030618667603,0.18003337294201804,0.18568624705076217,0.22926039546728136,0.28782451152801514,0.37391629815101624,0.4685565382242203,0.5938232123851777,0.7072497457265853,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3595123028725833,1.197665671991462,0.1294417315429904,0.43090448401043285,0.47876746156283884,0.5364908567197453,0.6114608189541133,0.6844809890815409,0.7705990363831958,0.8409767920955951,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.019902345000446076,0.05335784799899557,0.00645429344185414,0.02686964344684384,0.027977412802283653,0.02941095875121391,0.03122276599970064,0.03639668275081931,0.04462214159939322,0.04718397594970156
5,49.5,0.38177249401807783,-1.0,-1.0,0.605562937154892,2.0,0.0012023404199842957,0.03798225441998511,0.1295093148946762,0.8334307670593262,0.15520090340619477,0.16131750866770744,0.19760014563798906,0.27212854474782944,0.374414786696434,0.45324162393808365,0.575318205356598,0.687828630208969,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3598740264240755,0.9129242942650426,0.12336208985974519,0.4016341660446879,0.4445216760064468,0.5216594070065462,0.6118942320909116,0.6732321950318323,0.7584968071355933,0.8293404494765534,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.022566463001567172,0.061401802999171196,0.007077149050207396,0.030720832100450936,0.03191647370003921,0.033432224249736464,0.035530811499484116,0.04029934875052277,0.0489652299991576,0.05161614179996832
6,49.5,0.3653483875840902,-1.0,-1.0,0.5919824516412987,2.0,0.0012023404199842957,0.042262908289958434,0.09866161644458771,0.8163319230079651,0.1505688040738747,0.1622236281633377,0.17487669885158538,0.26431645452976227,0.3437979370355606,0.4409490004181862,0.557954478263855,0.6602369129657745,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3141044674062878,0.9035108870445143,0.1227017593612706,0.40276857013768247,0.4181803646500098,0.514117146769362,0.586342839759616,0.663982274248171,0.7469624547746432,0.8125460993704912,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.026129082001716597,0.06612232900079107,0.0074520120040741525,0.034350665899546586,0.03546250669824076,0.03737975425156037,0.03993609250028385,0.04456947974904324,0.05383601640278357,0.056501074548759786
7,49.5,0.3620526403188705,-1.0,-1.0,0.5892350758607541,2.0,0.0012023404199842957,0.046156212809837595,0.10645698010921478,0.802827775478363,0.15024995560668353,0.15773349180817603,0.19360538870096206,0.25622302293777466,0.3370247930288315,0.4625006839632988,0.557552832365036,0.6587278783321381,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3262774587819618,0.8960065711133837,0.1224937256453027,0.3971567285101098,0.44000115156901654,0.5061612410100478,0.5805383621672553,0.6800738614162198,0.746693895681174,0.8116203815383226,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.028816295001888648,0.0712391339984606,0.007951424955736437,0.03735685594856477,0.038823819498429654,0.040737532001003274,0.043873284999790485,0.049018777000128466,0.057477184698655044,0.061395207900932294
8,49.5,0.3393665197491646,-1.0,-1.0,0.5703582551731887,2.0,0.0012023404199842957,0.049863430740006154,0.13063716888427734,0.7551714777946472,0.14208638191754605,0.1468740686774254,0.16460739076137543,0.24436983838677406,0.32831449806690216,0.40609462559223175,0.5163201212882996,0.6448005467653274,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3614376417644921,0.8690060286296334,0.11916367025247525,0.3832332415900771,0.4057162983595664,0.49433679381894857,0.5729862006385046,0.637255541354393,0.7185491005957542,0.8029938380002692,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.03133449000233668,0.07791206199908629,0.008519981068726977,0.0402256921006483,0.04197725169797195,0.04408156699992105,0.04706308250024449,0.05383837750196108,0.06145357680070447,0.066005239353035
9,49.5,0.32475207477808,-1.0,-1.0,0.5563290007185562,2.0,0.0012023404199842957,0.05330545926004561,0.08234087377786636,0.7248762845993042,0.14196282134198987,0.13075629994273186,0.1564366474747658,0.22090307250618935,0.3123685121536255,0.41099054366350174,0.5155612111091614,0.5697656542062758,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28695099542930036,0.851396667012095,0.12411349375020204,0.36159000071263336,0.39549618031618855,0.47000198183291353,0.5588991048360807,0.6410851816616976,0.718025900599927,0.7547846243877168,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5709595636035374e-07,0.06386086344718933,0.006464220409542829,2.42688507796629e-06,5.945175644228584e-06,4.707054358732421e-05,0.00017345291416859254,0.00034872980177169666,0.001335935189854354,0.003224312770180403,0.03384197700142977,0.08165967600143631,0.008961103033783134,0.0429211906490309,0.044497726899862755,0.04738304400234483,0.0500791365011537,0.05818754674965021,0.06499861150077778,0.07033529319851368
