iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.47512813061475756,-1.0,-1.0,0.6763635923186223,2.0,3.5420171993337136e-07,0.007367887179989339,0.18506231904029846,1.5326457023620605,0.2002502595384489,0.21965268403291702,0.27228459119796755,0.34796323627233505,0.4380037635564804,0.5628640204668045,0.6681494593620301,0.8298085898160934,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4301887016650931,1.2380006875450678,0.13356200693903167,0.4686675361437139,0.5217839153554324,0.589880351901488,0.6618152869715322,0.7502411892198158,0.8174039546459803,0.9109371890369491,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.0052695780013891635,0.014557669001078466,0.0017809106709130026,0.0055578016509571174,0.005673788398780744,0.006099701749008091,0.0070410095004262985,0.007861583500016422,0.009241569800178696,0.011452432850637706
1,49.5,0.31344878673553467,-1.0,-1.0,0.5457391383601172,2.0,3.5420171993337136e-07,0.021465841489971355,0.07255929708480835,0.7445095777511597,0.14360340928480908,0.12274578027427197,0.14722694754600524,0.21177313849329948,0.28965459764003754,0.3707449585199356,0.5108605206012726,0.5641242295503615,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693683297732091,0.8628496843316104,0.12559989222431295,0.3503508466233928,0.3836834422968262,0.46018131032427106,0.5381906861874538,0.6088260470219148,0.7147450738160978,0.7510559810967036,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.015405618998556747,0.03611425099916232,0.003853920320745861,0.01711793000040416,0.017664088999845264,0.019017901249753777,0.020624157499696594,0.022736104500836518,0.02580704859919934,0.028877928549081843
2,49.5,0.21034055292606355,-1.0,-1.0,0.43634047045644897,2.0,3.5420171993337136e-07,0.026801661850040546,0.01959092542529106,0.6211329102516174,0.13063919266108234,0.04819946363568306,0.0677360538393259,0.11136091873049736,0.18187986314296722,0.28479691594839096,0.372948917746544,0.45525111407041546,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13996758705247106,0.7881198577955116,0.1419473040931081,0.21953391870901107,0.26023716705300615,0.33370746438741844,0.42647341500283964,0.5336635584793603,0.610690467111373,0.6747179985518587,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.019037093999941135,0.04619915000148467,0.005059992364122865,0.02135327844944186,0.02226461859954725,0.02353435674922366,0.025498033999610925,0.028977037498862046,0.03228433870081062,0.03726517830018565
3,49.5,0.13884040382225066,-1.0,-1.0,0.33836925943716706,2.0,3.5420171993337136e-07,0.03153236057005415,0.003790653310716152,0.5801593661308289,0.11790697002621395,0.01155514777638018,0.022500681132078173,0.04530558455735445,0.11040372774004936,0.2082200087606907,0.2895846426486971,0.336832146346569,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06156828169371103,0.7616819323909613,0.15682019585652412,0.10749461088178532,0.1499769391796271,0.21277936408240714,0.3322639341740141,0.4562881249888282,0.5380977007159641,0.580354700153357,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.022537606999321724,0.05438120100006927,0.005984684945565618,0.025345581700094044,0.025924235199636315,0.027417924749443046,0.030235354500291578,0.03403849350024757,0.036829473599573254,0.04410995464968436
4,49.5,0.08943802565481747,-1.0,-1.0,0.25209305506452145,2.0,3.5420171993337136e-07,0.036148388700021315,0.0003434221143834293,0.5442293286323547,0.1013637348124511,0.0012435622804332525,0.005140123143792153,0.013227300718426704,0.06059521436691284,0.1407599039375782,0.23543706536293035,0.2727953478693962,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018531651690646175,0.7377190038438448,0.16170529761208122,0.03526410941427572,0.07167457827490474,0.1149238422670539,0.2461584844135123,0.3751390265638249,0.4852160137956496,0.5222973484413149,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.026050911999845994,0.06433583299985912,0.006891109954682913,0.029139994900288003,0.029597142798957067,0.03139509024913423,0.03447729800063826,0.03888522949955586,0.04313910599994416,0.050122281999938414
5,49.5,0.057203727909509325,-1.0,-1.0,0.18310314122257804,2.0,3.5420171993337136e-07,0.04081055594995633,0.00012126185174565762,0.505469560623169,0.08498404985323353,0.0005005306767998264,0.000766686670249328,0.002286073926370591,0.023848755285143852,0.07146214321255684,0.16931972652673744,0.23316759690642355,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011011895919670582,0.710963825115715,0.15464840404175073,0.022370795204755243,0.027689103965799055,0.04781270511297071,0.15441729243655816,0.2673123535846236,0.41138844357681387,0.48287394523529714,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.029661537999345455,0.07446584600074857,0.007880510595332998,0.03305734895075148,0.03326763700024458,0.035349206249975396,0.03843779350063414,0.044509318251130026,0.04909374450107862,0.05659544439849923
6,49.5,0.037377109317967554,-1.0,-1.0,0.13463947892668085,2.0,3.5420171993337136e-07,0.04521256411002469,3.7841047742404044e-05,0.4518316388130188,0.07052979250680888,0.0003370942155015655,0.00047852067509666083,0.0010809091909322888,0.006804442266002297,0.032844340428709984,0.12734014689922335,0.19789238199591636,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006151507761712086,0.6721842298157692,0.13944087495567234,0.018353989253025393,0.021874737491998072,0.032877174947571496,0.08246838185931807,0.18119698807029153,0.35684642702497893,0.4448504895170427,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.03414788999907614,0.08442399500017927,0.008603801002661846,0.036805096200987465,0.037205842899129496,0.039371119500174245,0.04262728249977954,0.04899689350122571,0.05403015930005496,0.06263970824984426
7,49.5,0.024934722442048952,-1.0,-1.0,0.10255071433421543,2.0,3.5420171993337136e-07,0.0496650433200557,5.061920819571242e-05,0.3689989149570465,0.056488745390003425,0.00038895546895219014,0.0004869089607382193,0.001126560295233503,0.0023343999637290835,0.01139463810250163,0.07752077877521524,0.14802897348999974,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.007114717717219174,0.6074528088313087,0.1206801994403419,0.019714381667628483,0.022065034136152656,0.03356425781312031,0.04831453733723863,0.10637193733795958,0.2783654124910752,0.38474113729683157,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.037987667999914265,0.09518820400080585,0.009485151842087196,0.04045354005011177,0.040840125599606834,0.04295672999978706,0.046663986499879684,0.05399569650035119,0.05960619450070227,0.06930339745003948
8,49.5,0.017586594576114292,-1.0,-1.0,0.0830606992056482,2.0,3.5420171993337136e-07,0.05413198528000066,1.8156688383896835e-05,0.29568207263946533,0.045485125859100826,0.00019901162668247707,0.0002852296398486942,0.0008526847814209759,0.0020634375978261232,0.005715511040762067,0.04444907791912573,0.09594618976116173,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004261066578205137,0.5437665607955912,0.10390124887974561,0.014105886077785356,0.016886641040667526,0.029194704479866274,0.04542410617163932,0.07559186805834636,0.21040815201709548,0.3096278945088045,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.042019445998448646,0.10655755399966438,0.010547322891135434,0.04401317860074414,0.044490100601069574,0.046681731000717264,0.05061487649982155,0.05842323775004843,0.06614001020006981,0.0751419022995833
9,49.5,0.01306850773980841,-1.0,-1.0,0.07349663240560181,2.0,3.5420171993337136e-07,0.05863726556000984,8.731750858714804e-05,0.2232445329427719,0.03637546737038762,0.00025419882294954734,0.0003064817748963833,0.0008292878337670118,0.002071607275865972,0.005010317312553525,0.021735553257167393,0.059636742621660147,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009344383799221222,0.47248760083495517,0.08800110631102255,0.015943465751297167,0.017506102410735296,0.028795603366274757,0.04551484201357173,0.07077802530658439,0.14729868030109636,0.24391317090623238,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.177456720659394e-10,2.749173203483224e-06,4.782768966858353e-07,3.5530602644939793e-09,9.693817537481665e-09,4.9698988732416184e-08,1.4786731480853632e-07,4.3217826896579937e-07,9.85678168945015e-07,1.393969333730638e-06,0.04577113300001656,0.11729810900033044,0.011547704360122528,0.04750131264954689,0.04831127839988767,0.05050676074870353,0.0548410054998385,0.06364599250127867,0.07198387190073846,0.08020049330007167
